address,district_id,district_name,electoral_district_type,electoral_district_id,postal_voting_district_id,electoral_district_berlin_election_id,electoral_district_federal_election_id,berlin_east_west,eligible_voters,eligible_voters_a1,eligible_voters_a1_percentage,eligible_voters_a2,eligible_voters_a2_percentage,eligible_voters_a3,eligible_voters_a3_percentage,voters,voters_percentage,voters_with_voting_license,voters_with_voting_license_percentage,valid_votes,valid_votes_percentage,invalid_votes,invalid_votes_percentage,party_grüne,party_grüne_percentage,party_cdu,party_cdu_percentage,party_spd,party_spd_percentage,party_die_linke,party_die_linke_percentage,party_afd,party_afd_percentage,party_die_partei,party_die_partei_percentage,party_fdp,party_fdp_percentage,party_tierschutzpartei,party_tierschutzpartei_percentage,party_mera25,party_mera25_percentage,party_volt,party_volt_percentage,party_piraten,party_piraten_percentage,party_familie,party_familie_percentage,party_ödp,party_ödp_percentage,party_freie_wähler,party_freie_wähler_percentage,party_tierschutz_hier,party_tierschutz_hier_percentage,party_big,party_big_percentage,party_verjüngungsforschung,party_verjüngungsforschung_percentage,party_pdh,party_pdh_percentage,party_heimat,party_heimat_percentage,party_dkp,party_dkp_percentage,party_menschliche_welt,party_menschliche_welt_percentage,party_bündnis_c,party_bündnis_c_percentage,party_mlpd,party_mlpd_percentage,party_sgp,party_sgp_percentage,party_abg,party_abg_percentage,party_die_basis,party_die_basis_percentage,party_bündnis_deutschand,party_bündnis_deutschand_percentage,party_bsw,party_bsw_percentage,party_dawa,party_dawa_percentage,party_klimaliste,party_klimaliste_percentage,party_letzte_generation,party_letzte_generation_percentage,party_pdv,party_pdv_percentage,party_pdf,party_pdf_percentage,party_v_partei3,party_v_partei3_percentage,aufn
08W229,08,Neukölln,W,229,082P,2,82,W,1111,786,70.7,325,29.3,0,0.0,303,27.3,6,2.0,303,100.0,0,0.0,57,18.8,12,4.0,33,10.9,75,24.8,17,5.6,13,4.3,6,2.0,5,1.7,19,6.3,21,6.9,2,0.7,1,0.3,2,0.7,1,0.3,1,0.3,1,0.3,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,1,0.3,0,0.0,13,4.3,17,5.6,0,0.0,2,0.7,1,0.3,1,0.3,0,0.0,
08W230,08,Neukölln,W,230,082Q,2,82,W,937,649,69.3,288,30.7,0,0.0,333,35.5,8,2.4,331,99.4,2,0.6,91,27.5,9,2.7,24,7.3,67,20.2,19,5.7,15,4.5,8,2.4,2,0.6,31,9.4,26,7.9,3,0.9,2,0.6,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,1,0.3,0,0.0,2,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,3.9,4,1.2,1,0.3,7,2.1,0,0.0,4,1.2,1,0.3,
08W231,08,Neukölln,W,231,082Q,2,82,W,904,699,77.3,205,22.7,0,0.0,331,36.6,2,0.6,331,100.0,0,0.0,85,25.7,15,4.5,36,10.9,44,13.3,14,4.2,24,7.3,2,0.6,9,2.7,27,8.2,18,5.4,2,0.6,0,0.0,0,0.0,0,0.0,1,0.3,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3,0,0.0,34,10.3,16,4.8,0,0.0,1,0.3,0,0.0,0,0.0,1,0.3,
08B2A,08,Neukölln,B,2A,082A,2,82,W,0,0,0.0,0,0.0,0,0.0,590,0.0,590,100.0,590,100.0,0,0.0,261,44.2,36,6.1,49,8.3,76,12.9,8,1.4,41,6.9,8,1.4,14,2.4,20,3.4,39,6.6,2,0.3,1,0.2,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,1,0.2,0,0.0,1,0.2,1,0.2,0,0.0,1,0.2,0,0.0,0,0.0,2,0.3,1,0.2,14,2.4,1,0.2,2,0.3,10,1.7,0,0.0,0,0.0,0,0.0,
08B2B,08,Neukölln,B,2B,082B,2,82,W,0,0,0.0,0,0.0,0,0.0,555,0.0,555,100.0,552,99.5,3,0.5,228,41.3,12,2.2,55,10.0,97,17.6,8,1.4,32,5.8,11,2.0,6,1.1,20,3.6,37,6.7,0,0.0,0,0.0,2,0.4,1,0.2,1,0.2,1,0.2,0,0.0,2,0.4,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,1,0.2,16,2.9,8,1.4,1,0.2,10,1.8,0,0.0,1,0.2,1,0.2,
08B2C,08,Neukölln,B,2C,082C,2,82,W,0,0,0.0,0,0.0,0,0.0,638,0.0,638,100.0,637,99.8,1,0.2,235,36.9,24,3.8,65,10.2,112,17.6,7,1.1,38,6.0,7,1.1,16,2.5,26,4.1,57,8.9,1,0.2,0,0.0,6,0.9,0,0.0,4,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.5,0,0.0,3,0.5,0,0.0,0,0.0,0,0.0,0,0.0,18,2.8,3,0.5,2,0.3,6,0.9,0,0.0,3,0.5,1,0.2,
08B2D,08,Neukölln,B,2D,082D,2,82,W,0,0,0.0,0,0.0,0,0.0,641,0.0,641,100.0,641,100.0,0,0.0,246,38.4,34,5.3,56,8.7,113,17.6,4,0.6,46,7.2,14,2.2,14,2.2,19,3.0,38,5.9,9,1.4,0,0.0,5,0.8,4,0.6,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,2,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,2.0,2,0.3,0,0.0,17,2.7,1,0.2,3,0.5,0,0.0,
08B2E,08,Neukölln,B,2E,082E,2,82,W,0,0,0.0,0,0.0,0,0.0,630,0.0,630,100.0,628,99.7,2,0.3,231,36.8,48,7.6,73,11.6,94,15.0,10,1.6,25,4.0,14,2.2,10,1.6,28,4.5,40,6.4,3,0.5,1,0.2,1,0.2,1,0.2,0,0.0,1,0.2,2,0.3,2,0.3,1,0.2,0,0.0,1,0.2,0,0.0,0,0.0,2,0.3,0,0.0,1,0.2,1,0.2,20,3.2,6,1.0,0,0.0,9,1.4,0,0.0,2,0.3,1,0.2,
08B2F,08,Neukölln,B,2F,082F,2,82,W,0,0,0.0,0,0.0,0,0.0,574,0.0,574,100.0,574,100.0,0,0.0,193,33.6,26,4.5,59,10.3,109,19.0,21,3.7,25,4.4,15,2.6,14,2.4,19,3.3,22,3.8,3,0.5,1,0.2,1,0.2,1,0.2,1,0.2,3,0.5,0,0.0,1,0.2,0,0.0,1,0.2,1,0.2,0,0.0,1,0.2,0,0.0,0,0.0,1,0.2,2,0.3,28,4.9,7,1.2,3,0.5,15,2.6,0,0.0,0,0.0,1,0.2,
08B2G,08,Neukölln,B,2G,082G,2,82,W,0,0,0.0,0,0.0,0,0.0,325,0.0,325,100.0,324,99.7,1,0.3,110,34.0,16,4.9,27,8.3,63,19.4,5,1.5,19,5.9,8,2.5,5,1.5,13,4.0,22,6.8,3,0.9,0,0.0,2,0.6,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,5.6,0,0.0,2,0.6,9,2.8,0,0.0,0,0.0,0,0.0,
08B2H,08,Neukölln,B,2H,082H,2,82,W,0,0,0.0,0,0.0,0,0.0,326,0.0,326,100.0,325,99.7,1,0.3,89,27.4,33,10.2,40,12.3,78,24.0,10,3.1,10,3.1,6,1.8,2,0.6,9,2.8,15,4.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,5.2,6,1.8,2,0.6,4,1.2,1,0.3,1,0.3,0,0.0,
08B2I,08,Neukölln,B,2I,082I,2,82,W,0,0,0.0,0,0.0,0,0.0,641,0.0,641,100.0,640,99.8,1,0.2,257,40.2,33,5.2,64,10.0,103,16.1,17,2.7,28,4.4,5,0.8,11,1.7,17,2.7,32,5.0,2,0.3,0,0.0,3,0.5,3,0.5,3,0.5,1,0.2,1,0.2,1,0.2,1,0.2,1,0.2,3,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,29,4.5,0,0.0,3,0.5,17,2.7,0,0.0,2,0.3,2,0.3,
08B2J,08,Neukölln,B,2J,082J,2,82,W,0,0,0.0,0,0.0,0,0.0,545,0.0,545,100.0,544,99.8,1,0.2,199,36.6,36,6.6,34,6.3,92,16.9,6,1.1,33,6.1,8,1.5,10,1.8,20,3.7,43,7.9,1,0.2,1,0.2,0,0.0,0,0.0,5,0.9,2,0.4,0,0.0,0,0.0,0,0.0,4,0.7,3,0.6,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,28,5.1,4,0.7,0,0.0,13,2.4,0,0.0,0,0.0,0,0.0,
08B2K,08,Neukölln,B,2K,082K,2,82,W,0,0,0.0,0,0.0,0,0.0,594,0.0,594,100.0,593,99.8,1,0.2,229,38.6,22,3.7,50,8.4,102,17.2,11,1.9,40,6.7,8,1.3,15,2.5,24,4.0,37,6.2,5,0.8,0,0.0,2,0.3,0,0.0,1,0.2,1,0.2,0,0.0,3,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,22,3.7,3,0.5,2,0.3,12,2.0,0,0.0,0,0.0,2,0.3,
08B2L,08,Neukölln,B,2L,082L,2,82,W,0,0,0.0,0,0.0,0,0.0,542,0.0,542,100.0,539,99.4,3,0.6,208,38.6,23,4.3,33,6.1,99,18.4,12,2.2,30,5.6,13,2.4,10,1.9,29,5.4,41,7.6,2,0.4,0,0.0,2,0.4,1,0.2,1,0.2,0,0.0,0,0.0,1,0.2,0,0.0,1,0.2,2,0.4,0,0.0,1,0.2,0,0.0,0,0.0,1,0.2,0,0.0,16,3.0,1,0.2,2,0.4,8,1.5,0,0.0,1,0.2,1,0.2,
08B2M,08,Neukölln,B,2M,082M,2,82,W,0,0,0.0,0,0.0,0,0.0,623,0.0,623,100.0,621,99.7,2,0.3,224,36.1,40,6.4,58,9.3,94,15.1,27,4.3,35,5.6,12,1.9,14,2.3,25,4.0,39,6.3,9,1.4,0,0.0,0,0.0,3,0.5,1,0.2,0,0.0,2,0.3,1,0.2,0,0.0,7,1.1,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,15,2.4,0,0.0,2,0.3,9,1.4,0,0.0,2,0.3,0,0.0,
08B2N,08,Neukölln,B,2N,082N,2,82,W,0,0,0.0,0,0.0,0,0.0,503,0.0,503,100.0,503,100.0,0,0.0,181,36.0,22,4.4,33,6.6,120,23.9,15,3.0,21,4.2,6,1.2,8,1.6,29,5.8,28,5.6,5,1.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,1,0.2,0,0.0,1,0.2,1,0.2,10,2.0,3,0.6,1,0.2,13,2.6,0,0.0,1,0.2,1,0.2,
08B2P,08,Neukölln,B,2P,082P,2,82,W,0,0,0.0,0,0.0,0,0.0,546,0.0,546,100.0,541,99.1,5,0.9,180,33.3,36,6.7,46,8.5,101,18.7,23,4.3,28,5.2,5,0.9,11,2.0,32,5.9,31,5.7,3,0.6,3,0.6,2,0.4,1,0.2,1,0.2,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.4,0,0.0,2,0.4,21,3.9,1,0.2,0,0.0,8,1.5,0,0.0,1,0.2,2,0.4,
08B2Q,08,Neukölln,B,2Q,082Q,2,82,W,0,0,0.0,0,0.0,0,0.0,445,0.0,445,100.0,443,99.6,2,0.4,180,40.6,17,3.8,24,5.4,97,21.9,7,1.6,13,2.9,10,2.3,11,2.5,19,4.3,27,6.1,0,0.0,1,0.2,3,0.7,0,0.0,1,0.2,0,0.0,0,0.0,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,0,0.0,1,0.2,2,0.5,19,4.3,0,0.0,1,0.2,4,0.9,0,0.0,2,0.5,1,0.2,
08W301,08,Neukölln,W,301,083A,3,82,W,942,636,67.5,306,32.5,0,0.0,358,38.0,13,3.6,357,99.7,1,0.3,124,34.7,18,5.0,38,10.6,53,14.8,19,5.3,9,2.5,8,2.2,4,1.1,12,3.4,28,7.8,1,0.3,2,0.6,0,0.0,1,0.3,2,0.6,2,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3,0,0.0,21,5.9,5,1.4,1,0.3,6,1.7,0,0.0,1,0.3,1,0.3,
08W302,08,Neukölln,W,302,083C,3,82,W,946,623,65.9,323,34.1,0,0.0,306,32.3,2,0.7,304,99.3,2,0.7,87,28.6,22,7.2,29,9.5,56,18.4,7,2.3,15,4.9,10,3.3,6,2.0,19,6.3,22,7.2,1,0.3,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,1,0.3,0,0.0,0,0.0,2,0.7,1,0.3,14,4.6,4,1.3,1,0.3,2,0.7,0,0.0,0,0.0,0,0.0,
08W303,08,Neukölln,W,303,083C,3,82,W,1009,710,70.4,299,29.6,0,0.0,327,32.4,10,3.1,322,98.5,5,1.5,64,19.9,21,6.5,37,11.5,62,19.3,14,4.3,22,6.8,4,1.2,8,2.5,31,9.6,13,4.0,2,0.6,0,0.0,0,0.0,0,0.0,3,0.9,2,0.6,1,0.3,1,0.3,0,0.0,1,0.3,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,24,7.5,6,1.9,0,0.0,4,1.2,0,0.0,1,0.3,0,0.0,
08W304,08,Neukölln,W,304,083D,3,82,W,1017,703,69.1,314,30.9,0,0.0,367,36.1,9,2.5,364,99.2,3,0.8,105,28.8,11,3.0,43,11.8,69,19.0,16,4.4,22,6.0,12,3.3,4,1.1,29,8.0,22,6.0,0,0.0,0,0.0,1,0.3,1,0.3,0,0.0,0,0.0,1,0.3,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,4.9,0,0.0,2,0.5,6,1.6,0,0.0,0,0.0,0,0.0,
08W305,08,Neukölln,W,305,083E,3,82,W,1037,776,74.8,261,25.2,0,0.0,322,31.1,7,2.2,321,99.7,1,0.3,91,28.3,18,5.6,27,8.4,58,18.1,18,5.6,18,5.6,5,1.6,5,1.6,20,6.2,17,5.3,4,1.2,0,0.0,1,0.3,1,0.3,0,0.0,2,0.6,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,7.2,5,1.6,2,0.6,3,0.9,0,0.0,2,0.6,0,0.0,
08W306,08,Neukölln,W,306,083B,3,82,W,935,623,66.6,312,33.4,0,0.0,366,39.1,9,2.5,362,98.9,4,1.1,108,29.8,21,5.8,36,9.9,47,13.0,21,5.8,24,6.6,3,0.8,6,1.7,26,7.2,23,6.4,2,0.6,1,0.3,2,0.6,0,0.0,5,1.4,0,0.0,0,0.0,1,0.3,0,0.0,1,0.3,0,0.0,0,0.0,2,0.6,0,0.0,0,0.0,1,0.3,1,0.3,12,3.3,4,1.1,4,1.1,11,3.0,0,0.0,0,0.0,0,0.0,
08W307,08,Neukölln,W,307,083F,3,82,W,1092,777,71.2,315,28.8,0,0.0,339,31.0,13,3.8,338,99.7,1,0.3,97,28.7,18,5.3,24,7.1,56,16.6,18,5.3,20,5.9,6,1.8,3,0.9,28,8.3,17,5.0,3,0.9,0,0.0,2,0.6,0,0.0,4,1.2,1,0.3,0,0.0,3,0.9,0,0.0,1,0.3,1,0.3,2,0.6,0,0.0,1,0.3,0,0.0,1,0.3,0,0.0,19,5.6,7,2.1,0,0.0,5,1.5,0,0.0,1,0.3,0,0.0,
08W308,08,Neukölln,W,308,083G,3,82,W,914,667,73.0,247,27.0,0,0.0,355,38.8,6,1.7,352,99.2,3,0.8,108,30.7,10,2.8,40,11.4,58,16.5,11,3.1,18,5.1,6,1.7,5,1.4,34,9.7,20,5.7,3,0.9,0,0.0,0,0.0,2,0.6,1,0.3,2,0.6,0,0.0,0,0.0,0,0.0,3,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,5.1,8,2.3,0,0.0,4,1.1,0,0.0,1,0.3,0,0.0,
08W309,08,Neukölln,W,309,083D,3,82,W,1051,916,87.2,135,12.8,0,0.0,242,23.0,4,1.7,239,98.8,3,1.2,11,4.6,29,12.1,45,18.8,38,15.9,20,8.4,8,3.3,4,1.7,4,1.7,24,10.0,2,0.8,1,0.4,1,0.4,0,0.0,1,0.4,3,1.3,4,1.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,14,5.9,25,10.5,0,0.0,3,1.3,0,0.0,1,0.4,0,0.0,
08W310,08,Neukölln,W,310,083H,3,82,W,1110,1028,92.6,82,7.4,0,0.0,268,24.1,1,0.4,260,97.0,8,3.0,8,3.1,29,11.2,40,15.4,26,10.0,35,13.5,8,3.1,6,2.3,4,1.5,35,13.5,4,1.5,0,0.0,0,0.0,0,0.0,2,0.8,2,0.8,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,2,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.8,29,11.2,25,9.6,1,0.4,1,0.4,0,0.0,0,0.0,0,0.0,
08W311,08,Neukölln,W,311,083H,3,82,W,868,607,69.9,261,30.1,0,0.0,306,35.3,1,0.3,302,98.7,4,1.3,57,18.9,72,23.8,47,15.6,15,5.0,42,13.9,10,3.3,5,1.7,5,1.7,2,0.7,8,2.6,2,0.7,5,1.7,0,0.0,0,0.0,7,2.3,4,1.3,0,0.0,2,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3,1,0.3,0,0.0,0,0.0,12,4.0,3,1.0,0,0.0,1,0.3,0,0.0,0,0.0,1,0.3,
08W312,08,Neukölln,W,312,083I,3,82,W,1297,1153,88.9,144,11.1,0,0.0,314,24.2,1,0.3,311,99.0,3,1.0,16,5.1,41,13.2,45,14.5,31,10.0,42,13.5,6,1.9,1,0.3,6,1.9,38,12.2,7,2.3,0,0.0,0,0.0,0,0.0,2,0.6,1,0.3,2,0.6,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,35,11.3,32,10.3,1,0.3,2,0.6,0,0.0,1,0.3,0,0.0,
08W313,08,Neukölln,W,313,083J,3,82,W,1284,1149,89.5,135,10.5,0,0.0,248,19.3,0,0.0,244,98.4,4,1.6,11,4.5,36,14.8,26,10.7,36,14.8,28,11.5,6,2.5,2,0.8,2,0.8,28,11.5,3,1.2,0,0.0,3,1.2,0,0.0,0,0.0,2,0.8,0,0.0,0,0.0,1,0.4,0,0.0,0,0.0,0,0.0,1,0.4,0,0.0,0,0.0,2,0.8,0,0.0,3,1.2,30,12.3,24,9.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
08W314,08,Neukölln,W,314,083I,3,82,W,1354,1203,88.8,151,11.2,0,0.0,261,19.3,1,0.4,258,98.9,3,1.1,11,4.3,48,18.6,34,13.2,24,9.3,45,17.4,9,3.5,5,1.9,2,0.8,21,8.1,4,1.6,3,1.2,1,0.4,0,0.0,0,0.0,3,1.2,0,0.0,0,0.0,1,0.4,0,0.0,0,0.0,3,1.2,0,0.0,0,0.0,0,0.0,1,0.4,0,0.0,0,0.0,22,8.5,21,8.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,
08W315,08,Neukölln,W,315,083J,3,82,W,1320,969,73.4,351,26.6,0,0.0,228,17.3,7,3.1,225,98.7,3,1.3,29,12.9,16,7.1,20,8.9,45,20.0,16,7.1,9,4.0,2,0.9,3,1.3,22,9.8,9,4.0,4,1.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,1,0.4,1,0.4,0,0.0,1,0.4,0,0.0,0,0.0,16,7.1,23,10.2,1,0.4,2,0.9,0,0.0,4,1.8,0,0.0,
08W316,08,Neukölln,W,316,083K,3,82,W,1252,844,67.4,408,32.6,0,0.0,388,31.0,10,2.6,386,99.5,2,0.5,101,26.2,41,10.6,42,10.9,48,12.4,12,3.1,10,2.6,12,3.1,1,0.3,36,9.3,36,9.3,0,0.0,3,0.8,0,0.0,1,0.3,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3,0,0.0,1,0.3,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,20,5.2,12,3.1,1,0.3,6,1.6,0,0.0,0,0.0,0,0.0,
08W317,08,Neukölln,W,317,083L,3,82,W,999,727,72.8,272,27.2,0,0.0,340,34.0,7,2.1,334,98.2,6,1.8,35,10.5,70,21.0,49,14.7,17,5.1,63,18.9,7,2.1,12,3.6,11,3.3,12,3.6,12,3.6,0,0.0,1,0.3,3,0.9,1,0.3,2,0.6,5,1.5,0,0.0,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3,0,0.0,19,5.7,9,2.7,1,0.3,1,0.3,0,0.0,2,0.6,0,0.0,
08W318,08,Neukölln,W,318,083M,3,82,W,1196,859,71.8,337,28.2,0,0.0,382,31.9,10,2.6,378,99.0,4,1.0,63,16.7,59,15.6,64,16.9,23,6.1,62,16.4,8,2.1,15,4.0,8,2.1,11,2.9,17,4.5,3,0.8,1,0.3,0,0.0,3,0.8,4,1.1,3,0.8,0,0.0,1,0.3,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,22,5.8,5,1.3,0,0.0,0,0.0,0,0.0,3,0.8,1,0.3,
08W319,08,Neukölln,W,319,083L,3,82,W,1180,939,79.6,241,20.4,0,0.0,357,30.3,4,1.1,355,99.4,2,0.6,38,10.7,71,20.0,47,13.2,18,5.1,51,14.4,12,3.4,6,1.7,9,2.5,7,2.0,15,4.2,3,0.8,4,1.1,1,0.3,1,0.3,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3,4,1.1,2,0.6,31,8.7,25,7.0,1,0.3,1,0.3,0,0.0,2,0.6,3,0.8,
08W320,08,Neukölln,W,320,083N,3,82,W,1239,1003,81.0,236,19.0,0,0.0,310,25.0,4,1.3,307,99.0,3,1.0,42,13.7,34,11.1,38,12.4,34,11.1,41,13.4,17,5.5,11,3.6,8,2.6,19,6.2,16,5.2,2,0.7,0,0.0,0,0.0,2,0.7,2,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.7,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,2,0.7,23,7.5,9,2.9,0,0.0,2,0.7,0,0.0,1,0.3,1,0.3,
08W321,08,Neukölln,W,321,083P,3,82,W,1539,1206,78.4,333,21.6,0,0.0,336,21.8,6,1.8,332,98.8,4,1.2,23,6.9,75,22.6,39,11.7,15,4.5,63,19.0,7,2.1,13,3.9,6,1.8,18,5.4,11,3.3,0,0.0,0,0.0,3,0.9,2,0.6,4,1.2,2,0.6,0,0.0,0,0.0,1,0.3,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3,31,9.3,15,4.5,0,0.0,2,0.6,0,0.0,0,0.0,0,0.0,
08W322,08,Neukölln,W,322,083P,3,82,W,1639,1333,81.3,306,18.7,0,0.0,376,22.9,2,0.5,374,99.5,2,0.5,25,6.7,58,15.5,52,13.9,20,5.3,90,24.1,15,4.0,9,2.4,13,3.5,11,2.9,5,1.3,3,0.8,2,0.5,3,0.8,0,0.0,3,0.8,1,0.3,0,0.0,1,0.3,0,0.0,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3,1,0.3,40,10.7,12,3.2,0,0.0,3,0.8,0,0.0,3,0.8,1,0.3,
08W323,08,Neukölln,W,323,083K,3,82,W,1226,845,68.9,381,31.1,0,0.0,265,21.6,4,1.5,263,99.2,2,0.8,35,13.3,30,11.4,37,14.1,22,8.4,45,17.1,20,7.6,6,2.3,0,0.0,5,1.9,14,5.3,2,0.8,0,0.0,4,1.5,2,0.8,7,2.7,0,0.0,0,0.0,0,0.0,0,0.0,1,0.4,1,0.4,1,0.4,0,0.0,0,0.0,2,0.8,0,0.0,1,0.4,13,4.9,8,3.0,2,0.8,3,1.1,0,0.0,2,0.8,0,0.0,
08W324,08,Neukölln,W,324,083N,3,82,W,1274,971,76.2,303,23.8,0,0.0,297,23.3,1,0.3,296,99.7,1,0.3,31,10.5,26,8.8,37,12.5,45,15.2,30,10.1,16,5.4,2,0.7,12,4.1,25,8.4,18,6.1,5,1.7,0,0.0,2,0.7,1,0.3,1,0.3,2,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.7,17,5.7,12,4.1,0,0.0,7,2.4,1,0.3,3,1.0,1,0.3,
08W325,08,Neukölln,W,325,083Q,3,82,W,1116,895,80.2,221,19.8,0,0.0,368,33.0,9,2.4,365,99.2,3,0.8,60,16.4,40,11.0,28,7.7,58,15.9,41,11.2,10,2.7,11,3.0,10,2.7,17,4.7,13,3.6,3,0.8,0,0.0,0,0.0,1,0.3,1,0.3,4,1.1,0,0.0,1,0.3,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.3,0,0.0,28,7.7,29,7.9,0,0.0,5,1.4,0,0.0,2,0.5,1,0.3,
08W326,08,Neukölln,W,326,083R,3,82,W,1066,853,80.0,213,20.0,0,0.0,340,31.9,5,1.5,338,99.4,2,0.6,70,20.7,22,6.5,29,8.6,57,16.9,16,4.7,7,2.1,6,1.8,5,1.5,31,9.2,25,7.4,2,0.6,2,0.6,0,0.0,0,0.0,0,0.0,1,0.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.6,1,0.3,32,9.5,24,7.1,0,0.0,4,1.2,1,0.3,0,0.0,1,0.3,
08W327,08,Neukölln,W,327,083R,3,82,W,947,666,70.3,281,29.7,0,0.0,262,27.7,6,2.3,261,99.6,1,0.4,43,16.5,20,7.7,35,13.4,47,18.0,15,5.7,8,3.1,9,3.4,0,0.0,18,6.9,13,5.0,2,0.8,1,0.4,0,0.0,0,0.0,4,1.5,3,1.1,0,0.0,1,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,16,6.1,12,4.6,2,0.8,7,2.7,0,0.0,4,1.5,1,0.4,
08W328,08,Neukölln,W,328,083Q,3,82,W,1171,823,70.3,348,29.7,0,0.0,295,25.2,3,1.0,292,99.0,3,1.0,64,21.9,19,6.5,27,9.2,43,14.7,15,5.1,14,4.8,10,3.4,3,1.0,21,7.2,17,5.8,1,0.3,1,0.3,2,0.7,2,0.7,2,0.7,2,0.7,0,0.0,0,0.0,0,0.0,1,0.3,2,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.7,31,10.6,8,2.7,0,0.0,2,0.7,0,0.0,2,0.7,1,0.3,
