address,district_id,district_name,electoral_district_id,electoral_district_type,postal_voting_district_id,berlin_east_west,electoral_district_berlin_election_id,electoral_district_federal_election_id,invalid_votes,valid_votes,party_spd,party_spd_percentage,party_cdu,party_cdu_percentage,party_grüne,party_grüne_percentage,party_die_linke,party_die_linke_percentage,party_afd,party_afd_percentage,party_fdp,party_fdp_percentage,others,others_percentage
08B4H,08,Neukölln,4H,B,4H,W,4,82,0,385,4,381,87,22.8,93,24.4,65,17.1,18,4.7,54,14.2,20,5.2
08B4I,08,Neukölln,4I,B,4I,W,4,82,0,410,10,400,78,19.5,107,26.8,73,18.3,23,5.8,40,10,30,7.5
08B4J,08,Neukölln,4J,B,4J,W,4,82,0,352,5,347,67,19.3,100,28.8,47,13.5,25,7.2,37,10.7,16,4.6
08B4K,08,Neukölln,4K,B,4K,W,4,82,0,221,1,220,47,21.4,47,21.4,46,20.9,13,5.9,28,12.7,12,5.5
08B4L,08,Neukölln,4L,B,4L,W,4,82,0,294,3,291,65,22.3,72,24.7,52,17.9,19,6.5,34,11.7,18,6.2
08B4M,08,Neukölln,4M,B,4M,W,4,82,0,290,3,287,65,22.6,72,25.1,52,18.1,18,6.3,34,11.8,17,5.9
08B4N,08,Neukölln,4N,B,4N,W,4,82,0,281,2,279,61,21.9,69,24.7,51,18.3,19,6.8,32,11.5,18,6.5
08B4P,08,Neukölln,4P,B,4P,W,4,82,0,198,2,196,42,21.4,48,24.5,43,21.9,14,7.1,21,10.7,12,6.1
08B4Q,08,Neukölln,4Q,B,4Q,W,4,82,0,369,4,365,82,22.5,102,27.9,58,15.9,22,6,48,13.2,23,6.3
08B4R,08,Neukölln,4R,B,4R,W,4,82,0,167,1,166,33,19.9,39,23.5,40,24.1,12,7.2,17,10.2,10,6
08B5A,08,Neukölln,5A,B,5A,W,5,82,0,430,1,429,76,17.7,121,28.2,86,20,12,2.8,44,10.3,25,5.8
08B5B,08,Neukölln,5B,B,5B,W,5,82,0,177,2,175,35,20,37,21.1,24,13.7,13,7.4,19,10.9,8,4.6
08B5C,08,Neukölln,5C,B,5C,W,5,82,0,427,4,423,87,20.6,87,20.6,105,24.8,18,4.3,43,10.2,26,6.1
08B5D,08,Neukölln,5D,B,5D,W,5,82,0,167,1,166,34,20.5,37,22.3,35,21.1,8,4.8,18,10.8,9,5.4
08B5E,08,Neukölln,5E,B,5E,W,5,82,0,373,4,369,76,20.6,88,23.8,62,16.8,22,6,35,9.5,16,4.3
08B5F,08,Neukölln,5F,B,5F,W,5,82,0,320,2,318,59,18.6,90,28.3,56,17.6,14,4.4,31,9.7,16,5
08B5G,08,Neukölln,5G,B,5G,W,5,82,0,418,0,418,77,18.4,144,34.4,74,17.7,9,2.2,52,12.4,27,6.5
08B5H,08,Neukölln,5H,B,5H,W,5,82,0,283,1,282,53,18.8,106,37.6,38,13.5,6,2.1,34,12.1,18,6.4
08B5I,08,Neukölln,5I,B,5I,W,5,82,0,269,1,268,51,19,102,38.1,35,13.1,5,1.9,32,11.9,19,7.1
08B5J,08,Neukölln,5J,B,5J,W,5,82,0,288,4,284,48,16.9,85,29.9,51,18,10,3.5,44,15.5,20,7
08B5K,08,Neukölln,5K,B,5K,W,5,82,0,358,3,355,55,15.5,133,37.5,64,18,11,3.1,44,12.4,23,6.5
08B5L,08,Neukölln,5L,B,5L,W,5,82,0,424,3,421,75,17.8,145,34.4,68,16.2,16,3.8,49,11.6,38,9
08B5M,08,Neukölln,5M,B,5M,W,5,82,0,192,1,191,25,13.1,87,45.5,31,16.2,4,2.1,19,9.9,12,6.3
08B5N,08,Neukölln,5N,B,5N,W,5,82,0,120,1,119,14,11.8,46,38.7,17,14.3,6,5,16,13.4,12,10.1
08B5P,08,Neukölln,5P,B,5P,W,5,82,0,142,1,141,17,12.1,57,40.4,21,14.9,6,4.3,18,12.8,14,9.9
08B5Q,08,Neukölln,5Q,B,5Q,W,5,82,0,256,1,255,41,16.1,94,36.9,37,14.5,11,4.3,34,13.3,23,9
08B5R,08,Neukölln,5R,B,5R,W,5,82,0,196,1,195,35,17.9,73,37.4,30,15.4,6,3.1,25,12.8,18,9.2
08B5S,08,Neukölln,5S,B,5S,W,5,82,0,284,2,282,54,19.1,105,37.2,32,11.3,7,2.5,44,15.6,24,8.5
08B5T,08,Neukölln,5T,B,5T,W,5,82,0,317,3,314,60,19.1,109,34.7,36,11.5,8,2.5,50,15.9,27,8.6
08B5U,08,Neukölln,5U,B,5U,W,5,82,0,344,2,342,69,20.2,98,28.7,60,17.5,12,3.5,44,12.9,23,6.7
08B6A,08,Neukölln,6A,B,6A,W,6,82,0,153,2,151,28,18.5,42,27.8,13,8.6,7,4.6,20,13.2,8,5.3
08B6B,08,Neukölln,6B,B,6B,W,6,82,0,336,4,332,57,17.2,110,33.1,42,12.7,12,3.6,40,12,22,6.6
08B6C,08,Neukölln,6C,B,6C,W,6,82,0,168,2,166,38,22.9,50,30.1,15,9,7,4.2,18,10.8,7,4.2
08B6D,08,Neukölln,6D,B,6D,W,6,82,0,306,3,303,63,20.8,95,31.4,36,11.9,10,3.3,40,13.2,17,5.6
08B6E,08,Neukölln,6E,B,6E,W,6,82,0,329,2,327,74,22.6,113,34.6,39,11.9,13,4,35,10.7,22,6.7
08B6F,08,Neukölln,6F,B,6F,W,6,82,0,385,4,381,95,24.9,122,32,34,8.9,13,3.4,58,15.2,20,5.2
08B6G,08,Neukölln,6G,B,6G,W,6,82,0,285,4,281,59,21,84,29.9,31,11,10,3.6,40,14.2,15,5.3
08B6H,08,Neukölln,6H,B,6H,W,6,82,0,243,4,239,51,21.3,75,31.4,26,10.9,13,5.4,36,15.1,15,6.3
08B6I,08,Neukölln,6I,B,6I,W,6,82,0,297,4,293,60,20.5,90,30.7,35,11.9,13,4.4,40,13.7,22,7.5
08B6J,08,Neukölln,6J,B,6J,W,6,82,0,419,6,413,77,18.6,132,32,56,13.6,19,4.6,59,14.3,30,7.3
08B6K,08,Neukölln,6K,B,6K,W,6,82,0,290,1,289,72,24.9,95,32.9,30,10.4,12,4.2,34,11.8,22,7.6
08B6L,08,Neukölln,6L,B,6L,W,6,82,0,147,2,145,44,30.3,43,29.7,9,6.2,7,4.8,21,14.5,9,6.2
08B6M,08,Neukölln,6M,B,6M,W,6,82,0,349,4,345,91,26.4,118,34.2,37,10.7,11,3.2,42,12.2,23,6.7
08B6N,08,Neukölln,6N,B,6N,W,6,82,0,111,2,109,29,26.6,31,28.4,13,11.9,6,5.5,20,18.3,5,4.6
08B6P,08,Neukölln,6P,B,6P,W,6,82,0,123,2,121,31,25.6,34,28.1,16,13.2,7,5.8,22,18.2,6,5
08B6Q,08,Neukölln,6Q,B,6Q,W,6,82,0,280,4,276,52,18.8,95,34.4,43,15.6,10,3.6,40,14.5,16,5.8
08B6R,08,Neukölln,6R,B,6R,W,6,82,0,327,4,323,61,18.9,96,29.7,58,18,11,3.4,40,12.4,18,5.6
08B6S,08,Neukölln,6S,B,6S,W,6,82,0,151,2,149,44,29.5,45,30.2,17,11.4,6,4,21,14.1,7,4.7
08B6T,08,Neukölln,6T,B,6T,W,6,82,0,181,1,180,57,31.7,45,25,7,3.9,5,2.8,27,15,7,3.9
08W101,08,Neukölln,101,W,1A,W,1,82,1130,563,3,560,64,11.4,27,4.8,225,40.2,76,13.6,12,2.1,5,0.9
08W102,08,Neukölln,102,W,1B,W,1,82,1065,552,8,544,40,7.4,30,5.5,225,41.4,57,10.5,11,2,14,2.6
08W103,08,Neukölln,103,W,1C,W,1,82,1032,504,3,501,44,8.8,26,5.2,205,40.9,70,14,16,3.2,8,1.6
08W104,08,Neukölln,104,W,1D,W,1,82,1108,553,7,546,47,8.6,33,6,232,42.5,79,14.5,13,2.4,9,1.6
08W105,08,Neukölln,105,W,1E,W,1,82,952,480,3,477,39,8.2,25,5.2,186,39,60,12.6,19,4,12,2.5
08W106,08,Neukölln,106,W,1F,W,1,82,937,494,3,491,34,6.9,36,7.3,214,43.6,57,11.6,14,2.9,10,2
08W107,08,Neukölln,107,W,1C,W,1,82,994,539,4,535,38,7.1,29,5.4,227,42.4,73,13.6,20,3.7,8,1.5
08W108,08,Neukölln,108,W,1G,W,1,82,1164,542,4,538,50,9.3,31,5.8,205,38.1,67,12.5,28,5.2,15,2.8
08W109,08,Neukölln,109,W,1G,W,1,82,1237,531,8,523,67,12.8,25,4.8,179,34.2,81,15.5,20,3.8,9,1.7
08W110,08,Neukölln,110,W,1F,W,1,82,995,472,1,471,43,9.1,30,6.4,198,42,61,13,17,3.6,9,1.9
08W111,08,Neukölln,111,W,1H,W,1,82,1181,540,5,535,50,9.3,22,4.1,230,43,71,13.3,28,5.2,9,1.7
08W112,08,Neukölln,112,W,1I,W,1,82,1321,516,3,513,41,8,32,6.2,195,38,83,16.2,31,6,7,1.4
08W113,08,Neukölln,113,W,1H,W,1,82,1107,512,3,509,46,9,27,5.3,205,40.3,84,16.5,23,4.5,10,2
08W114,08,Neukölln,114,W,1J,W,1,82,1325,567,1,566,71,12.5,37,6.5,199,35.2,81,14.3,22,3.9,10,1.8
08W115,08,Neukölln,115,W,1K,W,1,82,1051,459,3,456,47,10.3,27,5.9,160,35.1,84,18.4,25,5.5,10,2.2
08W116,08,Neukölln,116,W,1K,W,1,82,1364,594,1,593,56,9.4,33,5.6,234,39.5,91,15.3,25,4.2,10,1.7
08W117,08,Neukölln,117,W,1J,W,1,82,965,377,2,375,35,9.3,31,8.3,127,33.9,59,15.7,26,6.9,5,1.3
08W118,08,Neukölln,118,W,1I,W,1,82,1007,458,4,454,42,9.3,33,7.3,150,33,89,19.6,29,6.4,10,2.2
08W119,08,Neukölln,119,W,1L,W,1,82,1242,503,2,501,48,9.6,30,6,191,38.1,76,15.2,26,5.2,7,1.4
08W120,08,Neukölln,120,W,1M,W,1,82,1075,501,2,499,49,9.8,35,7,187,37.5,73,14.6,25,5,11,2.2
08W121,08,Neukölln,121,W,1N,W,1,82,1213,427,2,425,45,10.6,27,6.4,165,38.8,61,14.4,24,5.6,4,0.9
08W122,08,Neukölln,122,W,1N,W,1,82,950,460,2,458,56,12.2,32,7,161,35.2,80,17.5,23,5,8,1.7
08W123,08,Neukölln,123,W,1P,W,1,82,850,312,6,306,41,13.4,45,14.7,57,18.6,27,8.8,51,16.7,11,3.6
08W124,08,Neukölln,124,W,1Q,W,1,82,1030,525,1,524,62,11.8,36,6.9,180,34.4,97,18.5,25,4.8,10,1.9
08W125,08,Neukölln,125,W,1R,W,1,82,1068,465,5,460,48,10.4,36,7.8,164,35.7,77,16.7,25,5.4,11,2.4
08W126,08,Neukölln,126,W,1S,W,1,82,954,449,3,446,37,8.3,37,8.3,162,36.3,73,16.4,25,5.6,10,2.2
08W127,08,Neukölln,127,W,1S,W,1,82,1232,422,5,417,53,12.7,40,9.6,91,21.8,64,15.3,35,8.4,12,2.9
08W128,08,Neukölln,128,W,1Q,W,1,82,940,307,4,303,34,11.2,37,12.2,66,21.8,58,19.1,18,5.9,9,3
08W129,08,Neukölln,129,W,1M,W,1,82,954,368,2,366,41,11.2,42,11.5,121,33.1,55,15,26,7.1,10,2.7
08W130,08,Neukölln,130,W,1T,W,1,82,972,382,5,377,40,10.6,47,12.5,102,27.1,63,16.7,31,8.2,14,3.7
08W131,08,Neukölln,131,W,1T,W,1,82,977,325,3,322,40,12.4,45,14,71,22,55,17.1,25,7.8,12,3.7
08W201,08,Neukölln,201,W,2A,W,2,82,934,444,1,443,43,9.7,27,6.1,188,42.4,52,11.7,17,3.8,10,2.3
08W202,08,Neukölln,202,W,2A,W,2,82,918,421,3,418,49,11.7,22,5.3,137,32.8,54,12.9,20,4.8,12,2.9
08W203,08,Neukölln,203,W,2B,W,2,82,609,289,1,288,29,10.1,20,6.9,110,38.2,35,12.2,12,4.2,7,2.4
08W204,08,Neukölln,204,W,2B,W,2,82,1176,573,7,566,55,9.7,24,4.2,214,37.8,98,17.3,22,3.9,13,2.3
08W205,08,Neukölln,205,W,2C,W,2,82,1132,539,10,529,52,9.8,23,4.3,201,38,94,17.8,19,3.6,9,1.7
08W206,08,Neukölln,206,W,2C,W,2,82,1247,492,1,491,62,12.6,29,5.9,192,39.1,71,14.5,20,4.1,8,1.6
08W207,08,Neukölln,207,W,2D,W,2,82,1333,618,1,617,67,10.9,32,5.2,251,40.7,88,14.3,21,3.4,13,2.1
08W208,08,Neukölln,208,W,2E,W,2,82,1121,433,1,432,42,9.7,28,6.5,159,36.8,65,15,19,4.4,7,1.6
08W209,08,Neukölln,209,W,2F,W,2,82,1087,418,1,417,50,12,31,7.4,145,34.8,64,15.3,15,3.6,6,1.4
08W210,08,Neukölln,210,W,2E,W,2,82,1047,363,1,362,52,14.4,39,10.8,102,28.2,55,15.2,25,6.9,7,1.9
08W211,08,Neukölln,211,W,2G,W,2,82,1330,571,2,569,65,11.4,37,6.5,223,39.2,84,14.8,27,4.7,10,1.8
08W212,08,Neukölln,212,W,2D,W,2,82,1224,535,1,534,59,11,26,4.9,215,40.3,80,15,18,3.4,16,3
08W213,08,Neukölln,213,W,2I,W,2,82,1314,613,5,608,58,9.5,37,6.1,228,37.5,95,15.6,32,5.3,10,1.6
08W214,08,Neukölln,214,W,2I,W,2,82,1114,527,2,525,52,9.9,32,6.1,209,39.8,77,14.7,24,4.6,13,2.5
08W215,08,Neukölln,215,W,2J,W,2,82,845,416,6,410,48,11.7,38,9.3,129,31.5,58,14.1,24,5.9,7,1.7
08W216,08,Neukölln,216,W,2K,W,2,82,1111,503,5,498,56,11.2,37,7.4,181,36.3,72,14.5,31,6.2,8,1.6
08W217,08,Neukölln,217,W,2L,W,2,82,950,424,5,419,39,9.3,28,6.7,157,37.5,64,15.3,25,6,7,1.7
08W218,08,Neukölln,218,W,2L,W,2,82,1246,544,6,538,59,11,35,6.5,189,35.1,83,15.4,37,6.9,11,2
08W219,08,Neukölln,219,W,2K,W,2,82,1102,477,3,474,46,9.7,32,6.8,183,38.6,70,14.8,26,5.5,7,1.5
08W220,08,Neukölln,220,W,2J,W,2,82,1164,505,4,501,46,9.2,40,8,184,36.7,66,13.2,22,4.4,9,1.8
08W221,08,Neukölln,221,W,2M,W,2,82,1121,416,4,412,38,9.2,26,6.3,162,39.3,62,15,18,4.4,9,2.2
08W222,08,Neukölln,222,W,2M,W,2,82,1115,387,3,384,36,9.4,24,6.3,137,35.7,66,17.2,19,4.9,8,2.1
08W223,08,Neukölln,223,W,2H,W,2,82,1239,316,6,310,63,20.3,43,13.9,37,11.9,64,20.6,33,10.6,7,2.3
08W224,08,Neukölln,224,W,2H,W,2,82,1025,386,8,378,72,19,44,11.6,77,20.4,60,15.9,47,12.4,18,4.8
08W225,08,Neukölln,225,W,2F,W,2,82,1057,429,11,418,49,11.7,39,9.3,152,36.4,43,10.3,30,7.2,12,2.9
08W226,08,Neukölln,226,W,2N,W,2,82,1091,505,5,500,47,9.4,33,6.6,182,36.4,75,15,22,4.4,9,1.8
08W227,08,Neukölln,227,W,2N,W,2,82,873,428,5,423,38,9,35,8.3,152,35.9,62,14.7,19,4.5,11,2.6
08W228,08,Neukölln,228,W,2P,W,2,82,1095,462,2,460,48,10.4,29,6.3,165,35.9,76,16.5,25,5.4,6,1.3
08W229,08,Neukölln,229,W,2P,W,2,82,1214,465,2,463,45,9.7,26,5.6,143,30.9,84,18.1,25,5.4,7,1.5
08W230,08,Neukölln,230,W,2Q,W,2,82,1065,454,2,452,50,11.1,27,6,151,33.4,72,15.9,29,6.4,6,1.3
08W231,08,Neukölln,231,W,2Q,W,2,82,873,396,3,393,40,10.2,30,7.6,129,32.8,65,16.5,21,5.3,8,2
08W301,08,Neukölln,301,W,3A,W,3,82,948,519,3,516,26,5,24,4.7,214,41.5,86,16.7,10,1.9,7,1.4
08W302,08,Neukölln,302,W,3C,W,3,82,1119,563,4,559,38,6.8,18,3.2,223,39.9,99,17.7,12,2.1,6,1.1
08W303,08,Neukölln,303,W,3C,W,3,82,1127,520,3,517,38,7.4,17,3.3,191,36.9,84,16.2,17,3.3,7,1.4
08W304,08,Neukölln,304,W,3D,W,3,82,1116,510,1,509,38,7.5,19,3.7,197,38.7,86,16.9,12,2.4,7,1.4
08W305,08,Neukölln,305,W,3E,W,3,82,1206,570,1,569,43,7.6,24,4.2,222,39,94,16.5,12,2.1,9,1.6
08W306,08,Neukölln,306,W,3B,W,3,82,1019,497,1,496,33,6.7,22,4.4,204,41.1,84,16.9,10,2,7,1.4
08W307,08,Neukölln,307,W,3F,W,3,82,1232,572,2,570,45,7.9,20,3.5,234,41.1,97,17,16,2.8,5,0.9
08W308,08,Neukölln,308,W,3G,W,3,82,1066,505,2,503,39,7.8,16,3.2,213,42.3,92,18.3,11,2.2,4,0.8
08W309,08,Neukölln,309,W,3D,W,3,82,1141,428,12,416,71,17.1,63,15.1,109,26.2,61,14.7,24,5.8,17,4.1
08W310,08,Neukölln,310,W,3H,W,3,82,1078,276,12,264,42,15.9,46,17.4,54,20.5,37,14,29,11,9,3.4
08W311,08,Neukölln,311,W,3H,W,3,82,826,346,10,336,61,18.2,56,16.7,84,25,47,14,22,6.5,13,3.9
08W312,08,Neukölln,312,W,3I,W,3,82,1172,395,10,385,73,19,63,16.4,80,20.8,60,15.6,31,8.1,11,2.9
08W313,08,Neukölln,313,W,3J,W,3,82,1216,318,2,316,54,17.1,34,10.8,69,21.8,73,23.1,17,5.4,5,1.6
08W314,08,Neukölln,314,W,3I,W,3,82,1365,369,4,365,49,13.4,49,13.4,78,21.4,83,22.7,31,8.5,4,1.1
08W315,08,Neukölln,315,W,3J,W,3,82,1686,437,6,431,34,7.9,28,6.5,138,32,86,20,13,3,6,1.4
08W316,08,Neukölln,316,W,3K,W,3,82,607,213,3,210,29,13.8,20,9.5,70,33.3,36,17.1,12,5.7,5,2.4
08W317,08,Neukölln,317,W,3L,W,3,82,1024,448,8,440,67,15.2,88,20,112,25.5,34,7.7,63,14.3,17,3.9
08W318,08,Neukölln,318,W,3M,W,3,82,1201,558,5,553,89,16.1,96,17.4,155,28,38,6.9,68,12.3,19,3.4
08W319,08,Neukölln,319,W,3L,W,3,82,1110,398,6,392,55,14,53,13.5,108,27.6,46,11.7,48,12.2,11,2.8
08W320,08,Neukölln,320,W,3N,W,3,82,1359,449,9,440,57,13,50,11.4,109,24.8,60,13.6,54,12.3,12,2.7
08W321,08,Neukölln,321,W,3P,W,3,82,1627,515,6,509,87,17.1,86,16.9,116,22.8,49,9.6,69,13.6,21,4.1
08W322,08,Neukölln,322,W,3P,W,3,82,1780,475,10,465,83,17.8,72,15.5,87,18.7,47,10.1,63,13.5,22,4.7
08W323,08,Neukölln,323,W,3K,W,3,82,1372,482,6,476,70,14.7,53,11.1,119,25,41,8.6,52,10.9,17,3.6
08W324,08,Neukölln,324,W,3N,W,3,82,1201,387,7,380,44,11.6,43,11.3,112,29.5,61,16.1,38,10,14,3.7
08W325,08,Neukölln,325,W,3Q,W,3,82,1129,453,3,450,52,11.6,33,7.3,123,27.3,77,17.1,20,4.4,12,2.7
08W326,08,Neukölln,326,W,3R,W,3,82,1017,409,8,401,52,13,17,4.2,141,35.2,75,18.7,14,3.5,11,2.7
08W327,08,Neukölln,327,W,3R,W,3,82,892,319,5,314,65,20.7,30,9.6,97,30.9,51,16.2,9,2.9,7,2.2
08W328,08,Neukölln,328,W,3Q,W,3,82,1232,458,3,455,42,9.2,34,7.5,143,31.4,87,19.1,22,4.8,14,3.1
08W329,08,Neukölln,329,W,3S,W,3,82,788,310,3,307,25,8.1,16,5.2,111,36.2,66,21.5,10,3.3,10,3.3
08W330,08,Neukölln,330,W,3S,W,3,82,1212,459,6,453,37,8.2,35,7.7,161,35.5,83,18.3,27,6,17,3.8
08W401,08,Neukölln,401,W,4A,W,4,82,1143,453,7,446,54,12.1,75,16.8,89,20,46,10.3,68,15.2,16,3.6
08W402,08,Neukölln,402,W,4B,W,4,82,1087,440,2,438,70,16,60,13.7,122,27.9,32,7.3,38,8.7,16,3.7
08W403,08,Neukölln,403,W,4A,W,4,82,1339,432,5,427,68,15.9,49,11.5,97,22.7,35,8.2,53,12.4,15,3.5
08W404,08,Neukölln,404,W,4B,W,4,82,1360,344,7,337,64,19,51,15.1,56,16.6,33,9.8,49,14.5,15,4.5
08W405,08,Neukölln,405,W,4C,W,4,82,1177,420,7,413,61,14.8,70,16.9,101,24.5,23,5.6,60,14.5,19,4.6
08W406,08,Neukölln,406,W,4D,W,4,82,1266,454,6,448,60,13.4,65,14.5,109,24.3,37,8.3,61,13.6,25,5.6
08W407,08,Neukölln,407,W,4D,W,4,82,1136,392,5,387,59,15.2,60,15.5,98,25.3,35,9,45,11.6,20,5.2
08W408,08,Neukölln,408,W,4E,W,4,82,910,411,6,405,56,13.8,76,18.8,107,26.4,29,7.2,49,12.1,26,6.4
08W409,08,Neukölln,409,W,4E,W,4,82,974,440,4,436,65,14.9,94,21.6,109,25,31,7.1,51,11.7,28,6.4
08W410,08,Neukölln,410,W,4F,W,4,82,992,462,1,461,59,12.8,117,25.4,107,23.2,31,6.7,51,11.1,29,6.3
08W411,08,Neukölln,411,W,4A,W,4,82,1063,477,2,475,69,14.5,120,25.3,109,22.9,28,5.9,58,12.2,27,5.7
08W412,08,Neukölln,412,W,4G,W,4,82,1313,492,7,485,80,16.5,120,24.7,113,23.3,22,4.5,62,12.8,21,4.3
08W413,08,Neukölln,413,W,4H,W,4,82,1122,424,6,418,72,17.2,79,18.9,93,22.2,30,7.2,47,11.2,21,5
08W414,08,Neukölln,414,W,4G,W,4,82,988,372,2,370,62,16.8,67,18.1,89,24.1,30,8.1,36,9.7,16,4.3
08W415,08,Neukölln,415,W,4F,W,4,82,1043,321,5,316,42,13.3,51,16.1,60,19,21,6.6,52,16.5,10,3.2
08W416,08,Neukölln,416,W,4F,W,4,82,989,432,6,426,78,18.3,64,15,135,31.7,29,6.8,43,10.1,10,2.3
08W417,08,Neukölln,417,W,4J,W,4,82,1083,372,7,365,71,19.5,77,21.1,78,21.4,34,9.3,42,11.5,10,2.7
08W418,08,Neukölln,418,W,4J,W,4,82,1099,381,8,373,63,16.9,82,22,83,22.3,35,9.4,48,12.9,22,5.9
08W419,08,Neukölln,419,W,4K,W,4,82,1257,502,9,493,94,19.1,90,18.3,97,19.7,29,5.9,64,13,22,4.5
08W420,08,Neukölln,420,W,4I,W,4,82,1107,373,2,371,67,18.1,69,18.6,86,23.2,36,9.7,41,11.1,16,4.3
08W421,08,Neukölln,421,W,4L,W,4,82,1107,348,11,337,56,16.6,65,19.3,75,22.3,37,11,52,15.4,13,3.9
08W422,08,Neukölln,422,W,4M,W,4,82,1145,396,8,388,78,20.1,86,22.2,78,20.1,32,8.2,54,13.9,12,3.1
08W423,08,Neukölln,423,W,4L,W,4,82,955,301,8,293,53,18.1,56,19.1,68,23.2,31,10.6,45,15.4,7,2.4
08W424,08,Neukölln,424,W,4N,W,4,82,1003,338,5,333,54,16.2,57,17.1,59,17.7,29,8.7,44,13.2,21,6.3
08W425,08,Neukölln,425,W,4Q,W,4,82,1316,405,5,400,81,20.3,61,15.3,82,20.5,35,8.8,59,14.8,17,4.3
08W426,08,Neukölln,426,W,4P,W,4,82,1421,400,8,392,64,16.3,76,19.4,98,25,39,9.9,48,12.2,18,4.6
08W427,08,Neukölln,427,W,4Q,W,4,82,1403,425,6,419,82,19.6,74,17.7,88,21,39,9.3,64,15.3,14,3.3
08W428,08,Neukölln,428,W,4R,W,4,82,1178,400,5,395,86,21.8,84,21.3,76,19.2,24,6.1,58,14.7,17,4.3
08W429,08,Neukölln,429,W,4N,W,4,82,925,367,10,357,66,18.5,73,20.4,61,17.1,32,9,55,15.4,17,4.8
08W430,08,Neukölln,430,W,4M,W,4,82,930,345,8,337,66,19.6,72,21.4,64,19,29,8.6,52,15.4,14,4.2
08W501,08,Neukölln,501,W,5A,W,5,82,1145,403,6,397,68,17.1,84,21.2,98,24.7,17,4.3,38,9.6,25,6.3
08W502,08,Neukölln,502,W,5B,W,5,82,977,399,10,389,64,16.5,53,13.6,117,30.1,32,8.2,37,9.5,11,2.8
08W503,08,Neukölln,503,W,5C,W,5,82,821,426,1,425,72,16.9,52,12.2,136,32,36,8.5,38,8.9,19,4.5
08W504,08,Neukölln,504,W,5D,W,5,82,863,396,4,392,67,17.1,51,13,127,32.4,33,8.4,36,9.2,14,3.6
08W505,08,Neukölln,505,W,5C,W,5,82,965,362,6,356,62,17.4,62,17.4,99,27.8,17,4.8,37,10.4,17,4.8
08W506,08,Neukölln,506,W,5E,W,5,82,919,433,6,427,75,17.6,69,16.2,125,29.3,26,6.1,43,10.1,11,2.6
08W507,08,Neukölln,507,W,5F,W,5,82,998,320,5,315,38,12.1,57,18.1,48,15.2,18,5.7,54,17.1,11,3.5
08W508,08,Neukölln,508,W,5E,W,5,82,1285,374,6,368,56,15.2,59,16,55,14.9,28,7.6,59,16,16,4.3
08W509,08,Neukölln,509,W,5G,W,5,82,1023,457,3,454,68,15,111,24.4,118,26,17,3.7,47,10.4,37,8.1
08W510,08,Neukölln,510,W,5A,W,5,82,1030,357,6,351,58,16.5,89,25.4,86,24.5,16,4.6,35,10,26,7.4
08W511,08,Neukölln,511,W,5H,W,5,82,940,342,7,335,54,16.1,90,26.9,64,19.1,17,5.1,44,13.1,23,6.9
08W512,08,Neukölln,512,W,5F,W,5,82,869,323,4,319,49,15.4,85,26.6,45,14.1,19,6,54,16.9,21,6.6
08W513,08,Neukölln,513,W,5I,W,5,82,1007,385,5,380,59,15.5,111,29.2,47,12.4,22,5.8,65,17.1,25,6.6
08W514,08,Neukölln,514,W,5G,W,5,82,853,331,6,325,52,16,85,26.2,56,17.2,21,6.5,51,15.7,28,8.6
08W515,08,Neukölln,515,W,5J,W,5,82,911,387,4,383,73,19.1,97,25.3,60,15.7,18,4.7,63,16.4,23,6
08W516,08,Neukölln,516,W,5K,W,5,82,981,360,3,357,64,17.9,89,24.9,48,13.4,25,7,62,17.4,25,7
08W517,08,Neukölln,517,W,5J,W,5,82,972,345,3,342,58,17,84,24.6,43,12.6,26,7.6,61,17.8,25,7.3
08W518,08,Neukölln,518,W,5L,W,5,82,743,265,4,261,54,20.7,82,31.4,37,14.2,11,4.2,42,16.1,12,4.6
08W519,08,Neukölln,519,W,5L,W,5,82,1010,387,4,383,69,18,127,33.2,59,15.4,10,2.6,59,15.4,25,6.5
08W520,08,Neukölln,520,W,5K,W,5,82,908,370,3,367,62,16.9,102,27.8,58,15.8,11,3,59,16.1,39,10.6
08W521,08,Neukölln,521,W,5M,W,5,82,878,379,5,374,43,11.5,120,32.1,86,23,9,2.4,43,11.5,33,8.8
08W522,08,Neukölln,522,W,5N,W,5,82,851,329,9,320,59,18.4,88,27.5,49,15.3,23,7.2,44,13.8,22,6.9
08W523,08,Neukölln,523,W,5P,W,5,82,958,375,4,371,57,15.4,123,33.2,69,18.6,17,4.6,45,12.1,29,7.8
08W524,08,Neukölln,524,W,5Q,W,5,82,908,348,7,341,61,17.9,90,26.4,55,16.1,21,6.2,50,14.7,15,4.4
08W525,08,Neukölln,525,W,5Q,W,5,82,831,310,5,305,57,18.7,101,33.1,39,12.8,13,4.3,48,15.7,19,6.2
08W526,08,Neukölln,526,W,5R,W,5,82,883,403,3,400,60,15,124,31,80,20,8,2,54,13.5,37,9.3
08W527,08,Neukölln,527,W,5S,W,5,82,1053,384,6,378,68,18,106,28,43,11.4,25,6.6,66,17.5,23,6.1
08W528,08,Neukölln,528,W,5S,W,5,82,970,327,2,325,52,16,80,24.6,44,13.5,31,9.5,63,19.4,23,7.1
08W529,08,Neukölln,529,W,5H,W,5,82,967,372,6,366,72,19.7,85,23.2,45,12.3,17,4.6,77,21,15,4.1
