id,district_id,district_name,electoral_district_id,electoral_district_type,electoral_district_berlin_election_id,electoral_district_federal_election_id,eligible_voters,voters,invalid_votes,valid_votes,party_spd,party_spd_percentage,party_cdu,party_cdu_percentage,party_grüne,party_grüne_percentage,party_die_linke,party_die_linke_percentage,party_piraten,party_piraten_percentage,party_npd,party_npd_percentage,party_fdp,party_fdp_percentage,party_afd,party_afd_percentage,others,others_percentage
ID,"Bezirks-
nummer",Bezirksname,Wahlbezirk,Wahl-bezirksart,"Abgeordneten-
hauswahlkreis","Bundestags-
wahlkreis",Wahlberechtigte insgesamt,Wähler,Ungültige Stimmen,Gültige Stimmen,SPD,SPD in Prozent,CDU,CDU in Prozent,GRÜNE,GRÜNE in Prozent,DIE LINKE,DIE LINKE in Prozent,PIRATEN,PIRATEN in Prozent,NPD,NPD in Prozent,FDP,FDP in Prozent,AfD,AfD in Prozent,Sonstige,Sonstige in Prozent
02122,02,Friedrichshain-Kreuzberg,122,W,1,83,1435,778,17,761,212,27.8580814717477,84,11.038107752956636,197,25.88699080157687,173,22.733245729303547,33,4.336399474375821,3,0.39421813403416556,5,0.657030223390276,20,2.628120893561104,34,4.467805519053877
021A,02,Friedrichshain-Kreuzberg,1A,B,1,83,0,999,5,994,268,26.961770623742453,159,15.995975855130784,298,29.979879275653925,148,14.88933601609658,35,3.5211267605633805,2,0.2012072434607646,39,3.9235412474849096,26,2.61569416498994,19,1.9114688128772637
021B,02,Friedrichshain-Kreuzberg,1B,B,1,83,0,817,9,808,230,28.465346534653463,119,14.727722772277227,249,30.816831683168317,113,13.985148514851486,30,3.7128712871287126,2,0.24752475247524752,27,3.341584158415842,19,2.3514851485148514,19,2.3514851485148514
021C,02,Friedrichshain-Kreuzberg,1C,B,1,83,0,369,7,362,97,26.795580110497237,51,14.088397790055248,115,31.767955801104975,47,12.98342541436464,18,4.972375690607735,2,0.5524861878453038,16,4.41988950276243,9,2.4861878453038675,7,1.9337016574585635
021D,02,Friedrichshain-Kreuzberg,1D,B,1,83,0,791,5,786,211,26.84478371501272,92,11.704834605597965,283,36.00508905852418,113,14.376590330788805,43,5.470737913486006,0,0,18,2.2900763358778624,13,1.653944020356234,13,1.653944020356234
021E,02,Friedrichshain-Kreuzberg,1E,B,1,83,0,729,6,723,189,26.141078838174277,80,11.065006915629322,261,36.09958506224066,104,14.384508990318118,44,6.085753803596127,1,0.13831258644536654,17,2.351313969571231,11,1.5214384508990317,16,2.2130013831258646
021F,02,Friedrichshain-Kreuzberg,1F,B,1,83,0,745,11,734,195,26.56675749318801,96,13.079019073569482,245,33.37874659400545,98,13.35149863760218,35,4.768392370572207,4,0.544959128065395,26,3.5422343324250685,17,2.316076294277929,18,2.452316076294278
021G,02,Friedrichshain-Kreuzberg,1G,B,1,83,0,680,13,667,159,23.838080959520237,90,13.493253373313344,252,37.78110944527736,92,13.793103448275861,26,3.8980509745127434,1,0.14992503748125938,18,2.6986506746626686,19,2.848575712143928,10,1.4992503748125936
021H,02,Friedrichshain-Kreuzberg,1H,B,1,83,0,748,5,743,198,26.648721399730825,93,12.516823687752353,241,32.43606998654105,113,15.208613728129205,37,4.979811574697174,1,0.13458950201884254,29,3.9030955585464335,14,1.8842530282637955,17,2.2880215343203227
021J,02,Friedrichshain-Kreuzberg,1J,B,1,83,0,623,5,618,150,24.271844660194176,61,9.870550161812297,221,35.760517799352755,111,17.96116504854369,35,5.6634304207119746,1,0.16181229773462785,12,1.9417475728155338,8,1.2944983818770228,19,3.074433656957929
021K,02,Friedrichshain-Kreuzberg,1K,B,1,83,0,686,3,683,173,25.329428989751097,72,10.54172767203514,267,39.0922401171303,94,13.76281112737921,32,4.685212298682284,1,0.14641288433382138,17,2.4890190336749636,9,1.3177159590043925,18,2.635431918008785
021L,02,Friedrichshain-Kreuzberg,1L,B,1,83,0,614,7,607,142,23.393739703459637,67,11.037891268533773,235,38.71499176276771,93,15.32125205930807,25,4.118616144975288,4,0.6589785831960462,13,2.14168039538715,12,1.9769357495881383,16,2.6359143327841847
02201,02,Friedrichshain-Kreuzberg,201,W,2,83,1096,609,14,595,165,27.73109243697479,42,7.0588235294117645,158,26.554621848739497,135,22.689075630252102,31,5.2100840336134455,1,0.16806722689075632,10,1.680672268907563,9,1.5126050420168067,44,7.394957983193278
02202,02,Friedrichshain-Kreuzberg,202,W,2,83,1239,680,13,667,174,26.08695652173913,52,7.796101949025487,181,27.136431784107945,159,23.838080959520237,34,5.097451274362818,2,0.29985007496251875,11,1.6491754122938531,11,1.6491754122938531,43,6.446776611694154
02203,02,Friedrichshain-Kreuzberg,203,W,2,83,1236,679,7,672,155,23.065476190476193,61,9.077380952380953,179,26.636904761904763,174,25.892857142857146,40,5.952380952380952,2,0.2976190476190476,9,1.3392857142857142,13,1.9345238095238095,39,5.803571428571429
02204,02,Friedrichshain-Kreuzberg,204,W,2,83,930,509,3,506,118,23.3201581027668,45,8.893280632411066,128,25.296442687747035,138,27.27272727272727,34,6.719367588932807,2,0.3952569169960474,6,1.185770750988142,10,1.9762845849802373,25,4.940711462450593
02205,02,Friedrichshain-Kreuzberg,205,W,2,83,1466,808,12,796,200,25.125628140703515,71,8.919597989949748,224,28.14070351758794,188,23.618090452261306,47,5.9045226130653266,2,0.25125628140703515,12,1.507537688442211,13,1.6331658291457287,39,4.899497487437186
02206,02,Friedrichshain-Kreuzberg,206,W,2,83,1404,757,8,749,185,24.699599465954606,62,8.277703604806408,201,26.83578104138852,196,26.168224299065418,46,6.141522029372497,1,0.13351134846461948,9,1.2016021361815754,14,1.8691588785046727,35,4.672897196261682
02207,02,Friedrichshain-Kreuzberg,207,W,2,83,1413,752,11,741,193,26.045883940620783,58,7.827260458839406,211,28.475033738191634,186,25.101214574898783,41,5.53306342780027,1,0.1349527665317139,8,1.0796221322537112,12,1.6194331983805668,31,4.183535762483131
02208,02,Friedrichshain-Kreuzberg,208,W,2,83,1111,613,16,597,146,24.455611390284755,55,9.212730318257957,160,26.800670016750416,151,25.29313232830821,43,7.202680067001675,3,0.5025125628140703,9,1.507537688442211,11,1.8425460636515913,19,3.1825795644891124
02209,02,Friedrichshain-Kreuzberg,209,W,2,83,1222,672,23,649,149,22.95839753466872,61,9.399075500770417,170,26.194144838212637,175,26.964560862865948,49,7.550077041602465,3,0.46224961479198773,11,1.694915254237288,12,1.848998459167951,19,2.9275808936825887
02210,02,Friedrichshain-Kreuzberg,210,W,2,83,1225,644,15,629,151,24.006359300476948,33,5.246422893481717,180,28.61685214626391,169,26.86804451510334,35,5.5643879173290935,0,0,8,1.2718600953895072,11,1.7488076311605723,42,6.677265500794912
02211,02,Friedrichshain-Kreuzberg,211,W,2,83,1202,638,17,621,148,23.832528180354267,28,4.508856682769726,176,28.34138486312399,164,26.40901771336554,39,6.280193236714976,1,0.1610305958132045,8,1.288244766505636,11,1.7713365539452495,46,7.4074074074074066
02212,02,Friedrichshain-Kreuzberg,212,W,2,83,1277,733,11,722,157,21.74515235457064,56,7.756232686980609,206,28.53185595567867,197,27.28531855955679,48,6.64819944598338,1,0.13850415512465375,9,1.2465373961218837,11,1.5235457063711912,37,5.124653739612189
02213,02,Friedrichshain-Kreuzberg,213,W,2,83,1114,636,11,625,133,21.279999999999998,46,7.359999999999999,178,28.48,170,27.200000000000003,45,7.199999999999999,1,0.16,8,1.28,8,1.28,36,5.76
02214,02,Friedrichshain-Kreuzberg,214,W,2,83,1454,839,13,826,186,22.518159806295397,68,8.232445520581114,234,28.329297820823246,226,27.36077481840194,52,6.2953995157385,1,0.12106537530266344,9,1.0895883777239708,16,1.937046004842615,34,4.116222760290557
02215,02,Friedrichshain-Kreuzberg,215,W,2,83,1454,813,11,802,184,22.942643391521198,111,13.840399002493767,145,18.07980049875312,225,28.05486284289277,55,6.857855361596011,14,1.7456359102244388,21,2.6184538653366585,28,3.4912718204488775,19,2.369077306733167
02216,02,Friedrichshain-Kreuzberg,216,W,2,83,1402,733,5,728,164,22.52747252747253,89,12.225274725274724,164,22.52747252747253,175,24.03846153846154,68,9.340659340659341,2,0.27472527472527475,22,3.021978021978022,19,2.60989010989011,25,3.4340659340659343
02217,02,Friedrichshain-Kreuzberg,217,W,2,83,1292,724,7,717,158,22.03626220362622,102,14.225941422594143,145,20.2231520223152,189,26.359832635983267,57,7.949790794979079,6,0.8368200836820083,15,2.092050209205021,21,2.928870292887029,24,3.3472803347280333
02218,02,Friedrichshain-Kreuzberg,218,W,2,83,1877,1079,12,1067,233,21.836925960637302,155,14.526710402999063,207,19.400187441424556,293,27.4601686972821,88,8.24742268041237,9,0.8434864104967198,15,1.4058106841611997,30,2.8116213683223994,37,3.467666354264293
02219,02,Friedrichshain-Kreuzberg,219,W,2,83,1079,606,8,598,134,22.40802675585284,64,10.702341137123746,123,20.5685618729097,167,27.926421404682273,65,10.869565217391305,2,0.33444816053511706,8,1.3377926421404682,12,2.0066889632107023,23,3.8461538461538463
02220,02,Friedrichshain-Kreuzberg,220,W,2,83,1565,892,12,880,193,21.931818181818183,90,10.227272727272728,174,19.772727272727273,250,28.40909090909091,93,10.568181818181818,5,0.5681818181818182,12,1.3636363636363635,23,2.6136363636363633,40,4.545454545454546
02221,02,Friedrichshain-Kreuzberg,221,W,2,83,1481,827,16,811,156,19.235511713933416,102,12.577065351418002,140,17.26263871763255,225,27.743526510480887,72,8.877928483353884,8,0.9864364981504316,18,2.219482120838471,40,4.932182490752158,50,6.165228113440198
02222,02,Friedrichshain-Kreuzberg,222,W,2,83,1396,758,10,748,164,21.92513368983957,98,13.101604278074866,157,20.989304812834224,202,27.00534759358289,78,10.427807486631016,3,0.4010695187165776,9,1.2032085561497325,14,1.8716577540106951,23,3.074866310160428
02223,02,Friedrichshain-Kreuzberg,223,W,2,83,1836,950,18,932,172,18.4549356223176,165,17.703862660944207,125,13.412017167381974,301,32.29613733905579,70,7.510729613733906,26,2.7896995708154506,7,0.7510729613733905,38,4.07725321888412,28,3.004291845493562
02224,02,Friedrichshain-Kreuzberg,224,W,2,83,1530,844,7,837,189,22.58064516129032,102,12.186379928315413,136,16.248506571087216,231,27.598566308243726,82,9.79689366786141,19,2.2700119474313025,15,1.7921146953405016,29,3.464755077658303,34,4.062126642771804
02225,02,Friedrichshain-Kreuzberg,225,W,2,83,1078,585,0,585,131,22.393162393162395,153,26.153846153846157,109,18.632478632478634,105,17.94871794871795,29,4.957264957264957,4,0.6837606837606838,29,4.957264957264957,14,2.3931623931623935,11,1.8803418803418803
02226,02,Friedrichshain-Kreuzberg,226,W,2,83,1215,748,12,736,165,22.418478260869566,212,28.804347826086957,87,11.820652173913043,165,22.418478260869566,32,4.3478260869565215,6,0.8152173913043478,35,4.755434782608696,27,3.6684782608695654,7,0.9510869565217392
022A,02,Friedrichshain-Kreuzberg,2A,B,2,83,0,400,3,397,92,23.173803526448363,48,12.090680100755668,140,35.26448362720403,70,17.632241813602015,18,4.534005037783375,3,0.7556675062972292,9,2.2670025188916876,6,1.5113350125944585,11,2.770780856423174
022B,02,Friedrichshain-Kreuzberg,2B,B,2,83,0,410,4,406,92,22.660098522167488,38,9.35960591133005,132,32.51231527093596,85,20.935960591133004,20,4.926108374384237,1,0.24630541871921183,7,1.7241379310344827,7,1.7241379310344827,24,5.911330049261084
022C,02,Friedrichshain-Kreuzberg,2C,B,2,83,0,543,7,536,119,22.201492537313435,54,10.074626865671641,190,35.44776119402985,106,19.776119402985074,28,5.223880597014925,1,0.18656716417910446,10,1.8656716417910446,9,1.6791044776119404,19,3.544776119402985
022D,02,Friedrichshain-Kreuzberg,2D,B,2,83,0,742,13,729,157,21.536351165980797,79,10.83676268861454,270,37.03703703703704,131,17.969821673525377,39,5.349794238683128,0,0,15,2.05761316872428,13,1.7832647462277091,25,3.4293552812071333
022E,02,Friedrichshain-Kreuzberg,2E,B,2,83,0,520,4,516,107,20.73643410852713,40,7.751937984496124,202,39.14728682170542,108,20.930232558139537,32,6.2015503875969,0,0,8,1.550387596899225,5,0.9689922480620154,14,2.7131782945736433
022F,02,Friedrichshain-Kreuzberg,2F,B,2,83,0,688,3,685,143,20.875912408759124,54,7.883211678832117,267,38.97810218978102,142,20.72992700729927,43,6.2773722627737225,0,0,10,1.4598540145985401,5,0.7299270072992701,21,3.065693430656934
022G,02,Friedrichshain-Kreuzberg,2G,B,2,83,0,686,7,679,159,23.416789396170838,111,16.347569955817377,168,24.742268041237114,132,19.44035346097202,47,6.9219440353460975,3,0.4418262150220913,22,3.2400589101620034,16,2.3564064801178204,21,3.0927835051546393
022H,02,Friedrichshain-Kreuzberg,2H,B,2,83,0,906,11,895,190,21.22905027932961,136,15.195530726256983,219,24.46927374301676,208,23.24022346368715,79,8.8268156424581,4,0.44692737430167595,19,2.1229050279329607,20,2.2346368715083798,20,2.2346368715083798
022J,02,Friedrichshain-Kreuzberg,2J,B,2,83,0,695,9,686,150,21.865889212827987,99,14.431486880466474,183,26.676384839650147,136,19.825072886297377,63,9.183673469387756,1,0.1457725947521866,15,2.186588921282799,13,1.8950437317784257,26,3.7900874635568513
022K,02,Friedrichshain-Kreuzberg,2K,B,2,83,0,693,8,685,143,20.875912408759124,107,15.62043795620438,160,23.357664233576642,163,23.795620437956206,60,8.75912408759124,5,0.7299270072992701,13,1.897810218978102,16,2.335766423357664,18,2.627737226277372
022L,02,Friedrichshain-Kreuzberg,2L,B,2,83,0,765,5,760,143,18.815789473684212,205,26.973684210526315,153,20.13157894736842,147,19.342105263157894,32,4.2105263157894735,10,1.3157894736842104,29,3.8157894736842106,18,2.368421052631579,23,3.026315789473684
02301,02,Friedrichshain-Kreuzberg,301,W,3,83,1223,596,7,589,185,31.40916808149406,111,18.845500848896435,75,12.73344651952462,111,18.845500848896435,36,6.112054329371817,7,1.1884550084889642,19,3.225806451612903,28,4.753820033955857,17,2.886247877758913
02302,02,Friedrichshain-Kreuzberg,302,W,3,83,1592,769,17,752,234,31.117021276595747,153,20.345744680851062,101,13.430851063829788,144,19.148936170212767,34,4.521276595744681,8,1.0638297872340425,23,3.0585106382978724,34,4.521276595744681,21,2.7925531914893615
02303,02,Friedrichshain-Kreuzberg,303,W,3,83,570,276,4,272,78,28.676470588235293,39,14.338235294117647,59,21.691176470588236,59,21.691176470588236,11,4.044117647058823,1,0.3676470588235294,5,1.8382352941176472,7,2.5735294117647056,13,4.779411764705882
02304,02,Friedrichshain-Kreuzberg,304,W,3,83,1428,683,10,673,201,29.86627043090639,107,15.89895988112927,129,19.167904903417536,144,21.39673105497771,25,3.7147102526002973,4,0.5943536404160475,14,2.080237741456166,17,2.526002971768202,32,4.75482912332838
02305,02,Friedrichshain-Kreuzberg,305,W,3,83,1311,607,13,594,202,34.00673400673401,125,21.043771043771045,59,9.932659932659933,124,20.875420875420875,16,2.6936026936026933,3,0.5050505050505051,19,3.1986531986531985,16,2.6936026936026933,30,5.05050505050505
02306,02,Friedrichshain-Kreuzberg,306,W,3,83,1325,645,17,628,191,30.4140127388535,124,19.745222929936308,97,15.445859872611464,126,20.063694267515924,21,3.343949044585987,5,0.7961783439490446,17,2.7070063694267517,24,3.821656050955414,23,3.662420382165605
02307,02,Friedrichshain-Kreuzberg,307,W,3,83,1620,765,16,749,234,31.241655540720963,137,18.29105473965287,121,16.15487316421896,151,20.160213618157545,27,3.6048064085447264,9,1.2016021361815754,14,1.8691588785046727,29,3.871829105473965,27,3.6048064085447264
02308,02,Friedrichshain-Kreuzberg,308,W,3,83,1080,528,9,519,157,30.2504816955684,79,15.221579961464354,101,19.460500963391137,109,21.001926782273603,23,4.431599229287091,4,0.7707129094412332,13,2.5048169556840074,14,2.697495183044316,19,3.6608863198458574
02309,02,Friedrichshain-Kreuzberg,309,W,3,83,1389,652,18,634,196,30.914826498422716,131,20.66246056782334,83,13.09148264984227,126,19.873817034700316,25,3.943217665615142,6,0.9463722397476341,11,1.7350157728706623,30,4.73186119873817,26,4.100946372239748
02310,02,Friedrichshain-Kreuzberg,310,W,3,83,1288,705,7,698,201,28.796561604584525,96,13.753581661891118,193,27.650429799426934,135,19.340974212034386,34,4.871060171919771,2,0.28653295128939826,10,1.4326647564469914,11,1.5759312320916905,16,2.292263610315186
02311,02,Friedrichshain-Kreuzberg,311,W,3,83,1306,728,8,720,207,28.749999999999996,97,13.472222222222221,191,26.52777777777778,139,19.305555555555557,42,5.833333333333333,2,0.2777777777777778,10,1.3888888888888888,15,2.083333333333333,17,2.361111111111111
02312,02,Friedrichshain-Kreuzberg,312,W,3,83,1719,914,14,900,261,28.999999999999996,91,10.11111111111111,262,29.11111111111111,189,21,37,4.111111111111112,2,0.2222222222222222,11,1.2222222222222223,21,2.3333333333333335,26,2.888888888888889
02313,02,Friedrichshain-Kreuzberg,313,W,3,83,1279,588,16,572,197,34.44055944055944,116,20.27972027972028,66,11.538461538461538,105,18.356643356643357,22,3.8461538461538463,5,0.8741258741258742,11,1.9230769230769231,25,4.370629370629371,25,4.370629370629371
02314,02,Friedrichshain-Kreuzberg,314,W,3,83,1562,717,16,701,243,34.66476462196862,139,19.828815977175463,90,12.838801711840228,128,18.25962910128388,24,3.4236804564907275,8,1.1412268188302426,13,1.8544935805991443,29,4.136947218259629,27,3.851640513552068
02315,02,Friedrichshain-Kreuzberg,315,W,3,83,1434,701,15,686,211,30.75801749271137,85,12.39067055393586,140,20.408163265306122,153,22.303206997084548,27,3.9358600583090384,5,0.7288629737609329,10,1.4577259475218658,16,2.3323615160349855,39,5.685131195335277
02316,02,Friedrichshain-Kreuzberg,316,W,3,83,1164,566,11,555,204,36.75675675675676,80,14.414414414414415,80,14.414414414414415,107,19.27927927927928,22,3.963963963963964,6,1.0810810810810811,7,1.2612612612612613,18,3.2432432432432434,31,5.585585585585585
02317,02,Friedrichshain-Kreuzberg,317,W,3,83,934,470,13,457,125,27.35229759299781,53,11.597374179431071,93,20.350109409190374,112,24.50765864332604,19,4.157549234135667,2,0.437636761487965,6,1.312910284463895,11,2.4070021881838075,36,7.87746170678337
02318,02,Friedrichshain-Kreuzberg,318,W,3,83,1308,667,15,652,170,26.07361963190184,55,8.43558282208589,153,23.466257668711656,172,26.380368098159508,28,4.294478527607362,2,0.3067484662576687,7,1.0736196319018405,14,2.147239263803681,51,7.822085889570553
02319,02,Friedrichshain-Kreuzberg,319,W,3,83,1256,653,12,641,150,23.400936037441497,31,4.83619344773791,180,28.081123244929795,181,28.23712948517941,29,4.5241809672386895,1,0.15600624024961,6,0.93603744149766,9,1.40405616224649,54,8.424336973478939
02320,02,Friedrichshain-Kreuzberg,320,W,3,83,1552,793,18,775,188,24.258064516129032,45,5.806451612903226,215,27.741935483870968,215,27.741935483870968,34,4.387096774193548,2,0.25806451612903225,10,1.2903225806451613,10,1.2903225806451613,56,7.225806451612904
02321,02,Friedrichshain-Kreuzberg,321,W,3,83,1424,729,20,709,200,28.208744710860366,35,4.9365303244005645,175,24.682651622002822,198,27.926657263751764,34,4.795486600846263,3,0.4231311706629055,9,1.2693935119887165,14,1.9746121297602257,41,5.782792665726375
02322,02,Friedrichshain-Kreuzberg,322,W,3,83,1386,776,18,758,194,25.593667546174142,47,6.200527704485488,227,29.947229551451187,196,25.857519788918204,40,5.277044854881266,2,0.2638522427440633,8,1.0554089709762533,10,1.3192612137203166,34,4.485488126649076
02323,02,Friedrichshain-Kreuzberg,323,W,3,83,1373,758,15,743,187,25.168236877523555,71,9.55585464333782,202,27.18707940780619,181,24.3606998654105,44,5.921938088829071,0,0,6,0.8075370121130552,11,1.4804845222072678,41,5.518169582772544
02324,02,Friedrichshain-Kreuzberg,324,W,3,83,1279,674,14,660,175,26.515151515151516,61,9.242424242424242,166,25.151515151515152,166,25.151515151515152,36,5.454545454545454,1,0.15151515151515152,9,1.3636363636363635,14,2.1212121212121215,32,4.848484848484849
02325,02,Friedrichshain-Kreuzberg,325,W,3,83,1005,511,11,500,135,27,59,11.799999999999999,106,21.2,121,24.2,28,5.6000000000000005,1,0.2,8,1.6,14,2.8000000000000003,28,5.6000000000000005
023A,02,Friedrichshain-Kreuzberg,3A,B,3,83,0,493,5,488,119,24.385245901639344,110,22.540983606557376,104,21.311475409836063,67,13.729508196721312,25,5.122950819672131,5,1.0245901639344261,22,4.508196721311475,20,4.098360655737705,16,3.278688524590164
023B,02,Friedrichshain-Kreuzberg,3B,B,3,83,0,410,5,405,96,23.703703703703706,89,21.975308641975307,89,21.975308641975307,54,13.333333333333334,20,4.938271604938271,3,0.7407407407407408,18,4.444444444444445,18,4.444444444444445,18,4.444444444444445
023C,02,Friedrichshain-Kreuzberg,3C,B,3,83,0,531,7,524,135,25.763358778625957,128,24.427480916030532,92,17.557251908396946,75,14.31297709923664,30,5.7251908396946565,8,1.5267175572519083,24,4.580152671755725,18,3.435114503816794,14,2.6717557251908395
023D,02,Friedrichshain-Kreuzberg,3D,B,3,83,0,499,7,492,128,26.01626016260163,124,25.203252032520325,87,17.682926829268293,71,14.43089430894309,26,5.284552845528456,8,1.6260162601626018,19,3.861788617886179,16,3.2520325203252036,13,2.642276422764228
023E,02,Friedrichshain-Kreuzberg,3E,B,3,83,0,885,16,869,222,25.546605293440738,118,13.578826237054084,285,32.796317606444184,111,12.773302646720369,49,5.638665132336018,5,0.5753739930955121,20,2.3014959723820483,12,1.380897583429229,47,5.408515535097814
023F,02,Friedrichshain-Kreuzberg,3F,B,3,83,0,375,7,368,92,25,89,24.184782608695652,75,20.380434782608695,62,16.847826086956523,17,4.619565217391304,5,1.358695652173913,8,2.1739130434782608,9,2.4456521739130435,11,2.989130434782609
023G,02,Friedrichshain-Kreuzberg,3G,B,3,83,0,576,8,568,116,20.422535211267608,47,8.274647887323944,206,36.267605633802816,128,22.535211267605636,31,5.457746478873239,1,0.17605633802816903,6,1.056338028169014,7,1.232394366197183,26,4.577464788732395
023H,02,Friedrichshain-Kreuzberg,3H,B,3,83,0,729,9,720,148,20.555555555555554,63,8.75,258,35.833333333333336,161,22.36111111111111,39,5.416666666666667,1,0.1388888888888889,9,1.25,10,1.3888888888888888,31,4.305555555555555
023J,02,Friedrichshain-Kreuzberg,3J,B,3,83,0,707,8,699,148,21.17310443490701,88,12.589413447782546,233,33.33333333333333,141,20.171673819742487,34,4.86409155937053,2,0.28612303290414876,19,2.7181688125894135,10,1.4306151645207439,24,3.4334763948497855
02401,02,Friedrichshain-Kreuzberg,401,W,4,83,1181,631,6,625,146,23.36,146,23.36,76,12.16,168,26.88,34,5.4399999999999995,5,0.8,12,1.92,23,3.6799999999999997,15,2.4
02402,02,Friedrichshain-Kreuzberg,402,W,4,83,1204,599,11,588,112,19.047619047619047,103,17.517006802721088,41,6.972789115646258,265,45.06802721088435,17,2.891156462585034,10,1.7006802721088436,8,1.3605442176870748,21,3.571428571428571,11,1.870748299319728
02403,02,Friedrichshain-Kreuzberg,403,W,4,83,1368,682,8,674,133,19.73293768545994,121,17.95252225519288,42,6.231454005934718,300,44.510385756676556,19,2.8189910979228485,10,1.483679525222552,8,1.1869436201780417,31,4.599406528189911,10,1.483679525222552
02404,02,Friedrichshain-Kreuzberg,404,W,4,83,1628,820,5,815,168,20.61349693251534,150,18.404907975460123,41,5.030674846625767,353,43.31288343558282,23,2.8220858895705523,11,1.3496932515337423,8,0.98159509202454,48,5.889570552147239,13,1.5950920245398774
02405,02,Friedrichshain-Kreuzberg,405,W,4,83,1512,810,12,798,162,20.30075187969925,158,19.799498746867165,87,10.902255639097744,269,33.709273182957396,38,4.761904761904762,10,1.2531328320802004,19,2.380952380952381,30,3.7593984962406015,25,3.132832080200501
02406,02,Friedrichshain-Kreuzberg,406,W,4,83,683,364,6,358,72,20.11173184357542,72,20.11173184357542,40,11.1731843575419,120,33.5195530726257,17,4.748603351955307,4,1.1173184357541899,8,2.2346368715083798,13,3.6312849162011176,12,3.35195530726257
02407,02,Friedrichshain-Kreuzberg,407,W,4,83,919,517,6,511,115,22.504892367906066,101,19.765166340508806,88,17.22113502935421,134,26.22309197651663,29,5.6751467710371815,4,0.7827788649706457,12,2.3483365949119372,16,3.131115459882583,12,2.3483365949119372
02408,02,Friedrichshain-Kreuzberg,408,W,4,83,1444,758,8,750,181,24.133333333333333,137,18.266666666666666,114,15.2,202,26.93333333333333,48,6.4,7,0.9333333333333335,11,1.4666666666666666,22,2.933333333333333,28,3.733333333333334
02409,02,Friedrichshain-Kreuzberg,409,W,4,83,1123,580,7,573,142,24.781849912739965,79,13.787085514834205,102,17.801047120418847,156,27.225130890052355,43,7.504363001745201,6,1.0471204188481675,6,1.0471204188481675,14,2.4432809773123907,25,4.363001745200698
02410,02,Friedrichshain-Kreuzberg,410,W,4,83,1375,770,9,761,189,24.83574244415243,149,19.579500657030223,137,18.00262812089356,174,22.864651773981603,46,6.044678055190539,6,0.7884362680683311,18,2.3653088042049935,22,2.890932982917214,20,2.628120893561104
02411,02,Friedrichshain-Kreuzberg,411,W,4,83,1421,812,10,802,181,22.568578553615957,153,19.07730673316708,147,18.329177057356606,204,25.43640897755611,46,5.7356608478802995,5,0.6234413965087282,17,2.119700748129676,26,3.2418952618453867,23,2.8678304239401498
02412,02,Friedrichshain-Kreuzberg,412,W,4,83,1262,678,8,670,146,21.791044776119403,117,17.46268656716418,98,14.626865671641792,206,30.74626865671642,38,5.6716417910447765,6,0.8955223880597015,16,2.3880597014925375,22,3.2835820895522385,21,3.134328358208955
02413,02,Friedrichshain-Kreuzberg,413,W,4,83,1715,957,13,944,192,20.33898305084746,154,16.3135593220339,165,17.478813559322035,289,30.614406779661017,57,6.038135593220339,5,0.5296610169491525,16,1.694915254237288,34,3.6016949152542375,32,3.389830508474576
02414,02,Friedrichshain-Kreuzberg,414,W,4,83,1567,829,17,812,173,21.305418719211822,144,17.733990147783253,119,14.655172413793101,260,32.01970443349754,47,5.788177339901478,7,0.8620689655172413,13,1.600985221674877,27,3.32512315270936,22,2.70935960591133
02415,02,Friedrichshain-Kreuzberg,415,W,4,83,1980,1076,13,1063,239,22.483537158984007,187,17.591721542803388,104,9.783631232361243,387,36.40639698965193,42,3.951081843838194,3,0.28222013170272814,18,1.6933207902163687,43,4.045155221072436,40,3.762935089369708
02416,02,Friedrichshain-Kreuzberg,416,W,4,83,1648,819,10,809,189,23.362175525339925,182,22.49690976514215,61,7.5401730531520395,270,33.37453646477132,30,3.7082818294190356,11,1.3597033374536465,11,1.3597033374536465,39,4.8207663782447465,16,1.9777503090234856
02417,02,Friedrichshain-Kreuzberg,417,W,4,83,1779,874,11,863,205,23.754345307068366,189,21.90034762456547,59,6.836616454229433,303,35.11008111239861,27,3.1286210892236386,7,0.8111239860950173,13,1.5063731170336037,44,5.098493626882966,16,1.8539976825028968
02418,02,Friedrichshain-Kreuzberg,418,W,4,83,1226,632,15,617,131,21.231766612641813,111,17.990275526742302,86,13.938411669367909,205,33.22528363047002,36,5.834683954619125,6,0.9724473257698543,9,1.4586709886547813,21,3.403565640194489,12,1.9448946515397085
02419,02,Friedrichshain-Kreuzberg,419,W,4,83,1759,1005,14,991,222,22.401614530776992,179,18.062563067608476,116,11.70534813319879,328,33.097880928355195,58,5.852674066599395,12,1.2108980827447022,12,1.2108980827447022,35,3.5317860746720484,29,2.9263370332996974
02420,02,Friedrichshain-Kreuzberg,420,W,4,83,1502,871,6,865,195,22.54335260115607,147,16.99421965317919,156,18.034682080924856,227,26.242774566473987,58,6.705202312138728,8,0.9248554913294799,27,3.121387283236994,21,2.4277456647398843,26,3.005780346820809
02421,02,Friedrichshain-Kreuzberg,421,W,4,83,1395,804,6,798,180,22.55639097744361,135,16.917293233082706,141,17.669172932330827,217,27.192982456140353,52,6.516290726817042,7,0.8771929824561403,23,2.882205513784461,21,2.631578947368421,22,2.756892230576441
