address,district_id,district_name,electoral_district_id,electoral_district_type,postal_voting_district_id,berlin_east_west,electoral_district_berlin_election_id,electoral_district_federal_election_id,eligible_voters,voters,invalid_votes,valid_votes,party_cdu,party_cdu_percentage,party_spd,party_spd_percentage,party_die_linke,party_die_linke_percentage,party_grüne,party_grüne_percentage,party_afd,party_afd_percentage,party_fdp,party_fdp_percentage,others,others_percentage
08B2C,08,Neukölln,2C,B,082C,W,2,82,0,1073,12,1061,155,14.6,248,23.4,191,18.0,309,29.1,24,2.3,21,2.0,113,10.7
08B2D,08,Neukölln,2D,B,082D,W,2,82,0,798,11,787,128,16.3,177,22.5,143,18.2,223,28.3,16,2.0,16,2.0,84,10.7
08B2E,08,Neukölln,2E,B,082E,W,2,82,0,1017,14,1003,145,14.5,232,23.1,191,19.0,280,27.9,21,2.1,19,1.9,115,11.5
08B3A,08,Neukölln,3A,B,083A,W,3,82,0,920,15,905,132,14.6,187,20.7,175,19.3,272,30.1,17,1.9,13,1.4,109,12.0
08B3B,08,Neukölln,3B,B,083B,W,3,82,0,933,13,920,132,14.3,195,21.2,183,19.9,263,28.6,20,2.2,17,1.8,110,12.0
08B3C,08,Neukölln,3C,B,083C,W,3,82,0,900,12,888,125,14.1,200,22.5,174,19.6,248,27.9,18,2.0,18,2.0,105,11.8
08B3D,08,Neukölln,3D,B,083D,W,3,82,0,840,14,826,208,25.2,206,24.9,131,15.9,147,17.8,21,2.5,27,3.3,86,10.4
08B3E,08,Neukölln,3E,B,083E,W,3,82,0,977,21,956,291,30.4,256,26.8,139,14.5,122,12.8,18,1.9,35,3.7,95,9.9
08B4A,08,Neukölln,4A,B,084A,W,4,82,0,1121,19,1102,351,31.9,294,26.7,137,12.4,130,11.8,38,3.4,42,3.8,110,10.0
08B4B,08,Neukölln,4B,B,084B,W,4,82,0,1015,20,995,358,36.0,291,29.2,86,8.6,104,10.5,33,3.3,43,4.3,80,8.0
08B4C,08,Neukölln,4C,B,084C,W,4,82,0,1093,20,1073,421,39.2,307,28.6,75,7.0,111,10.3,35,3.3,51,4.8,73,6.8
08B4D,08,Neukölln,4D,B,084D,W,4,82,0,883,19,864,353,40.9,239,27.7,67,7.8,90,10.4,27,3.1,40,4.6,48,5.6
08B4E,08,Neukölln,4E,B,084E,W,4,82,0,1159,24,1135,489,43.1,304,26.8,80,7.0,100,8.8,38,3.3,56,4.9,68,6.0
08B4F,08,Neukölln,4F,B,084F,W,4,82,0,882,34,848,417,49.2,198,23.3,45,5.3,64,7.5,36,4.2,50,5.9,38,4.5
08B5A,08,Neukölln,5A,B,085A,W,5,82,0,1062,18,1044,438,42.0,283,27.1,61,5.8,87,8.3,39,3.7,58,5.6,78,7.5
08B5B,08,Neukölln,5B,B,085B,W,5,82,0,885,16,869,371,42.7,235,27.0,51,5.9,69,7.9,33,3.8,53,6.1,57,6.6
08B5C,08,Neukölln,5C,B,085C,W,5,82,0,1182,19,1163,519,44.6,294,25.3,64,5.5,93,8.0,45,3.9,76,6.5,72,6.2
08B5D,08,Neukölln,5D,B,085D,W,5,82,0,931,17,914,430,47.0,222,24.3,40,4.4,79,8.6,35,3.8,57,6.2,51,5.6
08B5E,08,Neukölln,5E,B,085E,W,5,82,0,906,27,879,420,47.8,218,24.8,43,4.9,62,7.1,36,4.1,39,4.4,61,6.9
08B5F,08,Neukölln,5F,B,085F,W,5,82,0,811,21,790,367,46.5,205,25.9,41,5.2,51,6.5,31,3.9,37,4.7,58,7.3
08B6A,08,Neukölln,6A,B,086A,W,6,82,0,937,16,921,395,42.9,257,27.9,63,6.8,74,8.0,31,3.4,33,3.6,68,7.4
08B6B,08,Neukölln,6B,B,086B,W,6,82,0,816,20,796,361,45.4,219,27.5,49,6.2,48,6.0,31,3.9,30,3.8,58,7.3
08B6C,08,Neukölln,6C,B,086C,W,6,82,0,1034,24,1010,435,43.1,271,26.8,77,7.6,57,5.6,51,5.0,40,4.0,79,7.8
08B6D,08,Neukölln,6D,B,086D,W,6,82,0,1101,22,1079,477,44.2,307,28.5,67,6.2,62,5.7,38,3.5,51,4.7,77,7.1
08B6E,08,Neukölln,6E,B,086E,W,6,82,0,816,19,797,341,42.8,245,30.7,48,6.0,45,5.6,26,3.3,34,4.3,58,7.3
08B6F,08,Neukölln,6F,B,086F,W,6,82,0,1086,22,1064,475,44.6,293,27.5,76,7.1,61,5.7,40,3.8,54,5.1,65,6.1
08B7A,08,Neukölln,7A,B,087A,W,7,82,0,1009,22,987,488,49.4,218,22.1,41,4.2,74,7.5,41,4.2,67,6.8,58,5.9
08B7B,08,Neukölln,7B,B,087B,W,7,82,0,986,11,975,487,49.9,220,22.6,47,4.8,70,7.2,31,3.2,57,5.8,63,6.5
08B7C,08,Neukölln,7C,B,087C,W,7,82,0,1127,21,1106,495,44.8,277,25.0,73,6.6,79,7.1,41,3.7,60,5.4,81,7.3
08B7D,08,Neukölln,7D,B,087D,W,7,82,0,813,20,793,358,45.1,196,24.7,47,5.9,56,7.1,33,4.2,50,6.3,53,6.7
08B7E,08,Neukölln,7E,B,087E,W,7,82,0,930,15,915,407,44.5,220,24.0,49,5.4,84,9.2,40,4.4,48,5.2,67,7.3
08B7F,08,Neukölln,7F,B,087F,W,7,82,0,1050,16,1034,460,44.5,253,24.5,51,4.9,87,8.4,42,4.1,58,5.6,83,8.0
08W101,08,Neukölln,101,W,081A,W,1,82,1159,565,7,558,58,10.4,127,22.8,122,21.9,176,31.5,10,1.8,7,1.3,58,10.4
08W102,08,Neukölln,102,W,081A,W,1,82,1165,578,5,573,49,8.6,146,25.5,136,23.7,180,31.4,10,1.7,7,1.2,45,7.9
08W103,08,Neukölln,103,W,081A,W,1,82,1416,746,11,735,65,8.8,189,25.7,176,23.9,237,32.2,10,1.4,8,1.1,50,6.8
08W104,08,Neukölln,104,W,081A,W,1,82,1340,669,15,654,58,8.9,191,29.2,133,20.3,204,31.2,5,0.8,7,1.1,56,8.6
08W105,08,Neukölln,105,W,081B,W,1,82,1222,631,14,617,84,13.6,140,22.7,134,21.7,182,29.5,17,2.8,9,1.5,51,8.3
08W106,08,Neukölln,106,W,081B,W,1,82,1268,659,10,649,44,6.8,163,25.1,153,23.6,208,32.0,12,1.8,7,1.1,62,9.6
08W107,08,Neukölln,107,W,081B,W,1,82,1538,777,9,768,57,7.4,172,22.4,189,24.6,209,27.2,20,2.6,14,1.8,107,13.9
08W108,08,Neukölln,108,W,081B,W,1,82,1054,545,9,536,47,8.8,121,22.6,139,25.9,141,26.3,12,2.2,9,1.7,67,12.5
08W109,08,Neukölln,109,W,081C,W,1,82,1233,675,15,660,58,8.8,139,21.1,177,26.8,195,29.5,12,1.8,7,1.1,72,10.9
08W110,08,Neukölln,110,W,081C,W,1,82,1176,594,11,583,53,9.1,145,24.9,148,25.4,155,26.6,11,1.9,9,1.5,62,10.6
08W111,08,Neukölln,111,W,081C,W,1,82,1130,574,11,563,51,9.1,142,25.2,132,23.4,149,26.5,10,1.8,8,1.4,71,12.6
08W112,08,Neukölln,112,W,081C,W,1,82,1485,698,13,685,91,13.3,179,26.1,163,23.8,157,22.9,14,2.0,11,1.6,70,10.2
08W113,08,Neukölln,113,W,081D,W,1,82,1397,672,13,659,76,11.5,178,27.0,166,25.2,133,20.2,15,2.3,10,1.5,81,12.3
08W114,08,Neukölln,114,W,081D,W,1,82,1214,654,14,640,74,11.6,148,23.1,165,25.8,151,23.6,13,2.0,6,0.9,83,13.0
08W115,08,Neukölln,115,W,081D,W,1,82,1142,532,14,518,89,17.2,130,25.1,125,24.1,93,18.0,16,3.1,10,1.9,55,10.6
08W116,08,Neukölln,116,W,081D,W,1,82,669,311,7,304,56,18.4,78,25.7,69,22.7,49,16.1,12,3.9,8,2.6,32,10.5
08W117,08,Neukölln,117,W,081E,W,1,82,1371,616,11,605,119,19.7,171,28.3,134,22.1,76,12.6,28,4.6,19,3.1,58,9.6
08W118,08,Neukölln,118,W,081E,W,1,82,1572,790,14,776,103,13.3,175,22.6,180,23.2,194,25.0,19,2.4,10,1.3,95,12.2
08W119,08,Neukölln,119,W,081E,W,1,82,1481,751,11,740,124,16.8,176,23.8,170,23.0,151,20.4,19,2.6,11,1.5,89,12.0
08W120,08,Neukölln,120,W,081F,W,1,82,1117,587,13,574,96,16.7,137,23.9,136,23.7,101,17.6,23,4.0,10,1.7,71,12.4
08W121,08,Neukölln,121,W,081F,W,1,82,1236,607,16,591,114,19.3,160,27.1,128,21.7,87,14.7,21,3.6,11,1.9,70,11.8
08W122,08,Neukölln,122,W,081F,W,1,82,1450,677,15,662,107,16.2,178,26.9,148,22.4,118,17.8,20,3.0,10,1.5,81,12.2
08W123,08,Neukölln,123,W,081F,W,1,82,1536,714,13,701,77,11.0,171,24.4,174,24.8,154,22.0,22,3.1,8,1.1,95,13.6
08W201,08,Neukölln,201,W,082A,W,2,82,1529,801,12,789,65,8.2,215,27.2,164,20.8,242,30.7,14,1.8,10,1.3,79,10.0
08W202,08,Neukölln,202,W,082A,W,2,82,1474,728,18,710,72,10.1,174,24.5,175,24.6,169,23.8,14,2.0,10,1.4,96,13.5
08W203,08,Neukölln,203,W,082A,W,2,82,1347,683,17,666,60,9.0,162,24.3,172,25.8,165,24.8,14,2.1,13,2.0,80,12.0
08W204,08,Neukölln,204,W,082A,W,2,82,1275,609,11,598,53,8.9,147,24.6,137,22.9,162,27.1,17,2.8,7,1.2,75,12.5
08W205,08,Neukölln,205,W,082B,W,2,82,1405,665,11,654,60,9.2,152,23.2,167,25.5,171,26.1,23,3.5,9,1.4,72,11.0
08W206,08,Neukölln,206,W,082B,W,2,82,1531,694,11,683,59,8.6,159,23.3,189,27.7,169,24.7,17,2.5,10,1.5,80,11.7
08W207,08,Neukölln,207,W,082B,W,2,82,1499,730,12,718,77,10.7,168,23.4,172,24.0,175,24.4,22,3.1,8,1.1,96,13.4
08W208,08,Neukölln,208,W,082B,W,2,82,1326,660,16,644,65,10.1,153,23.8,173,26.9,152,23.6,14,2.2,7,1.1,80,12.4
08W209,08,Neukölln,209,W,082C,W,2,82,1452,735,22,713,63,8.8,163,22.9,191,26.8,179,25.1,13,1.8,8,1.1,96,13.5
08W210,08,Neukölln,210,W,082C,W,2,82,1394,652,20,632,64,10.1,172,27.2,166,26.3,150,23.7,22,3.5,4,0.6,54,8.5
08W211,08,Neukölln,211,W,082C,W,2,82,1282,657,12,645,88,13.6,149,23.1,147,22.8,148,22.9,18,2.8,11,1.7,84,13.0
08W212,08,Neukölln,212,W,082C,W,2,82,1473,788,19,769,89,11.6,200,26.0,171,22.2,180,23.4,20,2.6,11,1.4,98,12.7
08W213,08,Neukölln,213,W,082C,W,2,82,1131,497,12,485,72,14.8,176,36.3,94,19.4,56,11.5,16,3.3,7,1.4,64,13.2
08W214,08,Neukölln,214,W,082D,W,2,82,1074,499,13,486,108,22.2,159,32.7,103,21.2,48,9.9,17,3.5,7,1.4,44,9.1
08W215,08,Neukölln,215,W,082D,W,2,82,1060,479,7,472,44,9.3,115,24.4,118,25.0,120,25.4,11,2.3,4,0.8,60,12.7
08W216,08,Neukölln,216,W,082D,W,2,82,1399,673,15,658,84,12.8,155,23.6,151,22.9,154,23.4,22,3.3,6,0.9,86,13.1
08W217,08,Neukölln,217,W,082D,W,2,82,1012,461,12,449,56,12.5,117,26.1,111,24.7,88,19.6,15,3.3,7,1.6,55,12.2
08W218,08,Neukölln,218,W,082E,W,2,82,1399,617,15,602,63,10.5,161,26.7,153,25.4,130,21.6,16,2.7,8,1.3,71,11.8
08W219,08,Neukölln,219,W,082E,W,2,82,1176,558,13,545,84,15.4,154,28.3,127,23.3,88,16.1,22,4.0,9,1.7,61,11.2
08W220,08,Neukölln,220,W,082E,W,2,82,1289,642,16,626,73,11.7,164,26.2,146,23.3,127,20.3,27,4.3,9,1.4,80,12.8
08W221,08,Neukölln,221,W,082E,W,2,82,1198,628,12,616,71,11.5,151,24.5,138,22.4,151,24.5,17,2.8,10,1.6,78,12.7
08W222,08,Neukölln,222,W,082E,W,2,82,1550,757,15,742,88,11.9,180,24.3,181,24.4,162,21.8,24,3.2,10,1.3,97,13.1
08W301,08,Neukölln,301,W,083A,W,3,82,1423,705,14,691,99,14.3,153,22.1,169,24.5,146,21.1,21,3.0,10,1.4,93,13.5
08W302,08,Neukölln,302,W,083A,W,3,82,1177,542,9,533,64,12.0,120,22.5,132,24.8,118,22.1,15,2.8,6,1.1,78,14.6
08W303,08,Neukölln,303,W,083A,W,3,82,1359,639,24,615,74,12.0,133,21.6,148,24.1,126,20.5,21,3.4,8,1.3,105,17.1
08W304,08,Neukölln,304,W,083A,W,3,82,1468,694,16,678,66,9.7,149,22.0,181,26.7,161,23.7,23,3.4,13,1.9,85,12.5
08W305,08,Neukölln,305,W,083B,W,3,82,1207,620,10,610,90,14.8,131,21.5,153,25.1,129,21.1,17,2.8,9,1.5,81,13.3
08W306,08,Neukölln,306,W,083B,W,3,82,1527,701,14,687,67,9.8,159,23.1,176,25.6,170,24.7,20,2.9,7,1.0,88,12.8
08W307,08,Neukölln,307,W,083B,W,3,82,915,398,13,385,59,15.3,106,27.5,87,22.6,71,18.4,11,2.9,6,1.6,45,11.7
08W308,08,Neukölln,308,W,083B,W,3,82,1432,645,16,629,79,12.6,154,24.5,154,24.5,131,20.8,18,2.9,7,1.1,86,13.7
08W309,08,Neukölln,309,W,083C,W,3,82,1107,515,10,505,53,10.5,115,22.8,131,25.9,111,22.0,15,3.0,5,1.0,75,14.9
08W310,08,Neukölln,310,W,083C,W,3,82,1552,782,19,763,94,12.3,188,24.6,192,25.2,171,22.4,17,2.2,13,1.7,88,11.5
08W311,08,Neukölln,311,W,083C,W,3,82,1395,646,14,632,70,11.1,152,24.1,152,24.1,137,21.7,20,3.2,10,1.6,91,14.4
08W312,08,Neukölln,312,W,083C,W,3,82,1620,716,17,699,69,9.9,155,22.2,180,25.8,163,23.3,19,2.7,9,1.3,104,14.9
08W313,08,Neukölln,313,W,083D,W,3,82,1070,426,8,418,54,12.9,96,23.0,101,24.2,90,21.5,18,4.3,4,1.0,55,13.2
08W314,08,Neukölln,314,W,083D,W,3,82,1052,476,6,470,55,11.7,132,28.1,107,22.8,81,17.2,19,4.0,9,1.9,67,14.3
08W315,08,Neukölln,315,W,083D,W,3,82,1311,580,15,565,138,24.4,169,29.9,90,15.9,89,15.8,20,3.5,12,2.1,47,8.3
08W316,08,Neukölln,316,W,083D,W,3,82,1017,402,7,395,65,16.5,95,24.1,96,24.3,62,15.7,19,4.8,7,1.8,51,12.9
08W317,08,Neukölln,317,W,083D,W,3,82,933,363,4,359,51,14.2,91,25.3,81,22.6,54,15.0,15,4.2,11,3.1,56,15.6
08W318,08,Neukölln,318,W,083E,W,3,82,1268,500,6,494,75,15.2,132,26.7,107,21.7,74,15.0,20,4.0,15,3.0,71,14.4
08W319,08,Neukölln,319,W,083E,W,3,82,1071,421,14,407,95,23.3,125,30.7,75,18.4,37,9.1,19,4.7,5,1.2,51,12.5
08W320,08,Neukölln,320,W,083E,W,3,82,1187,481,10,471,104,22.1,148,31.4,100,21.2,42,8.9,25,5.3,12,2.5,40,8.5
08W321,08,Neukölln,321,W,083E,W,3,82,1226,533,9,524,138,26.3,163,31.1,94,17.9,42,8.0,29,5.5,16,3.1,42,8.0
08W322,08,Neukölln,322,W,083E,W,3,82,973,432,8,424,119,28.1,132,31.1,69,16.3,33,7.8,23,5.4,12,2.8,36,8.5
08W323,08,Neukölln,323,W,083E,W,3,82,1157,546,11,535,135,25.2,186,34.8,90,16.8,42,7.9,27,5.0,12,2.2,43,8.0
08W324,08,Neukölln,324,W,083E,W,3,82,1507,707,15,692,171,24.7,245,35.4,118,17.1,55,7.9,36,5.2,16,2.3,51,7.4
08W401,08,Neukölln,401,W,084A,W,4,82,1615,662,13,649,120,18.5,179,27.6,134,20.6,89,13.7,28,4.3,16,2.5,83,12.8
08W402,08,Neukölln,402,W,084A,W,4,82,1322,596,17,579,127,21.9,179,30.9,96,16.6,65,11.2,28,4.8,12,2.1,72,12.4
08W403,08,Neukölln,403,W,084A,W,4,82,1429,594,19,575,174,30.3,152,26.4,73,12.7,56,9.7,45,7.8,16,2.8,59,10.3
08W404,08,Neukölln,404,W,084B,W,4,82,1478,621,28,593,199,33.6,160,27.0,83,14.0,39,6.6,39,6.6,17,2.9,56,9.4
08W405,08,Neukölln,405,W,084B,W,4,82,1307,538,19,519,178,34.3,141,27.2,66,12.7,25,4.8,33,6.4,20,3.9,56,10.8
08W406,08,Neukölln,406,W,084B,W,4,82,1429,735,15,720,223,31.0,197,27.4,94,13.1,63,8.8,55,7.6,17,2.4,71,9.9
08W407,08,Neukölln,407,W,084A,W,4,82,1545,724,24,700,185,26.4,200,28.6,104,14.9,63,9.0,49,7.0,18,2.6,81,11.6
08W408,08,Neukölln,408,W,084A,W,4,82,1051,472,10,462,122,26.4,129,27.9,74,16.0,47,10.2,21,4.5,15,3.2,54,11.7
08W409,08,Neukölln,409,W,084E,W,4,82,1568,853,21,832,268,32.2,219,26.3,100,12.0,70,8.4,60,7.2,25,3.0,90,10.8
08W410,08,Neukölln,410,W,084E,W,4,82,1059,520,9,511,178,34.8,147,28.8,55,10.8,46,9.0,25,4.9,15,2.9,45,8.8
08W411,08,Neukölln,411,W,084D,W,4,82,1468,663,13,650,196,30.2,187,28.8,84,12.9,64,9.8,38,5.8,17,2.6,64,9.8
08W412,08,Neukölln,412,W,084B,W,4,82,1452,827,14,813,204,25.1,255,31.4,107,13.2,135,16.6,30,3.7,23,2.8,59,7.3
08W413,08,Neukölln,413,W,084C,W,4,82,1677,771,13,758,255,33.6,216,28.5,55,7.3,92,12.1,36,4.7,28,3.7,76,10.0
08W414,08,Neukölln,414,W,084C,W,4,82,1340,582,14,568,161,28.3,175,30.8,76,13.4,43,7.6,32,5.6,10,1.8,71,12.5
08W415,08,Neukölln,415,W,084C,W,4,82,1096,452,10,442,129,29.2,140,31.7,56,12.7,31,7.0,26,5.9,9,2.0,51,11.5
08W416,08,Neukölln,416,W,084C,W,4,82,1037,512,14,498,144,28.9,136,27.3,71,14.3,52,10.4,37,7.4,11,2.2,47,9.4
08W417,08,Neukölln,417,W,084D,W,4,82,1111,552,16,536,168,31.3,157,29.3,63,11.8,44,8.2,42,7.8,13,2.4,49,9.1
08W418,08,Neukölln,418,W,084D,W,4,82,1518,726,14,712,282,39.6,202,28.4,70,9.8,41,5.8,36,5.1,26,3.7,55,7.7
08W419,08,Neukölln,419,W,084E,W,4,82,1029,486,7,479,171,35.7,135,28.2,61,12.7,29,6.1,25,5.2,17,3.5,41,8.6
08W420,08,Neukölln,420,W,084E,W,4,82,1501,820,16,804,309,38.4,219,27.2,80,10.0,67,8.3,39,4.9,31,3.9,59,7.3
08W421,08,Neukölln,421,W,084F,W,4,82,1097,612,10,602,248,41.2,175,29.1,50,8.3,40,6.6,31,5.1,14,2.3,44,7.3
08W422,08,Neukölln,422,W,084F,W,4,82,1181,660,12,648,308,47.5,153,23.6,41,6.3,44,6.8,26,4.0,29,4.5,47,7.3
08W423,08,Neukölln,423,W,084F,W,4,82,1179,620,13,607,266,43.8,150,24.7,46,7.6,41,6.8,30,4.9,21,3.5,53,8.7
08W501,08,Neukölln,501,W,085A,W,5,82,1223,589,13,576,223,38.7,164,28.5,49,8.5,48,8.3,25,4.3,26,4.5,41,7.1
08W502,08,Neukölln,502,W,085B,W,5,82,1452,855,15,840,351,41.8,232,27.6,49,5.8,81,9.6,43,5.1,39,4.6,45,5.4
08W503,08,Neukölln,503,W,085A,W,5,82,1117,554,8,546,190,34.8,145,26.6,58,10.6,47,8.6,31,5.7,32,5.9,43,7.9
08W504,08,Neukölln,504,W,085A,W,5,82,1437,753,14,739,269,36.4,215,29.1,61,8.3,49,6.6,51,6.9,31,4.2,63,8.5
08W505,08,Neukölln,505,W,085A,W,5,82,1443,761,14,747,280,37.5,224,30.0,59,7.9,45,6.0,45,6.0,31,4.1,63,8.4
08W506,08,Neukölln,506,W,085D,W,5,82,1372,692,19,673,248,36.8,186,27.6,68,10.1,33,4.9,50,7.4,20,3.0,68,10.1
08W507,08,Neukölln,507,W,085B,W,5,82,1095,628,19,609,283,46.5,141,23.2,31,5.1,45,7.4,40,6.6,24,3.9,45,7.4
08W508,08,Neukölln,508,W,085B,W,5,82,1328,661,11,650,278,42.8,180,27.7,59,9.1,42,6.5,32,4.9,25,3.8,34,5.2
08W509,08,Neukölln,509,W,085C,W,5,82,1090,573,8,565,242,42.8,150,26.5,53,9.4,33,5.8,35,6.2,19,3.4,33,5.8
08W510,08,Neukölln,510,W,085C,W,5,82,1635,968,31,937,361,38.5,275,29.3,95,10.1,50,5.3,62,6.6,33,3.5,61,6.5
08W511,08,Neukölln,511,W,085C,W,5,82,1476,796,24,772,298,38.6,197,25.5,92,11.9,46,6.0,37,4.8,26,3.4,76,9.8
08W512,08,Neukölln,512,W,085C,W,5,82,1118,593,11,582,270,46.4,140,24.1,44,7.6,48,8.2,25,4.3,30,5.2,25,4.3
08W513,08,Neukölln,513,W,085D,W,5,82,999,539,4,535,223,41.7,145,27.1,43,8.0,42,7.9,24,4.5,20,3.7,38,7.1
08W514,08,Neukölln,514,W,085D,W,5,82,1035,553,6,547,226,41.3,153,28.0,44,8.0,43,7.9,22,4.0,20,3.7,39,7.1
08W515,08,Neukölln,515,W,085D,W,5,82,1187,682,7,675,283,41.9,173,25.6,57,8.4,46,6.8,48,7.1,21,3.1,47,7.0
08W516,08,Neukölln,516,W,085E,W,5,82,1198,647,13,634,246,38.8,174,27.4,59,9.3,37,5.8,42,6.6,18,2.8,58,9.1
08W517,08,Neukölln,517,W,085E,W,5,82,1379,759,10,749,301,40.2,204,27.2,69,9.2,23,3.1,66,8.8,24,3.2,62,8.3
08W518,08,Neukölln,518,W,085E,W,5,82,1127,525,13,512,202,39.5,144,28.1,48,9.4,21,4.1,38,7.4,16,3.1,43,8.4
08W519,08,Neukölln,519,W,085E,W,5,82,1040,558,11,547,208,38.0,156,28.5,51,9.3,26,4.8,36,6.6,21,3.8,49,9.0
08W520,08,Neukölln,520,W,085F,W,5,82,1694,796,24,772,309,40.0,207,26.8,80,10.4,35,4.5,54,7.0,23,3.0,64,8.3
08W521,08,Neukölln,521,W,085F,W,5,82,1244,687,13,674,267,39.6,176,26.1,63,9.3,38,5.6,46,6.8,26,3.9,58,8.6
08W522,08,Neukölln,522,W,085F,W,5,82,1480,815,15,800,316,39.5,218,27.3,63,7.9,55,6.9,50,6.3,31,3.9,67,8.4
08W601,08,Neukölln,601,W,086A,W,6,82,1672,825,27,798,246,30.8,229,28.7,92,11.5,61,7.6,69,8.6,16,2.0,85,10.7
08W602,08,Neukölln,602,W,086A,W,6,82,1589,714,19,695,256,36.8,198,28.5,84,12.1,44,6.3,39,5.6,17,2.4,57,8.2
08W603,08,Neukölln,603,W,086A,W,6,82,1217,595,13,582,226,38.8,164,28.2,57,9.8,34,5.8,34,5.8,17,2.9,50,8.6
08W604,08,Neukölln,604,W,086B,W,6,82,1384,682,20,662,243,36.7,188,28.4,76,11.5,34,5.1,46,6.9,22,3.3,53,8.0
08W605,08,Neukölln,605,W,086B,W,6,82,1320,598,16,582,224,38.5,160,27.5,55,9.5,38,6.5,36,6.2,22,3.8,47,8.1
08W606,08,Neukölln,606,W,086B,W,6,82,1221,598,9,589,215,36.5,173,29.4,56,9.5,33,5.6,41,7.0,19,3.2,52,8.8
08W607,08,Neukölln,607,W,086C,W,6,82,1331,553,11,542,219,40.4,149,27.5,55,10.1,29,5.4,34,6.3,13,2.4,43,7.9
08W608,08,Neukölln,608,W,086C,W,6,82,1692,747,18,729,279,38.3,206,28.3,85,11.7,41,5.6,40,5.5,21,2.9,57,7.8
08W609,08,Neukölln,609,W,086C,W,6,82,1643,771,23,748,268,35.8,224,29.9,90,12.0,39,5.2,42,5.6,25,3.3,60,8.0
08W610,08,Neukölln,610,W,086D,W,6,82,1023,490,12,478,186,38.9,133,27.8,44,9.2,29,6.1,29,6.1,13,2.7,44,9.2
08W611,08,Neukölln,611,W,086D,W,6,82,1576,666,23,643,267,41.5,174,27.1,70,10.9,39,6.1,31,4.8,14,2.2,48,7.5
08W612,08,Neukölln,612,W,086D,W,6,82,1316,558,9,549,180,32.8,188,34.2,64,11.7,23,4.2,26,4.7,17,3.1,51,9.3
08W613,08,Neukölln,613,W,086D,W,6,82,1444,748,16,732,277,37.8,228,31.1,58,7.9,36,4.9,45,6.1,25,3.4,63,8.6
08W614,08,Neukölln,614,W,086E,W,6,82,1048,469,17,452,145,32.1,154,34.1,50,11.1,19,4.2,21,4.6,10,2.2,53,11.7
08W615,08,Neukölln,615,W,086E,W,6,82,1625,663,19,644,191,29.7,212,32.9,87,13.5,34,5.3,30,4.7,16,2.5,74,11.5
08W616,08,Neukölln,616,W,086F,W,6,82,1283,617,14,603,234,38.8,168,27.9,53,8.8,38,6.3,34,5.6,22,3.6,54,9.0
08W617,08,Neukölln,617,W,086E,W,6,82,1361,704,9,695,292,42.0,225,32.4,55,7.9,30,4.3,37,5.3,20,2.9,36,5.2
08W618,08,Neukölln,618,W,086E,W,6,82,1243,576,20,556,193,34.7,180,32.4,56,10.1,29,5.2,23,4.1,13,2.3,62,11.2
08W619,08,Neukölln,619,W,086F,W,6,82,1591,768,18,750,270,36.0,215,28.7,84,11.2,51,6.8,36,4.8,19,2.5,75,10.0
08W620,08,Neukölln,620,W,086F,W,6,82,1572,689,19,670,192,28.7,217,32.4,89,13.3,46,6.9,36,5.4,15,2.2,75,11.2
08W621,08,Neukölln,621,W,086F,W,6,82,797,368,11,357,104,29.1,119,33.3,53,14.8,23,6.4,21,5.9,6,1.7,31,8.7
08W622,08,Neukölln,622,W,086F,W,6,82,1454,719,15,704,246,34.9,213,30.3,74,10.5,51,7.2,39,5.5,20,2.8,61,8.7
08W701,08,Neukölln,701,W,087A,W,7,82,1529,813,11,802,361,45.0,228,28.4,39,4.9,51,6.4,40,5.0,44,5.5,39,4.9
08W702,08,Neukölln,702,W,087A,W,7,82,1471,776,8,768,362,47.1,195,25.4,51,6.6,46,6.0,39,5.1,43,5.6,32,4.2
08W703,08,Neukölln,703,W,087A,W,7,82,1215,644,7,637,294,46.2,170,26.7,36,5.7,34,5.3,41,6.4,17,2.7,45,7.1
08W704,08,Neukölln,704,W,087B,W,7,82,1544,869,14,855,379,44.3,223,26.1,54,6.3,47,5.5,57,6.7,44,5.1,51,6.0
08W705,08,Neukölln,705,W,087B,W,7,82,1309,806,13,793,385,48.5,191,24.1,37,4.7,59,7.4,38,4.8,40,5.0,43,5.4
08W706,08,Neukölln,706,W,087B,W,7,82,1536,927,24,903,431,47.7,187,20.7,64,7.1,74,8.2,56,6.2,30,3.3,61,6.8
08W707,08,Neukölln,707,W,087C,W,7,82,1457,766,18,748,299,40.0,227,30.3,61,8.2,36,4.8,47,6.3,25,3.3,53,7.1
08W708,08,Neukölln,708,W,087C,W,7,82,1432,796,14,782,332,42.5,217,27.7,67,8.6,37,4.7,46,5.9,29,3.7,54,6.9
08W709,08,Neukölln,709,W,087C,W,7,82,1519,853,21,832,339,40.7,245,29.4,61,7.3,47,5.6,43,5.2,34,4.1,63,7.6
08W710,08,Neukölln,710,W,087D,W,7,82,1488,880,16,864,339,39.2,257,29.7,60,6.9,49,5.7,46,5.3,39,4.5,74,8.6
08W711,08,Neukölln,711,W,087C,W,7,82,1579,869,20,849,331,39.0,227,26.7,74,8.7,58,6.8,55,6.5,35,4.1,69,8.1
08W712,08,Neukölln,712,W,087D,W,7,82,1540,843,17,826,273,33.1,235,28.5,91,11.0,47,5.7,61,7.4,26,3.1,93,11.3
