address,vote_type,district_id,district_name,electoral_district_id,electoral_district_type,postal_voting_district_id,electoral_district_berlin_election_id,electoral_district_federal_election_id,berlin_east_west,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,valid_votes,invalid_votes,party_spd,party_grüne,party_cdu,party_die_linke,party_afd,party_fdp,party_tierschutzpartei,party_die_partei,party_team_todenhöfer,party_freie_wähler,party_volt,party_mlpd,party_büso,party_sgp,party_bündnis_deutschland,party_bsw,party_mera25,party_pdf,aufn
07B7K,Zweitstimme,07,Tempelhof-Schöneberg,7K,B,077K,7,80,W,0,0,0,0,903,903,900,3,155,164,324,64,98,56,9,0,0,2,3,0,1,0,2,20,0,2,
07B7L,Zweitstimme,07,Tempelhof-Schöneberg,7L,B,077L,7,80,W,0,0,0,0,846,846,844,2,136,134,348,47,96,37,8,5,0,2,4,0,0,0,1,26,0,0,
07B7M,Zweitstimme,07,Tempelhof-Schöneberg,7M,B,077M,7,80,W,0,0,0,0,389,389,387,2,78,53,141,32,40,14,7,0,1,1,4,0,1,0,1,14,0,0,
07B7N,Zweitstimme,07,Tempelhof-Schöneberg,7N,B,077N,7,80,W,0,0,0,0,373,373,372,1,83,31,108,38,50,15,16,2,0,0,5,0,0,0,0,23,1,0,
07B7P,Zweitstimme,07,Tempelhof-Schöneberg,7P,B,077P,7,80,W,0,0,0,0,555,555,555,0,114,48,212,34,72,24,13,4,5,0,1,0,2,0,0,24,2,0,
07B7R,Zweitstimme,07,Tempelhof-Schöneberg,7R,B,077R,7,80,W,0,0,0,0,655,655,653,2,116,68,265,42,74,35,10,6,2,2,3,0,0,0,0,22,2,6,
07B7S,Zweitstimme,07,Tempelhof-Schöneberg,7S,B,077S,7,80,W,0,0,0,0,825,825,820,5,144,110,315,55,91,38,18,3,0,6,14,0,0,0,0,25,0,1,
08W101,Zweitstimme,08,Neukölln,101,W,081A,1,81,W,1042,560,482,0,422,12,413,9,70,106,23,173,15,3,0,2,1,0,4,0,0,0,1,13,2,0,
08W102,Zweitstimme,08,Neukölln,102,W,081B,1,81,W,1046,553,493,0,428,9,427,1,51,133,13,156,18,9,4,3,2,1,2,0,0,0,0,33,1,1,
08W103,Zweitstimme,08,Neukölln,103,W,081C,1,81,W,978,549,429,0,402,6,401,1,45,142,15,137,25,5,5,2,2,0,2,1,0,0,0,20,0,0,
08W104,Zweitstimme,08,Neukölln,104,W,081D,1,81,W,1071,611,460,0,466,10,464,2,67,123,33,190,15,11,2,6,2,0,2,0,0,0,1,11,1,0,
08W105,Zweitstimme,08,Neukölln,105,W,081E,1,81,W,944,590,354,0,450,8,448,2,76,121,20,172,21,11,5,4,0,1,0,0,0,0,0,17,0,0,
08W106,Zweitstimme,08,Neukölln,106,W,081F,1,81,W,927,520,407,0,425,13,424,1,59,120,35,157,20,5,1,3,2,1,2,0,0,0,0,16,2,1,
08W107,Zweitstimme,08,Neukölln,107,W,081C,1,81,W,951,540,411,0,435,10,433,2,56,120,20,178,29,4,2,4,0,0,2,1,0,0,1,14,2,0,
08W108,Zweitstimme,08,Neukölln,108,W,081G,1,81,W,1095,727,368,0,508,20,500,8,71,115,25,222,24,7,2,3,3,0,4,0,1,0,0,19,4,0,
08W109,Zweitstimme,08,Neukölln,109,W,081G,1,81,W,1071,686,385,0,467,9,466,1,53,103,22,192,34,12,9,1,1,0,3,3,0,1,0,32,0,0,
08W110,Zweitstimme,08,Neukölln,110,W,081F,1,81,W,1010,634,376,0,472,17,470,2,60,104,21,195,27,14,1,4,3,1,8,0,0,0,0,31,1,0,
08W111,Zweitstimme,08,Neukölln,111,W,081H,1,81,W,982,622,360,0,473,13,466,7,51,127,18,192,37,4,2,5,1,0,1,1,0,0,0,21,5,1,
08W112,Zweitstimme,08,Neukölln,112,W,081I,1,81,W,1257,836,421,0,517,7,515,2,73,101,27,219,41,9,10,3,1,1,0,0,0,0,0,27,2,1,
08W113,Zweitstimme,08,Neukölln,113,W,081H,1,81,W,1004,638,366,0,471,10,468,3,48,115,25,211,24,6,1,7,3,0,0,0,0,0,0,27,0,1,
08W114,Zweitstimme,08,Neukölln,114,W,081J,1,81,W,1108,635,473,0,415,9,415,0,52,96,22,189,19,9,4,3,0,0,1,0,0,0,0,16,4,0,
08W115,Zweitstimme,08,Neukölln,115,W,081K,1,81,W,983,646,337,0,463,4,461,2,64,87,23,195,35,7,3,4,1,1,2,0,0,0,0,39,0,0,
08W116,Zweitstimme,08,Neukölln,116,W,081K,1,81,W,1141,621,520,0,443,8,443,0,62,104,19,197,23,6,4,1,3,1,0,2,0,0,0,19,2,0,
08W117,Zweitstimme,08,Neukölln,117,W,081J,1,81,W,966,585,381,0,451,11,449,2,54,128,20,186,17,10,4,3,0,3,2,1,0,0,1,17,3,0,
08W118,Zweitstimme,08,Neukölln,118,W,081I,1,81,W,995,615,380,0,447,5,445,2,65,110,29,148,40,13,4,4,1,0,1,0,0,0,0,27,2,1,
08W119,Zweitstimme,08,Neukölln,119,W,081L,1,81,W,1137,609,528,0,465,14,463,2,46,115,32,183,37,5,2,1,1,1,3,0,1,0,2,32,2,0,
08W120,Zweitstimme,08,Neukölln,120,W,081M,1,81,W,956,560,396,0,403,4,399,4,52,77,21,183,26,5,3,9,3,0,5,0,0,0,1,14,0,0,
08W121,Zweitstimme,08,Neukölln,121,W,081N,1,81,W,1101,698,403,0,480,6,474,6,63,115,23,177,42,1,3,3,2,2,8,0,0,1,0,32,1,1,
08W122,Zweitstimme,08,Neukölln,122,W,081N,1,81,W,887,550,337,0,385,10,384,1,48,82,29,155,25,14,3,8,0,0,2,0,0,0,1,16,1,0,
08W123,Zweitstimme,08,Neukölln,123,W,081P,1,81,W,1022,577,445,0,397,4,395,2,59,46,48,107,69,15,8,5,0,1,5,0,1,0,3,26,2,0,
08W124,Zweitstimme,08,Neukölln,124,W,081Q,1,81,W,868,535,333,0,410,10,408,2,54,98,15,185,21,3,6,3,0,4,0,0,0,0,0,17,2,0,
08W125,Zweitstimme,08,Neukölln,125,W,081R,1,81,W,1058,599,459,0,432,5,432,0,42,75,34,179,60,4,5,5,0,1,2,0,0,0,0,24,1,0,
08W126,Zweitstimme,08,Neukölln,126,W,081S,1,81,W,954,568,386,0,417,6,416,1,47,86,27,168,41,5,3,6,0,0,4,2,0,1,0,21,5,0,
08W127,Zweitstimme,08,Neukölln,127,W,081S,1,81,W,1171,781,390,0,483,6,476,7,62,71,37,191,51,7,9,0,4,0,4,0,0,0,0,38,2,0,
08W128,Zweitstimme,08,Neukölln,128,W,081Q,1,81,W,893,634,259,0,353,12,353,0,61,57,23,133,41,4,2,1,1,0,3,0,0,0,0,27,0,0,
08W129,Zweitstimme,08,Neukölln,129,W,081M,1,81,W,1015,597,418,0,431,7,425,6,71,93,27,148,41,6,4,7,0,0,4,1,0,0,0,19,4,0,
08W130,Zweitstimme,08,Neukölln,130,W,081T,1,81,W,933,650,283,0,443,10,440,3,51,71,50,173,40,7,5,3,0,4,5,0,0,0,0,30,1,0,
08W131,Zweitstimme,08,Neukölln,131,W,081T,1,81,W,843,635,208,0,341,4,337,4,40,43,30,138,37,6,6,1,5,0,0,0,0,0,0,27,4,0,
08B1A,Zweitstimme,08,Neukölln,1A,B,081A,1,81,W,0,0,0,0,443,443,441,2,73,142,31,146,5,3,2,5,6,1,10,1,0,0,0,14,2,0,
08B1B,Zweitstimme,08,Neukölln,1B,B,081B,1,81,W,0,0,0,0,451,451,450,1,52,157,38,154,9,11,6,4,1,1,3,0,0,0,0,12,1,1,
08B1C,Zweitstimme,08,Neukölln,1C,B,081C,1,81,W,0,0,0,0,777,777,777,0,98,280,50,265,18,13,4,5,0,0,10,0,0,2,0,26,6,0,
08B1D,Zweitstimme,08,Neukölln,1D,B,081D,1,81,W,0,0,0,0,422,422,421,1,68,133,23,155,4,5,2,5,2,1,4,0,0,0,1,17,1,0,
08B1E,Zweitstimme,08,Neukölln,1E,B,081E,1,81,W,0,0,0,0,326,326,324,2,35,122,11,128,7,3,2,2,0,0,1,0,0,0,0,12,0,1,
08B1F,Zweitstimme,08,Neukölln,1F,B,081F,1,81,W,0,0,0,0,719,719,714,5,77,274,55,232,19,15,3,3,0,5,11,2,0,0,1,14,1,2,
08B1G,Zweitstimme,08,Neukölln,1G,B,081G,1,81,W,0,0,0,0,680,680,678,2,64,218,40,274,15,14,3,9,2,0,10,0,0,0,0,24,5,0,
08B1H,Zweitstimme,08,Neukölln,1H,B,081H,1,81,W,0,0,0,0,657,657,655,2,69,201,42,285,19,3,4,7,0,0,9,0,0,0,0,13,3,0,
08B1I,Zweitstimme,08,Neukölln,1I,B,081I,1,81,W,0,0,0,0,735,735,735,0,104,168,68,262,39,16,17,6,0,1,5,0,0,0,1,44,4,0,
08B1J,Zweitstimme,08,Neukölln,1J,B,081J,1,81,W,0,0,0,0,782,782,782,0,97,242,38,333,20,9,4,3,2,3,5,1,0,0,0,19,2,4,
08B1K,Zweitstimme,08,Neukölln,1K,B,081K,1,81,W,0,0,0,0,801,801,798,3,77,228,43,368,22,10,6,2,3,2,12,0,0,0,0,23,2,0,
08B1L,Zweitstimme,08,Neukölln,1L,B,081L,1,81,W,0,0,0,0,492,492,492,0,65,137,31,196,16,4,8,3,1,0,8,1,0,0,0,20,1,1,
08B1M,Zweitstimme,08,Neukölln,1M,B,081M,1,81,W,0,0,0,0,756,756,755,1,83,226,51,308,31,12,6,4,0,2,6,0,0,0,0,21,5,0,
08B1N,Zweitstimme,08,Neukölln,1N,B,081N,1,81,W,0,0,0,0,687,687,686,1,77,192,50,294,25,6,3,4,1,0,7,1,0,2,2,20,1,1,
08B1P,Zweitstimme,08,Neukölln,1P,B,081P,1,81,W,0,0,0,0,399,399,396,3,66,79,62,93,37,11,12,4,1,0,4,0,0,0,2,25,0,0,
08B1Q,Zweitstimme,08,Neukölln,1Q,B,081Q,1,81,W,0,0,0,0,529,529,529,0,53,147,44,231,8,5,5,1,1,2,5,2,0,0,0,24,1,0,
08B1R,Zweitstimme,08,Neukölln,1R,B,081R,1,81,W,0,0,0,0,424,424,421,3,49,108,43,147,18,12,7,3,1,4,4,0,0,0,0,19,2,4,
08B1S,Zweitstimme,08,Neukölln,1S,B,081S,1,81,W,0,0,0,0,714,714,712,2,98,189,62,257,41,8,6,6,5,2,7,0,0,0,0,29,0,2,
08B1T,Zweitstimme,08,Neukölln,1T,B,081T,1,81,W,0,0,0,0,451,451,449,2,51,110,24,184,28,6,11,4,0,1,4,0,1,0,2,19,3,1,
08W201,Zweitstimme,08,Neukölln,201,W,082A,2,81,W,1114,654,460,0,473,11,471,2,60,145,35,148,28,16,2,2,4,2,5,0,0,0,1,20,3,0,
08W202,Zweitstimme,08,Neukölln,202,W,082A,2,81,W,989,665,324,0,471,10,467,4,62,113,20,190,39,5,3,7,0,3,3,1,0,0,1,17,3,0,
08W203,Zweitstimme,08,Neukölln,203,W,082B,2,81,W,976,663,313,0,451,4,448,3,54,113,25,190,25,10,3,1,2,0,3,1,0,0,1,17,2,1,
08W204,Zweitstimme,08,Neukölln,204,W,082B,2,81,W,988,599,389,0,445,5,443,2,49,119,31,165,34,7,4,2,1,0,2,2,0,0,0,24,3,0,
08W205,Zweitstimme,08,Neukölln,205,W,082C,2,81,W,1010,641,369,0,452,6,450,2,42,114,21,195,32,6,4,5,0,0,5,7,0,0,0,18,1,0,
08W206,Zweitstimme,08,Neukölln,206,W,082C,2,81,W,1163,717,446,0,468,4,465,3,70,107,16,194,32,5,3,3,3,0,5,3,0,0,0,23,1,0,
08W207,Zweitstimme,08,Neukölln,207,W,082D,2,81,W,1070,666,404,0,483,21,478,5,66,111,30,209,17,5,5,1,3,0,5,0,0,0,0,23,2,1,
08W208,Zweitstimme,08,Neukölln,208,W,082E,2,81,W,979,551,428,0,360,5,358,2,52,89,12,144,25,5,1,3,0,1,1,2,0,0,0,19,4,0,
08W209,Zweitstimme,08,Neukölln,209,W,082F,2,81,W,996,607,389,0,412,8,406,6,53,76,16,195,13,12,4,2,0,0,1,1,0,0,0,27,4,2,
08W210,Zweitstimme,08,Neukölln,210,W,082E,2,81,W,1052,698,354,0,425,5,420,5,66,72,33,143,51,7,0,1,7,1,1,1,0,0,0,36,1,0,
08W211,Zweitstimme,08,Neukölln,211,W,082G,2,81,W,1149,708,441,0,467,10,463,4,62,98,32,185,35,9,2,2,4,0,0,4,0,0,2,19,6,3,
08W212,Zweitstimme,08,Neukölln,212,W,082D,2,81,W,1153,689,464,0,489,8,488,1,66,116,25,212,24,3,4,2,1,2,3,0,0,0,0,28,2,0,
08W213,Zweitstimme,08,Neukölln,213,W,082I,2,81,W,1095,655,440,0,452,12,448,4,50,111,22,189,33,10,6,5,1,1,1,0,0,0,0,19,0,0,
08W214,Zweitstimme,08,Neukölln,214,W,082I,2,81,W,1022,618,404,0,454,6,450,4,55,106,16,193,36,9,4,5,0,0,4,2,0,0,0,17,3,0,
08W215,Zweitstimme,08,Neukölln,215,W,082J,2,81,W,849,534,315,0,406,13,404,2,42,104,24,161,15,10,2,10,6,1,3,0,0,1,1,22,2,0,
08W216,Zweitstimme,08,Neukölln,216,W,082K,2,81,W,1033,668,365,0,502,14,500,2,72,128,32,182,48,3,6,2,3,0,4,0,0,0,0,20,0,0,
08W217,Zweitstimme,08,Neukölln,217,W,082L,2,81,W,863,529,334,0,390,9,390,0,34,96,30,157,29,9,1,5,0,1,3,0,0,0,0,24,1,0,
08W218,Zweitstimme,08,Neukölln,218,W,082L,2,81,W,1023,664,359,0,480,17,479,1,53,98,25,198,40,9,4,9,1,3,1,1,1,0,1,32,2,1,
08W219,Zweitstimme,08,Neukölln,219,W,082K,2,81,W,994,604,390,0,435,11,432,3,59,95,37,155,48,8,4,5,2,1,0,0,0,0,1,15,1,1,
08W220,Zweitstimme,08,Neukölln,220,W,082J,2,81,W,1094,684,410,0,480,6,478,2,49,113,30,197,43,6,10,2,0,1,4,1,0,0,0,21,1,0,
08W221,Zweitstimme,08,Neukölln,221,W,082M,2,81,W,1037,624,413,0,396,8,394,2,57,105,17,153,23,8,3,3,1,1,4,0,0,0,0,18,1,0,
08W222,Zweitstimme,08,Neukölln,222,W,082M,2,81,W,1076,665,411,0,450,21,449,1,44,102,21,206,42,5,2,1,4,1,2,1,0,0,0,16,2,0,
08W223,Zweitstimme,08,Neukölln,223,W,082H,2,81,W,1191,988,203,0,501,8,485,16,86,27,45,210,46,5,5,5,4,0,2,1,0,0,2,44,3,0,
08W224,Zweitstimme,08,Neukölln,224,W,082H,2,81,W,1171,849,322,0,582,8,574,8,73,87,51,229,61,6,7,1,5,1,3,1,0,0,0,48,1,0,
08W225,Zweitstimme,08,Neukölln,225,W,082F,2,81,W,999,663,336,0,419,6,413,6,71,90,31,149,31,6,6,1,0,0,3,0,0,0,2,22,1,0,
08W226,Zweitstimme,08,Neukölln,226,W,082N,2,81,W,931,603,328,0,424,11,421,3,30,101,22,187,28,8,5,7,2,1,2,2,0,0,0,23,2,1,
08W227,Zweitstimme,08,Neukölln,227,W,082N,2,81,W,903,597,306,0,448,11,444,4,68,118,26,173,22,7,7,4,2,0,2,0,0,0,0,12,3,0,
08W228,Zweitstimme,08,Neukölln,228,W,082P,2,81,W,961,643,318,0,421,9,415,6,36,113,34,156,29,8,5,2,0,2,1,0,1,0,0,25,3,0,
08W229,Zweitstimme,08,Neukölln,229,W,082P,2,81,W,1077,708,369,0,407,8,402,5,57,64,20,173,31,7,6,5,4,0,3,0,0,1,0,30,0,1,
08W230,Zweitstimme,08,Neukölln,230,W,082Q,2,81,W,913,570,343,0,401,9,400,1,37,88,20,185,34,7,2,4,3,0,3,0,0,0,0,16,1,0,
08W231,Zweitstimme,08,Neukölln,231,W,082Q,2,81,W,862,627,235,0,441,4,441,0,58,84,15,196,38,2,0,0,2,0,2,1,0,0,1,40,1,1,
08B2A,Zweitstimme,08,Neukölln,2A,B,082A,2,81,W,0,0,0,0,708,708,706,2,86,240,44,252,15,19,9,9,7,0,9,0,0,0,0,14,0,2,
08B2B,Zweitstimme,08,Neukölln,2B,B,082B,2,81,W,0,0,0,0,655,655,652,3,102,199,37,238,16,4,4,6,1,2,14,1,0,0,0,22,4,2,
08B2C,Zweitstimme,08,Neukölln,2C,B,082C,2,81,W,0,0,0,0,762,762,760,2,96,199,44,335,26,7,5,4,5,0,8,0,0,0,0,26,4,1,
08B2D,Zweitstimme,08,Neukölln,2D,B,082D,2,81,W,0,0,0,0,777,777,777,0,73,263,43,312,19,12,8,10,1,0,8,0,0,0,0,25,3,0,
08B2E,Zweitstimme,08,Neukölln,2E,B,082E,2,81,W,0,0,0,0,734,734,731,3,109,223,65,245,18,10,6,6,6,2,8,0,0,0,1,29,2,1,
08B2F,Zweitstimme,08,Neukölln,2F,B,082F,2,81,W,0,0,0,0,663,663,662,1,80,190,41,248,30,13,10,4,1,1,4,0,0,0,0,33,3,4,
08B2G,Zweitstimme,08,Neukölln,2G,B,082G,2,81,W,0,0,0,0,405,405,405,0,56,122,32,150,9,5,4,4,1,1,1,0,0,0,0,17,3,0,
08B2H,Zweitstimme,08,Neukölln,2H,B,082H,2,81,W,0,0,0,0,462,462,461,1,73,70,41,187,21,5,11,4,5,3,1,1,0,0,1,38,0,0,
08B2I,Zweitstimme,08,Neukölln,2I,B,082I,2,81,W,0,0,0,0,765,765,762,3,103,227,39,310,24,8,11,7,0,0,8,1,0,0,0,21,3,0,
08B2J,Zweitstimme,08,Neukölln,2J,B,082J,2,81,W,0,0,0,0,660,660,658,2,61,191,56,272,16,12,5,2,1,2,7,0,0,0,1,29,3,0,
08B2K,Zweitstimme,08,Neukölln,2K,B,082K,2,81,W,0,0,0,0,691,691,691,0,80,232,46,252,22,8,10,6,2,1,11,0,0,0,0,16,3,2,
08B2L,Zweitstimme,08,Neukölln,2L,B,082L,2,81,W,0,0,0,0,623,623,621,2,58,173,38,286,24,5,5,6,0,1,9,0,0,0,0,14,2,0,
08B2M,Zweitstimme,08,Neukölln,2M,B,082M,2,81,W,0,0,0,0,750,750,748,2,89,214,54,289,38,7,8,5,7,0,9,1,0,0,0,24,2,1,
08B2N,Zweitstimme,08,Neukölln,2N,B,082N,2,81,W,0,0,0,0,574,574,571,3,57,183,30,242,18,16,1,1,2,0,6,0,1,0,0,13,1,0,
08B2P,Zweitstimme,08,Neukölln,2P,B,082P,2,81,W,0,0,0,0,637,637,636,1,54,166,48,287,26,15,6,3,0,2,5,0,0,0,1,20,3,0,
08B2Q,Zweitstimme,08,Neukölln,2Q,B,082Q,2,81,W,0,0,0,0,523,523,521,2,56,164,21,225,17,7,3,6,0,1,7,1,0,0,0,11,1,1,
08W301,Zweitstimme,08,Neukölln,301,W,083A,3,81,W,908,569,339,0,429,10,427,2,71,99,33,144,37,6,2,2,1,1,5,0,0,0,0,24,2,0,
08W302,Zweitstimme,08,Neukölln,302,W,083C,3,81,W,914,553,361,0,404,9,402,2,37,101,31,160,34,9,3,4,1,0,2,0,0,0,0,19,1,0,
08W303,Zweitstimme,08,Neukölln,303,W,083C,3,81,W,987,625,362,0,425,8,418,7,61,62,30,192,27,9,2,3,2,0,2,2,0,1,0,22,2,1,
08W304,Zweitstimme,08,Neukölln,304,W,083D,3,81,W,1022,641,381,0,435,8,434,1,60,113,26,170,31,10,4,3,2,0,3,0,0,0,0,12,0,0,
08W305,Zweitstimme,08,Neukölln,305,W,083E,3,81,W,1011,689,322,0,463,12,457,6,45,92,22,218,43,4,6,2,1,0,3,0,0,1,0,18,1,1,
08W306,Zweitstimme,08,Neukölln,306,W,083B,3,81,W,911,595,316,0,462,9,459,3,66,128,16,169,37,9,7,3,0,2,2,0,1,1,0,15,3,0,
08W307,Zweitstimme,08,Neukölln,307,W,083F,3,81,W,1045,684,361,0,467,13,464,3,55,84,27,216,31,10,5,0,1,0,0,0,0,0,0,34,1,0,
08W308,Zweitstimme,08,Neukölln,308,W,083G,3,81,W,901,585,316,0,428,4,422,6,51,106,16,171,31,9,3,1,2,0,0,1,0,0,2,25,4,0,
08W309,Zweitstimme,08,Neukölln,309,W,083D,3,81,W,1001,804,197,0,442,2,432,10,92,14,50,168,37,6,5,1,7,1,0,1,0,0,1,49,0,0,
08W310,Zweitstimme,08,Neukölln,310,W,083H,3,81,W,1030,900,130,0,465,4,459,6,78,12,38,194,62,14,6,1,7,0,1,1,0,0,0,42,3,0,
08W311,Zweitstimme,08,Neukölln,311,W,083H,3,81,W,861,554,307,0,427,0,423,4,75,56,82,73,64,19,11,6,3,2,3,1,0,0,0,26,2,0,
08W312,Zweitstimme,08,Neukölln,312,W,083I,3,81,W,1208,992,216,0,502,3,497,5,75,22,54,173,69,13,7,4,5,1,0,1,0,1,0,72,0,0,
08W313,Zweitstimme,08,Neukölln,313,W,083J,3,81,W,1185,966,219,0,491,6,483,8,79,16,38,195,54,4,4,2,9,0,1,2,0,0,1,76,1,1,
08W314,Zweitstimme,08,Neukölln,314,W,083I,3,81,W,1271,1030,241,0,501,3,491,10,83,15,49,155,100,7,8,5,6,1,1,4,1,0,1,53,2,0,
08W315,Zweitstimme,08,Neukölln,315,W,083J,3,81,W,1267,853,414,0,372,3,366,6,53,36,27,165,45,6,6,1,2,0,1,0,0,0,0,21,2,1,
08W316,Zweitstimme,08,Neukölln,316,W,083K,3,81,W,1217,800,417,0,575,10,572,3,66,126,74,201,34,13,4,2,3,1,6,2,0,0,2,36,2,0,
08W317,Zweitstimme,08,Neukölln,317,W,083L,3,81,W,981,671,310,0,491,6,486,5,93,50,99,90,112,14,8,0,2,0,1,0,0,0,1,16,0,0,
08W318,Zweitstimme,08,Neukölln,318,W,083M,3,81,W,1168,785,383,0,549,10,548,1,81,87,76,113,117,20,8,1,3,2,3,0,1,0,1,33,0,2,
08W319,Zweitstimme,08,Neukölln,319,W,083L,3,81,W,1133,845,288,0,537,6,533,4,96,41,83,115,103,15,11,4,9,1,4,0,0,0,3,47,1,0,
08W320,Zweitstimme,08,Neukölln,320,W,083N,3,81,W,1207,928,279,0,565,4,559,6,79,44,56,182,97,18,10,1,5,0,2,1,0,0,1,57,4,2,
08W321,Zweitstimme,08,Neukölln,321,W,083P,3,81,W,1488,1047,441,0,613,12,604,9,113,24,87,144,129,26,9,2,5,2,4,0,1,1,2,55,0,0,
08W322,Zweitstimme,08,Neukölln,322,W,083P,3,81,W,1596,1177,419,0,659,6,655,4,104,33,82,143,166,23,21,6,10,2,5,1,0,0,3,55,0,1,
08W323,Zweitstimme,08,Neukölln,323,W,083K,3,81,W,1193,730,463,0,444,6,443,1,76,49,51,113,98,9,10,3,0,0,3,0,0,0,0,26,1,4,
08W324,Zweitstimme,08,Neukölln,324,W,083N,3,81,W,1209,802,407,0,473,13,470,3,73,61,54,151,64,8,7,3,2,0,3,0,0,0,2,40,2,0,
08W325,Zweitstimme,08,Neukölln,325,W,083Q,3,81,W,1085,816,269,0,549,13,546,3,57,67,52,215,70,16,6,0,2,2,1,2,0,0,2,50,3,1,
08W326,Zweitstimme,08,Neukölln,326,W,083R,3,81,W,1038,747,291,0,488,9,485,3,56,71,36,237,32,9,4,2,2,0,5,1,0,0,0,30,0,0,
08W327,Zweitstimme,08,Neukölln,327,W,083R,3,81,W,926,594,332,0,363,12,362,1,61,63,22,153,26,7,5,1,3,0,0,0,0,0,0,19,1,1,
08W328,Zweitstimme,08,Neukölln,328,W,083Q,3,81,W,1180,781,399,0,469,11,464,5,60,86,37,192,43,7,5,6,2,0,1,1,0,0,1,21,1,1,
08W329,Zweitstimme,08,Neukölln,329,W,083S,3,81,W,818,524,294,0,322,8,320,2,28,40,25,167,30,5,0,2,4,0,1,1,0,0,1,15,1,0,
08W330,Zweitstimme,08,Neukölln,330,W,083S,3,81,W,1187,725,462,0,468,4,460,8,47,86,53,167,58,7,6,3,4,1,6,1,0,1,0,18,1,1,
08B3A,Zweitstimme,08,Neukölln,3A,B,083A,3,81,W,0,0,0,0,319,319,317,2,40,117,25,105,6,6,4,5,0,0,3,0,0,0,0,4,2,0,
08B3B,Zweitstimme,08,Neukölln,3B,B,083B,3,81,W,0,0,0,0,290,290,290,0,29,85,26,120,10,4,2,6,0,0,2,1,0,0,0,4,1,0,
08B3C,Zweitstimme,08,Neukölln,3C,B,083C,3,81,W,0,0,0,0,669,669,667,2,66,172,41,306,17,5,7,3,1,1,4,2,2,0,0,37,3,0,
08B3D,Zweitstimme,08,Neukölln,3D,B,083D,3,81,W,0,0,0,0,521,521,521,0,89,124,54,182,29,3,6,3,3,1,5,0,0,0,0,21,1,0,
08B3E,Zweitstimme,08,Neukölln,3E,B,083E,3,81,W,0,0,0,0,298,298,297,1,27,86,11,146,8,3,1,4,0,0,2,0,0,0,0,8,1,0,
08B3F,Zweitstimme,08,Neukölln,3F,B,083F,3,81,W,0,0,0,0,331,331,330,1,36,106,15,125,11,6,3,3,0,0,7,0,0,0,0,17,1,0,
08B3G,Zweitstimme,08,Neukölln,3G,B,083G,3,81,W,0,0,0,0,291,291,290,1,22,86,20,140,5,1,1,0,0,1,3,0,0,0,0,10,1,0,
08B3H,Zweitstimme,08,Neukölln,3H,B,083H,3,81,W,0,0,0,0,405,405,401,4,80,57,91,83,34,9,8,5,3,1,2,0,0,0,1,23,1,3,
08B3I,Zweitstimme,08,Neukölln,3I,B,083I,3,81,W,0,0,0,0,406,406,402,4,81,26,83,90,34,11,13,0,2,2,4,2,0,0,1,52,1,0,
08B3J,Zweitstimme,08,Neukölln,3J,B,083J,3,81,W,0,0,0,0,556,556,552,4,84,83,68,185,41,19,6,5,1,3,6,0,0,0,3,45,2,1,
08B3K,Zweitstimme,08,Neukölln,3K,B,083K,3,81,W,0,0,0,0,808,808,802,6,113,184,160,190,70,12,10,8,5,0,13,0,0,0,0,34,1,2,
08B3L,Zweitstimme,08,Neukölln,3L,B,083L,3,81,W,0,0,0,0,530,530,529,1,104,61,139,109,53,12,11,3,4,0,5,0,0,0,0,26,2,0,
08B3M,Zweitstimme,08,Neukölln,3M,B,083M,3,81,W,0,0,0,0,343,343,343,0,64,68,72,68,30,7,10,2,0,1,1,0,0,0,0,19,0,1,
08B3N,Zweitstimme,08,Neukölln,3N,B,083N,3,81,W,0,0,0,0,619,619,618,1,87,101,99,205,47,14,9,3,5,3,4,0,0,0,1,38,2,0,
08B3P,Zweitstimme,08,Neukölln,3P,B,083P,3,81,W,0,0,0,0,746,746,735,11,140,63,160,150,108,14,25,3,10,4,6,0,1,1,1,46,1,2,
08B3Q,Zweitstimme,08,Neukölln,3Q,B,083Q,3,81,W,0,0,0,0,597,597,593,4,81,130,38,250,27,21,8,2,6,1,12,0,0,0,0,15,1,1,
08B3R,Zweitstimme,08,Neukölln,3R,B,083R,3,81,W,0,0,0,0,539,539,539,0,85,152,51,188,20,7,2,2,1,1,8,0,0,0,0,21,1,0,
08B3S,Zweitstimme,08,Neukölln,3S,B,083S,3,81,W,0,0,0,0,697,697,692,5,94,171,76,230,40,12,11,5,3,2,11,0,0,0,2,30,4,1,
08W401,Zweitstimme,08,Neukölln,401,W,084A,4,81,W,1070,685,385,0,434,3,424,10,67,18,112,86,81,14,5,2,3,0,4,1,0,0,2,26,1,2,
08W402,Zweitstimme,08,Neukölln,402,W,084B,4,81,W,1031,671,360,0,460,5,455,5,76,48,94,67,96,16,8,3,5,0,3,0,0,1,0,35,2,1,
08W403,Zweitstimme,08,Neukölln,403,W,084B,4,81,W,1131,842,289,0,543,12,536,7,81,40,90,103,139,13,10,7,1,3,4,0,0,0,1,43,1,0,
08W404,Zweitstimme,08,Neukölln,404,W,084C,4,81,W,1049,608,441,0,432,4,428,4,94,17,101,53,109,14,13,4,0,2,2,0,0,0,1,17,0,1,
