address,district_id,district_name,electoral_district_id,electoral_district_type,postal_voting_district_id,berlin_east_west,electoral_district_berlin_election_id,electoral_district_federal_election_id,eligible_voters,voters,invalid_votes,valid_votes,party_spd,party_spd_percentage,party_grüne,party_grüne_percentage,party_cdu,party_cdu_percentage,party_die_linke,party_die_linke_percentage,party_afd,party_afd_percentage,party_fdp,party_fdp_percentage,others,others_percentage
Adresse,Bezirksnummer,Bezirksname,Wahlbezirk,Wahlbezirksart,Briefwahlbezirksnummer,OstWest,Abgeordnetenhauswahlkreis,Bundestagswahlkreis,Wahlberechtigte insgesamt,Wählende,Ungültige Stimmen,Gültige Stimmen,SPD,SPD in Prozent,GRÜNE,GRÜNE in Prozent,CDU,CDU in Prozent,DIE LINKE,DIE LINKE in Prozent,AfD,AfD in Prozent,FDP,FDP in Prozent,Sonstige,Sonstige in Prozent
06W404,06,Steglitz-Zehlendorf,404,W,064F,W,04,78,1157,369,5,363,63,17.355371900826448,73,20.110192837465565,129,35.53719008264463,23,6.336088154269973,26,7.162534435261708,33,9.090909090909092,16,4.40771349862259
06W405,06,Steglitz-Zehlendorf,405,W,064G,W,04,78,1260,559,3,555,79,14.234234234234233,105,18.91891891891892,235,42.34234234234234,17,3.063063063063063,31,5.585585585585585,52,9.36936936936937,36,6.486486486486487
06W406,06,Steglitz-Zehlendorf,406,W,064C,W,04,78,1215,372,6,366,79,21.584699453551913,52,14.207650273224044,122,33.33333333333333,19,5.191256830601093,33,9.01639344262295,24,6.557377049180328,37,10.10928961748634
06W407,06,Steglitz-Zehlendorf,407,W,064D,W,04,78,1320,457,8,449,89,19.821826280623608,55,12.24944320712695,155,34.521158129175944,22,4.8997772828507795,59,13.140311804008908,31,6.904231625835189,38,8.463251670378618
06W408,06,Steglitz-Zehlendorf,408,W,064G,W,04,78,1321,368,2,366,94,25.683060109289617,54,14.754098360655737,133,36.33879781420765,25,6.830601092896176,15,4.098360655737705,25,6.830601092896176,20,5.46448087431694
06W409,06,Steglitz-Zehlendorf,409,W,064E,W,04,78,1198,450,4,446,87,19.506726457399104,66,14.798206278026907,174,39.01345291479821,19,4.260089686098654,32,7.174887892376682,35,7.847533632286996,33,7.399103139013453
06W410,06,Steglitz-Zehlendorf,410,W,064E,W,04,78,1247,370,6,364,74,20.32967032967033,41,11.263736263736265,137,37.637362637362635,23,6.318681318681318,41,11.263736263736265,22,6.043956043956044,26,7.142857142857142
06W411,06,Steglitz-Zehlendorf,411,W,064H,W,04,78,1484,550,9,541,114,21.072088724584106,54,9.981515711645102,195,36.04436229205176,28,5.175600739371535,66,12.199630314232902,28,5.175600739371535,56,10.35120147874307
06W412,06,Steglitz-Zehlendorf,412,W,064H,W,04,78,1335,509,5,504,135,26.785714285714285,55,10.912698412698413,203,40.27777777777778,22,4.365079365079365,32,6.349206349206349,24,4.761904761904762,33,6.547619047619048
06W413,06,Steglitz-Zehlendorf,413,W,064J,W,04,78,1231,391,4,387,84,21.705426356589147,47,12.144702842377262,155,40.05167958656331,17,4.3927648578811365,45,11.627906976744185,19,4.909560723514212,20,5.167958656330749
06W414,06,Steglitz-Zehlendorf,414,W,064J,W,04,78,1178,351,3,348,79,22.701149425287355,22,6.321839080459771,114,32.758620689655174,17,4.885057471264368,59,16.954022988505745,18,5.172413793103448,39,11.206896551724139
06W415,06,Steglitz-Zehlendorf,415,W,064L,W,04,78,1051,274,2,272,63,23.161764705882355,42,15.441176470588236,90,33.088235294117645,8,2.941176470588235,36,13.23529411764706,10,3.6764705882352944,23,8.455882352941178
06W416,06,Steglitz-Zehlendorf,416,W,064K,W,04,78,1284,429,4,425,57,13.411764705882353,79,18.58823529411765,172,40.470588235294116,30,7.0588235294117645,24,5.647058823529412,37,8.705882352941176,26,6.11764705882353
06W417,06,Steglitz-Zehlendorf,417,W,064L,W,04,78,1255,359,0,359,84,23.398328690807798,62,17.270194986072422,118,32.86908077994429,24,6.685236768802229,28,7.7994428969359335,28,7.7994428969359335,15,4.178272980501393
06W418,06,Steglitz-Zehlendorf,418,W,064F,W,04,78,1205,511,2,509,95,18.664047151277014,103,20.23575638506876,187,36.73870333988212,25,4.911591355599214,34,6.679764243614931,40,7.858546168958743,25,4.911591355599214
06W419,06,Steglitz-Zehlendorf,419,W,064A,W,04,78,1162,412,2,410,76,18.536585365853657,70,17.073170731707318,128,31.21951219512195,37,9.024390243902438,41,10,21,5.121951219512195,37,9.024390243902438
06W420,06,Steglitz-Zehlendorf,420,W,064J,W,04,78,1159,362,4,358,80,22.3463687150838,30,8.379888268156424,125,34.91620111731844,17,4.748603351955307,52,14.52513966480447,17,4.748603351955307,37,10.335195530726256
06W421,06,Steglitz-Zehlendorf,421,W,064B,W,04,78,1259,370,2,368,78,21.195652173913043,56,15.217391304347828,139,37.77173913043478,23,6.25,25,6.7934782608695645,19,5.163043478260869,28,7.608695652173914
06W422,06,Steglitz-Zehlendorf,422,W,064D,W,04,78,1227,454,1,453,94,20.750551876379692,93,20.52980132450331,130,28.697571743929362,35,7.72626931567329,21,4.635761589403973,31,6.843267108167771,49,10.816777041942604
06W423,06,Steglitz-Zehlendorf,423,W,064K,W,04,78,1257,489,3,486,96,19.753086419753085,66,13.580246913580247,214,44.03292181069959,16,3.292181069958848,28,5.761316872427984,42,8.641975308641975,24,4.938271604938271
06W501,06,Steglitz-Zehlendorf,501,W,065B,W,05,78,1177,382,2,379,69,18.20580474934037,48,12.66490765171504,137,36.147757255936675,27,7.12401055408971,36,9.498680738786279,25,6.596306068601583,37,9.762532981530343
06W502,06,Steglitz-Zehlendorf,502,W,065B,W,05,78,1316,427,1,425,78,18.352941176470587,58,13.647058823529413,150,35.294117647058826,24,5.647058823529412,51,12,29,6.8235294117647065,35,8.235294117647058
06W503,06,Steglitz-Zehlendorf,503,W,065C,W,05,78,1232,375,5,369,76,20.59620596205962,56,15.176151761517614,115,31.16531165311653,31,8.401084010840108,35,9.48509485094851,25,6.775067750677506,31,8.401084010840108
06W504,06,Steglitz-Zehlendorf,504,W,065D,W,05,78,1080,421,1,419,79,18.85441527446301,102,24.3436754176611,157,37.47016706443914,17,4.05727923627685,22,5.250596658711217,25,5.966587112171838,17,4.05727923627685
06W505,06,Steglitz-Zehlendorf,505,W,065E,W,05,78,1231,504,6,497,99,19.919517102615693,85,17.102615694164992,175,35.2112676056338,24,4.82897384305835,47,9.456740442655935,30,6.036217303822937,37,7.44466800804829
06W506,06,Steglitz-Zehlendorf,506,W,065E,W,05,78,1204,350,3,346,69,19.942196531791907,51,14.739884393063585,102,29.47976878612717,30,8.670520231213873,44,12.716763005780345,23,6.6473988439306355,27,7.803468208092486
06W507,06,Steglitz-Zehlendorf,507,W,065C,W,05,78,1153,390,5,384,59,15.364583333333334,42,10.9375,157,40.88541666666667,20,5.208333333333334,53,13.802083333333334,18,4.6875,35,9.114583333333332
06W508,06,Steglitz-Zehlendorf,508,W,065G,W,05,78,1272,373,5,367,66,17.983651226158038,43,11.716621253405995,145,39.509536784741144,21,5.722070844686648,39,10.626702997275205,15,4.087193460490464,38,10.354223433242508
06W509,06,Steglitz-Zehlendorf,509,W,065G,W,05,78,1298,444,2,441,84,19.047619047619047,44,9.977324263038549,198,44.89795918367347,18,4.081632653061225,49,11.11111111111111,19,4.308390022675737,29,6.575963718820861
06W510,06,Steglitz-Zehlendorf,510,W,065L,W,05,78,1244,511,5,506,99,19.565217391304348,65,12.845849802371543,195,38.537549407114625,27,5.33596837944664,55,10.869565217391305,30,5.928853754940711,35,6.91699604743083
06W511,06,Steglitz-Zehlendorf,511,W,065D,W,05,78,1133,437,1,436,81,18.577981651376145,67,15.36697247706422,176,40.36697247706422,25,5.73394495412844,18,4.128440366972478,47,10.77981651376147,22,5.045871559633028
06W512,06,Steglitz-Zehlendorf,512,W,065J,W,05,78,1165,329,3,326,56,17.177914110429448,34,10.429447852760736,119,36.50306748466258,27,8.282208588957054,33,10.122699386503067,15,4.601226993865031,42,12.883435582822086
06W513,06,Steglitz-Zehlendorf,513,W,065J,W,05,78,1475,547,6,541,131,24.214417744916823,66,12.199630314232902,179,33.08687615526802,35,6.469500924214418,56,10.35120147874307,19,3.512014787430684,55,10.166358595194085
06W514,06,Steglitz-Zehlendorf,514,W,065M,W,05,78,1238,487,3,484,96,19.834710743801654,77,15.909090909090908,217,44.83471074380165,12,2.479338842975207,25,5.1652892561983474,34,7.024793388429752,23,4.75206611570248
06W515,06,Steglitz-Zehlendorf,515,W,065M,W,05,78,1230,461,2,459,106,23.093681917211327,70,15.250544662309368,153,33.33333333333333,16,3.485838779956427,52,11.328976034858387,23,5.010893246187364,39,8.49673202614379
06W516,06,Steglitz-Zehlendorf,516,W,065L,W,05,78,1081,354,6,348,69,19.82758620689655,31,8.908045977011495,134,38.50574712643678,16,4.597701149425287,43,12.35632183908046,17,4.885057471264368,38,10.919540229885058
06W517,06,Steglitz-Zehlendorf,517,W,065K,W,05,78,1347,419,6,413,93,22.518159806295397,48,11.62227602905569,129,31.234866828087167,27,6.5375302663438255,50,12.106537530266344,27,6.5375302663438255,39,9.443099273607748
06W518,06,Steglitz-Zehlendorf,518,W,065H,W,05,78,1029,331,3,328,62,18.902439024390244,30,9.146341463414634,121,36.890243902439025,20,6.097560975609756,49,14.939024390243901,15,4.573170731707317,31,9.451219512195122
06W519,06,Steglitz-Zehlendorf,519,W,065A,W,05,78,1010,316,3,313,75,23.961661341853034,38,12.140575079872203,106,33.86581469648562,22,7.0287539936102235,31,9.904153354632587,23,7.348242811501597,18,5.7507987220447285
06W520,06,Steglitz-Zehlendorf,520,W,065A,W,05,78,1071,463,6,457,102,22.319474835886215,89,19.474835886214443,156,34.13566739606127,24,5.25164113785558,26,5.689277899343545,34,7.439824945295405,26,5.689277899343545
06W521,06,Steglitz-Zehlendorf,521,W,065K,W,05,78,1112,446,2,444,80,18.01801801801802,69,15.54054054054054,173,38.96396396396396,21,4.72972972972973,37,8.333333333333332,39,8.783783783783784,25,5.63063063063063
06W522,06,Steglitz-Zehlendorf,522,W,065F,W,05,78,1283,421,3,418,85,20.334928229665074,68,16.267942583732058,126,30.14354066985646,22,5.263157894736842,53,12.679425837320574,15,3.588516746411483,49,11.722488038277511
06W523,06,Steglitz-Zehlendorf,523,W,065F,W,05,78,1284,429,7,422,101,23.933649289099527,62,14.691943127962084,117,27.72511848341232,22,5.213270142180095,53,12.559241706161137,17,4.028436018957346,50,11.848341232227488
06W524,06,Steglitz-Zehlendorf,524,W,065H,W,05,78,982,263,4,259,51,19.69111969111969,22,8.494208494208493,109,42.084942084942085,9,3.474903474903475,36,13.8996138996139,15,5.7915057915057915,17,6.563706563706563
06W525,06,Steglitz-Zehlendorf,525,W,065H,W,05,78,950,256,5,251,37,14.741035856573706,26,10.358565737051793,84,33.46613545816733,19,7.569721115537849,47,18.725099601593627,10,3.9840637450199203,28,11.155378486055776
06W601,06,Steglitz-Zehlendorf,601,W,066C,W,06,78,1203,386,2,383,97,25.326370757180154,92,24.02088772845953,94,24.54308093994778,26,6.7885117493472595,19,4.960835509138381,34,8.87728459530026,21,5.483028720626632
06W602,06,Steglitz-Zehlendorf,602,W,066D,W,06,78,1197,514,4,509,94,18.467583497053045,123,24.165029469548134,151,29.66601178781925,34,6.679764243614931,40,7.858546168958743,25,4.911591355599214,42,8.25147347740668
06W603,06,Steglitz-Zehlendorf,603,W,066D,W,06,78,1225,442,1,440,85,19.318181818181817,94,21.363636363636363,114,25.90909090909091,20,4.545454545454546,38,8.636363636363637,51,11.59090909090909,38,8.636363636363637
06W604,06,Steglitz-Zehlendorf,604,W,066A,W,06,78,1163,502,1,500,91,18.2,127,25.4,176,35.199999999999996,28,5.6000000000000005,29,5.800000000000001,25,5,24,4.8
06W605,06,Steglitz-Zehlendorf,605,W,066F,W,06,78,1321,568,3,564,108,19.148936170212767,100,17.73049645390071,197,34.9290780141844,35,6.205673758865248,40,7.092198581560284,47,8.333333333333332,37,6.560283687943262
06W606,06,Steglitz-Zehlendorf,606,W,066B,W,06,78,1200,476,6,469,43,9.168443496801707,63,13.432835820895523,226,48.18763326226013,14,2.9850746268656714,32,6.823027718550106,77,16.417910447761194,14,2.9850746268656714
06W607,06,Steglitz-Zehlendorf,607,W,066G,W,06,78,1214,460,2,457,64,14.00437636761488,70,15.317286652078774,212,46.389496717724285,8,1.75054704595186,6,1.312910284463895,65,14.22319474835886,32,7.00218818380744
06W608,06,Steglitz-Zehlendorf,608,W,066F,W,06,78,1408,493,2,490,83,16.93877551020408,69,14.081632653061224,209,42.6530612244898,17,3.4693877551020407,22,4.489795918367347,59,12.040816326530612,31,6.326530612244897
06W609,06,Steglitz-Zehlendorf,609,W,066K,W,06,78,1170,451,0,450,79,17.555555555555554,98,21.777777777777775,157,34.88888888888889,35,7.777777777777778,23,5.111111111111112,37,8.222222222222223,21,4.666666666666667
06W610,06,Steglitz-Zehlendorf,610,W,066G,W,06,78,1129,439,3,435,73,16.7816091954023,79,18.160919540229887,159,36.55172413793103,26,5.977011494252873,23,5.287356321839081,56,12.873563218390805,19,4.3678160919540225
06W611,06,Steglitz-Zehlendorf,611,W,066H,W,06,78,1228,428,2,425,83,19.52941176470588,81,19.058823529411764,124,29.176470588235293,34,8,32,7.529411764705881,28,6.588235294117648,43,10.117647058823529
06W612,06,Steglitz-Zehlendorf,612,W,066H,W,06,78,1125,477,2,474,87,18.354430379746837,93,19.62025316455696,169,35.654008438818565,27,5.69620253164557,26,5.485232067510549,40,8.438818565400844,32,6.751054852320674
06W613,06,Steglitz-Zehlendorf,613,W,066E,W,06,78,1136,393,1,391,71,18.15856777493606,124,31.713554987212277,112,28.644501278772378,23,5.88235294117647,15,3.8363171355498724,31,7.928388746803069,15,3.8363171355498724
06W614,06,Steglitz-Zehlendorf,614,W,066J,W,06,78,1203,491,3,487,87,17.864476386036962,111,22.79260780287474,157,32.238193018480494,29,5.95482546201232,25,5.133470225872689,62,12.73100616016427,16,3.285420944558522
06W615,06,Steglitz-Zehlendorf,615,W,066K,W,06,78,1288,394,4,389,70,17.994858611825194,75,19.28020565552699,117,30.077120822622106,36,9.254498714652955,27,6.940874035989718,24,6.169665809768637,40,10.282776349614396
06W616,06,Steglitz-Zehlendorf,616,W,066N,W,06,78,1290,564,6,557,100,17.953321364452425,83,14.90125673249551,204,36.62477558348294,41,7.360861759425494,51,9.156193895870736,45,8.07899461400359,33,5.9245960502693
06W617,06,Steglitz-Zehlendorf,617,W,066J,W,06,78,1270,605,9,595,133,22.35294117647059,64,10.756302521008404,275,46.21848739495798,31,5.2100840336134455,26,4.369747899159663,42,7.0588235294117645,24,4.033613445378151
06W618,06,Steglitz-Zehlendorf,618,W,066N,W,06,78,1321,526,3,522,108,20.689655172413794,79,15.134099616858238,173,33.14176245210728,45,8.620689655172415,30,5.747126436781609,31,5.938697318007663,56,10.727969348659004
06W619,06,Steglitz-Zehlendorf,619,W,066M,W,06,78,1288,528,5,522,94,18.007662835249043,96,18.39080459770115,179,34.2911877394636,34,6.513409961685824,37,7.088122605363985,38,7.2796934865900385,44,8.42911877394636
06W620,06,Steglitz-Zehlendorf,620,W,066M,W,06,78,1277,441,4,437,95,21.73913043478261,107,24.485125858123567,125,28.604118993135014,27,6.178489702517163,26,5.949656750572083,24,5.491990846681922,33,7.551487414187644
06W621,06,Steglitz-Zehlendorf,621,W,066L,W,06,78,1317,429,3,426,78,18.30985915492958,84,19.718309859154928,134,31.455399061032864,29,6.807511737089202,32,7.511737089201878,32,7.511737089201878,37,8.685446009389672
06W622,06,Steglitz-Zehlendorf,622,W,066E,W,06,78,1302,454,2,452,92,20.353982300884958,99,21.902654867256636,128,28.31858407079646,41,9.070796460176991,31,6.8584070796460175,24,5.3097345132743365,37,8.185840707964601
06W623,06,Steglitz-Zehlendorf,623,W,066A,W,06,78,1363,506,1,505,103,20.396039603960396,160,31.683168316831683,106,20.99009900990099,44,8.712871287128712,23,4.554455445544554,33,6.534653465346535,36,7.128712871287128
06W624,06,Steglitz-Zehlendorf,624,W,066L,W,06,78,1259,435,4,431,118,27.37819025522042,85,19.721577726218097,111,25.754060324825982,32,7.424593967517401,26,6.0324825986078885,27,6.2645011600928076,32,7.424593967517401
06W625,06,Steglitz-Zehlendorf,625,W,066B,W,06,78,1299,491,1,490,68,13.877551020408163,76,15.510204081632653,235,47.95918367346938,9,1.8367346938775513,30,6.122448979591836,56,11.428571428571429,16,3.2653061224489797
06W701,06,Steglitz-Zehlendorf,701,W,067H,W,07,78,1151,471,4,466,77,16.523605150214593,87,18.669527896995707,195,41.84549356223176,17,3.648068669527897,25,5.36480686695279,44,9.44206008583691,21,4.506437768240343
06W702,06,Steglitz-Zehlendorf,702,W,067G,W,07,78,1207,432,3,428,73,17.056074766355138,69,16.121495327102803,164,38.31775700934579,20,4.672897196261682,32,7.476635514018691,45,10.514018691588785,25,5.841121495327103
06W703,06,Steglitz-Zehlendorf,703,W,067B,W,07,78,1119,446,1,444,62,13.963963963963963,84,18.91891891891892,171,38.513513513513516,18,4.054054054054054,26,5.8558558558558556,58,13.063063063063062,25,5.63063063063063
06W704,06,Steglitz-Zehlendorf,704,W,067B,W,07,78,1239,405,1,403,76,18.858560794044664,69,17.121588089330025,147,36.47642679900744,12,2.977667493796526,38,9.429280397022332,46,11.41439205955335,15,3.722084367245657
06W705,06,Steglitz-Zehlendorf,705,W,067A,W,07,78,1110,366,0,365,64,17.534246575342465,73,20,111,30.41095890410959,16,4.383561643835616,34,9.315068493150685,39,10.684931506849315,28,7.671232876712329
06W706,06,Steglitz-Zehlendorf,706,W,067A,W,07,78,1380,586,2,583,96,16.466552315608922,106,18.181818181818183,233,39.96569468267582,23,3.9451114922813035,32,5.4888507718696395,66,11.320754716981133,27,4.631217838765009
06W707,06,Steglitz-Zehlendorf,707,W,067F,W,07,78,1381,448,0,447,72,16.10738255033557,94,21.02908277404922,161,36.017897091722595,14,3.131991051454139,20,4.47427293064877,67,14.988814317673377,19,4.250559284116331
06W708,06,Steglitz-Zehlendorf,708,W,067J,W,07,78,1120,467,2,464,96,20.689655172413794,110,23.70689655172414,123,26.50862068965517,27,5.818965517241379,26,5.603448275862069,51,10.991379310344827,31,6.68103448275862
06W709,06,Steglitz-Zehlendorf,709,W,067C,W,07,78,1037,378,0,377,68,18.037135278514587,52,13.793103448275861,156,41.37931034482759,23,6.10079575596817,19,5.039787798408488,41,10.875331564986737,18,4.774535809018567
06W710,06,Steglitz-Zehlendorf,710,W,067J,W,07,78,1205,505,3,501,93,18.562874251497004,74,14.770459081836327,192,38.32335329341318,26,5.189620758483033,35,6.986027944111776,53,10.578842315369261,28,5.588822355289421
06W711,06,Steglitz-Zehlendorf,711,W,067L,W,07,78,1150,413,1,411,74,18.004866180048662,78,18.97810218978102,147,35.76642335766424,19,4.622871046228711,19,4.622871046228711,47,11.435523114355231,27,6.569343065693431
06W712,06,Steglitz-Zehlendorf,712,W,067K,W,07,78,1089,500,4,495,103,20.80808080808081,122,24.646464646464647,124,25.050505050505052,34,6.8686868686868685,25,5.05050505050505,50,10.1010101010101,37,7.474747474747474
06W713,06,Steglitz-Zehlendorf,713,W,067C,W,07,78,1277,520,4,515,91,17.66990291262136,94,18.25242718446602,200,38.83495145631068,23,4.466019417475728,25,4.854368932038835,50,9.70873786407767,32,6.213592233009709
06W714,06,Steglitz-Zehlendorf,714,W,067D,W,07,78,1075,427,2,424,84,19.81132075471698,95,22.40566037735849,131,30.89622641509434,23,5.4245283018867925,43,10.141509433962264,32,7.547169811320755,16,3.7735849056603774
06W715,06,Steglitz-Zehlendorf,715,W,067L,W,07,78,1022,400,1,398,85,21.35678391959799,65,16.331658291457288,146,36.68341708542713,13,3.2663316582914574,29,7.2864321608040195,39,9.798994974874372,21,5.276381909547738
06W716,06,Steglitz-Zehlendorf,716,W,067E,W,07,78,1178,471,1,469,87,18.550106609808104,99,21.108742004264393,164,34.9680170575693,17,3.624733475479744,17,3.624733475479744,54,11.513859275053305,31,6.609808102345416
06W717,06,Steglitz-Zehlendorf,717,W,067M,W,07,78,1137,518,3,514,115,22.37354085603113,124,24.124513618677042,142,27.626459143968873,32,6.22568093385214,23,4.474708171206226,43,8.365758754863812,35,6.809338521400778
06W718,06,Steglitz-Zehlendorf,718,W,067N,W,07,78,1257,456,2,454,87,19.162995594713657,74,16.299559471365637,181,39.86784140969163,18,3.9647577092511015,30,6.607929515418502,43,9.47136563876652,21,4.6255506607929515
06W719,06,Steglitz-Zehlendorf,719,W,067M,W,07,78,1201,476,3,473,103,21.775898520084567,121,25.581395348837212,113,23.890063424947147,37,7.822410147991543,29,6.13107822410148,23,4.862579281183932,47,9.936575052854122
06W720,06,Steglitz-Zehlendorf,720,W,067G,W,07,78,1201,512,2,510,92,18.03921568627451,93,18.235294117647058,186,36.470588235294116,26,5.098039215686274,28,5.490196078431373,52,10.196078431372548,33,6.470588235294119
06W721,06,Steglitz-Zehlendorf,721,W,067H,W,07,78,1179,483,3,480,94,19.583333333333332,78,16.25,200,41.66666666666667,17,3.5416666666666665,17,3.5416666666666665,54,11.25,20,4.166666666666666
06W722,06,Steglitz-Zehlendorf,722,W,067E,W,07,78,1318,472,1,471,81,17.197452229299362,100,21.231422505307858,174,36.94267515923567,15,3.1847133757961785,9,1.910828025477707,64,13.588110403397028,28,5.9447983014862
