address,district_id,district_name,electoral_district_id,electoral_district_type,postal_voting_district_id,berlin_east_west,electoral_district_berlin_election_id,electoral_district_federal_election_id,eligible_voters,voters,invalid_votes,valid_votes,party_spd,party_spd_percentage,party_grüne,party_grüne_percentage,party_afd,party_cdu,party_cdu_percentage,party_die_linke,party_die_linke_percentage,party_afd_percentage,party_fdp,party_fdp_percentage,others,others_percentage
Adresse,Bezirksnummer,Bezirksname,Wahlbezirk,Wahlbezirksart,Briefwahlbezirksnummer,OstWest,Abgeordnetenhauswahlkreis,Bundestagswahlkreis,Wahlberechtigte insgesamt,Wählende,Ungültige Stimmen,Gültige Stimmen,SPD,SPD in Prozent,GRÜNE,GRÜNE in Prozent,CDU,CDU in Prozent,DIE LINKE,DIE LINKE in Prozent,AfD,AfD in Prozent,FDP,FDP in Prozent,Sonstige,Sonstige in Prozent
03W601,03,Pankow,601,W,036B,O,06,75,1301,305,1,304,45,14.802631578947366,110,36.18421052631579,31,10.197368421052632,65,21.38157894736842,18,5.921052631578947,11,3.618421052631579,24,7.894736842105263
03W602,03,Pankow,602,W,036C,O,06,75,1161,354,2,352,41,11.647727272727272,143,40.625,34,9.659090909090908,59,16.761363636363637,29,8.238636363636363,10,2.840909090909091,36,10.227272727272728
03W603,03,Pankow,603,W,036C,O,06,75,1075,375,3,372,51,13.709677419354838,142,38.17204301075269,33,8.870967741935484,64,17.20430107526882,33,8.870967741935484,8,2.1505376344086025,41,11.021505376344086
03W604,03,Pankow,604,W,036A,O,06,75,1006,362,3,359,52,14.484679665738161,127,35.37604456824512,26,7.242339832869081,68,18.94150417827298,33,9.192200557103064,4,1.1142061281337048,49,13.649025069637883
03W605,03,Pankow,605,W,036D,O,06,75,1116,344,0,344,42,12.209302325581394,141,40.98837209302326,31,9.011627906976743,71,20.63953488372093,22,6.395348837209303,9,2.616279069767442,28,8.13953488372093
03W606,03,Pankow,606,W,036E,O,06,75,1250,395,2,393,46,11.704834605597965,177,45.038167938931295,39,9.923664122137405,48,12.213740458015266,39,9.923664122137405,9,2.2900763358778624,35,8.9058524173028
03W607,03,Pankow,607,W,036F,O,06,75,862,294,4,290,43,14.827586206896552,124,42.758620689655174,23,7.931034482758621,42,14.482758620689657,21,7.241379310344828,10,3.4482758620689653,27,9.310344827586208
03W608,03,Pankow,608,W,036F,O,06,75,791,256,2,254,36,14.173228346456693,121,47.63779527559055,18,7.086614173228346,36,14.173228346456693,11,4.330708661417323,5,1.968503937007874,27,10.62992125984252
03W609,03,Pankow,609,W,036G,O,06,75,945,308,1,307,39,12.703583061889251,114,37.13355048859935,24,7.81758957654723,68,22.149837133550488,27,8.794788273615636,12,3.908794788273615,23,7.491856677524431
03W610,03,Pankow,610,W,036H,O,06,75,1097,358,3,355,49,13.802816901408452,142,40,31,8.732394366197182,73,20.56338028169014,32,9.014084507042254,8,2.2535211267605635,20,5.633802816901409
03W611,03,Pankow,611,W,036G,O,06,75,1016,275,1,274,34,12.408759124087592,108,39.416058394160586,24,8.75912408759124,46,16.78832116788321,30,10.948905109489052,7,2.5547445255474455,25,9.124087591240876
03W612,03,Pankow,612,W,036H,O,06,75,974,295,1,294,36,12.244897959183673,127,43.197278911564624,33,11.224489795918368,48,16.3265306122449,20,6.802721088435375,6,2.0408163265306123,24,8.16326530612245
03W613,03,Pankow,613,W,036I,O,06,75,850,244,2,242,26,10.743801652892563,98,40.49586776859504,18,7.43801652892562,48,19.834710743801654,17,7.024793388429752,9,3.71900826446281,26,10.743801652892563
03W614,03,Pankow,614,W,036K,O,06,75,1247,369,1,368,44,11.956521739130435,167,45.380434782608695,34,9.239130434782608,64,17.391304347826086,20,5.434782608695652,8,2.1739130434782608,31,8.423913043478262
03W615,03,Pankow,615,W,036L,O,06,75,936,273,0,273,34,12.454212454212454,140,51.28205128205128,20,7.326007326007327,40,14.652014652014653,17,6.227106227106227,6,2.197802197802198,16,5.86080586080586
03W616,03,Pankow,616,W,036M,O,06,75,783,265,2,263,21,7.984790874524715,104,39.543726235741445,21,7.984790874524715,59,22.433460076045627,14,5.323193916349809,12,4.562737642585551,32,12.167300380228136
03W617,03,Pankow,617,W,036M,O,06,75,759,232,2,230,28,12.173913043478262,99,43.04347826086957,19,8.26086956521739,45,19.565217391304348,16,6.956521739130435,7,3.0434782608695654,16,6.956521739130435
03W618,03,Pankow,618,W,036N,O,06,75,812,243,0,243,39,16.049382716049383,112,46.09053497942387,21,8.641975308641975,35,14.40329218106996,19,7.818930041152264,6,2.4691358024691357,11,4.526748971193416
03W619,03,Pankow,619,W,036N,O,06,75,984,264,2,262,36,13.740458015267176,112,42.74809160305343,16,6.106870229007633,67,25.572519083969464,8,3.0534351145038165,4,1.5267175572519083,19,7.251908396946565
03W620,03,Pankow,620,W,036K,O,06,75,781,236,2,234,28,11.965811965811966,105,44.871794871794876,25,10.683760683760683,34,14.529914529914532,13,5.555555555555555,5,2.1367521367521367,24,10.256410256410255
03W621,03,Pankow,621,W,036T,O,06,75,1268,326,1,325,47,14.461538461538462,127,39.07692307692307,29,8.923076923076923,54,16.615384615384617,23,7.076923076923077,11,3.3846153846153846,34,10.461538461538462
03W622,03,Pankow,622,W,036P,O,06,75,1189,338,0,338,55,16.272189349112427,143,42.30769230769231,25,7.396449704142012,60,17.75147928994083,14,4.142011834319527,11,3.2544378698224854,30,8.875739644970414
03W623,03,Pankow,623,W,036Q,O,06,75,758,225,4,221,27,12.217194570135746,90,40.723981900452486,20,9.049773755656108,48,21.71945701357466,18,8.144796380090497,4,1.809954751131222,14,6.334841628959276
03W624,03,Pankow,624,W,036R,O,06,75,1063,301,0,301,36,11.960132890365449,149,49.501661129568106,21,6.976744186046512,55,18.272425249169437,13,4.318936877076411,6,1.9933554817275747,21,6.976744186046512
03W625,03,Pankow,625,W,036B,O,06,75,805,213,0,213,22,10.328638497652582,93,43.66197183098591,20,9.389671361502346,38,17.84037558685446,17,7.981220657276995,8,3.755868544600939,15,7.042253521126761
03W626,03,Pankow,626,W,036D,O,06,75,785,232,1,231,33,14.285714285714285,110,47.61904761904761,17,7.35930735930736,38,16.450216450216452,15,6.493506493506493,6,2.5974025974025974,12,5.194805194805195
03W627,03,Pankow,627,W,036R,O,06,75,783,230,0,230,34,14.782608695652174,119,51.73913043478261,17,7.391304347826087,34,14.782608695652174,10,4.3478260869565215,4,1.7391304347826086,12,5.217391304347826
03W628,03,Pankow,628,W,036I,O,06,75,1069,268,0,268,32,11.940298507462686,118,44.02985074626866,22,8.208955223880597,52,19.402985074626866,25,9.328358208955224,8,2.9850746268656714,11,4.104477611940299
03W629,03,Pankow,629,W,036Q,O,06,75,1153,322,0,322,38,11.801242236024844,154,47.82608695652174,33,10.248447204968944,59,18.32298136645963,20,6.211180124223603,6,1.8633540372670807,12,3.7267080745341614
03W630,03,Pankow,630,W,036L,O,06,75,825,242,1,241,29,12.033195020746888,108,44.81327800829876,20,8.29875518672199,48,19.91701244813278,17,7.053941908713693,7,2.904564315352697,12,4.979253112033195
03W700,03,Pankow,700,W,037A,O,07,75,1262,564,12,552,121,21.920289855072465,180,32.608695652173914,42,7.608695652173914,80,14.492753623188406,35,6.340579710144928,43,7.789855072463768,51,9.239130434782608
03W701,03,Pankow,701,W,037B,O,07,75,1304,360,3,357,45,12.605042016806722,89,24.92997198879552,46,12.885154061624648,67,18.76750700280112,64,17.92717086834734,8,2.2408963585434174,38,10.644257703081232
03W702,03,Pankow,702,W,037B,O,07,75,1124,378,4,374,60,16.0427807486631,125,33.42245989304813,44,11.76470588235294,47,12.566844919786096,69,18.449197860962567,6,1.6042780748663104,23,6.149732620320856
03W703,03,Pankow,703,W,037C,O,07,75,1334,378,3,375,39,10.4,107,28.53333333333333,50,13.333333333333334,65,17.333333333333336,72,19.2,6,1.6,36,9.6
03W704,03,Pankow,704,W,037D,O,07,75,1390,552,5,547,104,19.012797074954296,104,19.012797074954296,51,9.323583180987203,108,19.74405850091408,70,12.79707495429616,44,8.043875685557587,66,12.065813528336381
03W705,03,Pankow,705,W,037A,O,07,75,1104,358,7,351,53,15.0997150997151,93,26.495726495726498,42,11.965811965811966,52,14.814814814814813,65,18.51851851851852,11,3.133903133903134,35,9.971509971509972
03W706,03,Pankow,706,W,037N,O,07,82,1227,461,9,452,96,21.238938053097346,67,14.823008849557523,32,7.079646017699115,96,21.238938053097346,62,13.716814159292035,27,5.9734513274336285,72,15.929203539823009
03W707,03,Pankow,707,W,037R,O,07,82,792,214,3,211,25,11.848341232227488,58,27.488151658767773,23,10.90047393364929,47,22.274881516587676,25,11.848341232227488,5,2.3696682464454977,28,13.270142180094787
03W708,03,Pankow,708,W,037T,O,07,82,1117,298,3,295,39,13.220338983050848,90,30.508474576271187,32,10.847457627118644,60,20.33898305084746,37,12.54237288135593,5,1.694915254237288,32,10.847457627118644
03W709,03,Pankow,709,W,037P,O,07,82,947,292,3,289,51,17.647058823529413,80,27.68166089965398,25,8.650519031141869,55,19.031141868512112,31,10.726643598615917,14,4.844290657439446,33,11.418685121107266
03W710,03,Pankow,710,W,037N,O,07,82,939,354,8,346,79,22.832369942196532,66,19.07514450867052,33,9.53757225433526,69,19.942196531791907,42,12.138728323699421,20,5.780346820809249,37,10.69364161849711
03W711,03,Pankow,711,W,037P,O,07,82,1010,373,9,364,88,24.175824175824175,80,21.978021978021978,33,9.065934065934066,63,17.307692307692307,33,9.065934065934066,25,6.868131868131869,42,11.538461538461538
03W712,03,Pankow,712,W,037E,O,07,75,975,263,3,260,32,12.307692307692308,79,30.384615384615383,27,10.384615384615385,59,22.692307692307693,31,11.923076923076923,2,0.7692307692307693,30,11.538461538461538
03W713,03,Pankow,713,W,037G,O,07,75,1157,338,1,337,51,15.133531157270031,144,42.72997032640949,33,9.792284866468842,51,15.133531157270031,21,6.231454005934718,13,3.857566765578635,24,7.121661721068249
03W714,03,Pankow,714,W,037H,O,07,75,1140,353,7,346,54,15.606936416184972,116,33.52601156069364,49,14.16184971098266,66,19.07514450867052,39,11.271676300578035,4,1.1560693641618496,18,5.202312138728324
03W715,03,Pankow,715,W,037E,O,07,75,913,291,3,288,47,16.319444444444446,79,27.430555555555557,31,10.76388888888889,55,19.09722222222222,31,10.76388888888889,4,1.3888888888888888,41,14.23611111111111
03W716,03,Pankow,716,W,037I,O,07,75,1322,368,0,368,49,13.31521739130435,162,44.02173913043478,29,7.880434782608696,62,16.847826086956523,27,7.336956521739131,10,2.717391304347826,29,7.880434782608696
03W717,03,Pankow,717,W,037K,O,07,75,1267,321,0,321,45,14.018691588785046,133,41.43302180685358,29,9.034267912772584,53,16.510903426791277,30,9.345794392523365,9,2.803738317757009,22,6.853582554517133
03W718,03,Pankow,718,W,037L,O,07,75,1353,438,5,433,49,11.316397228637413,144,33.25635103926097,60,13.856812933025402,68,15.704387990762125,73,16.859122401847575,4,0.9237875288683602,35,8.083140877598153
03W719,03,Pankow,719,W,037D,O,07,75,1292,345,2,343,32,9.329446064139942,116,33.819241982507286,35,10.204081632653061,70,20.408163265306122,43,12.536443148688047,7,2.0408163265306123,40,11.661807580174926
03W720,03,Pankow,720,W,037F,O,07,75,1016,328,3,325,47,14.461538461538462,129,39.69230769230769,35,10.76923076923077,62,19.076923076923077,16,4.923076923076923,7,2.1538461538461537,29,8.923076923076923
03W721,03,Pankow,721,W,037M,O,07,75,1103,288,2,286,37,12.937062937062937,98,34.26573426573427,31,10.839160839160838,47,16.433566433566433,33,11.538461538461538,4,1.3986013986013985,36,12.587412587412588
03W722,03,Pankow,722,W,037Q,O,07,82,1007,222,2,220,33,15,73,33.18181818181819,17,7.727272727272727,49,22.272727272727273,32,14.545454545454545,1,0.45454545454545453,15,6.8181818181818175
03W723,03,Pankow,723,W,037Q,O,07,82,866,242,1,241,32,13.278008298755188,76,31.535269709543567,20,8.29875518672199,49,20.33195020746888,29,12.033195020746888,10,4.149377593360995,25,10.37344398340249
03W724,03,Pankow,724,W,037R,O,07,82,908,314,5,309,76,24.59546925566343,62,20.06472491909385,29,9.385113268608414,63,20.388349514563107,38,12.297734627831716,19,6.148867313915858,22,7.119741100323624
03W725,03,Pankow,725,W,037T,O,07,82,919,255,1,254,37,14.566929133858267,85,33.46456692913386,26,10.236220472440944,44,17.322834645669293,33,12.992125984251967,5,1.968503937007874,24,9.448818897637794
03W726,03,Pankow,726,W,037F,O,07,75,946,245,1,244,32,13.114754098360656,88,36.0655737704918,26,10.655737704918032,57,23.36065573770492,24,9.836065573770492,2,0.819672131147541,15,6.147540983606557
03W800,03,Pankow,800,W,038A,O,08,82,1049,311,6,305,34,11.147540983606557,38,12.459016393442624,45,14.754098360655737,66,21.639344262295083,74,24.262295081967213,6,1.9672131147540985,42,13.77049180327869
03W801,03,Pankow,801,W,038B,O,08,82,812,257,2,255,22,8.627450980392156,109,42.745098039215684,28,10.980392156862745,42,16.470588235294116,24,9.411764705882353,11,4.313725490196078,19,7.450980392156863
03W802,03,Pankow,802,W,038B,O,08,82,1078,346,3,343,44,12.82798833819242,143,41.690962099125365,24,6.997084548104956,72,20.99125364431487,23,6.705539358600583,8,2.3323615160349855,29,8.454810495626822
03W803,03,Pankow,803,W,038C,O,08,82,1274,387,3,384,51,13.28125,161,41.92708333333333,41,10.677083333333332,73,19.010416666666664,28,7.291666666666667,9,2.34375,21,5.46875
03W804,03,Pankow,804,W,038C,O,08,82,776,276,1,275,26,9.454545454545455,121,44,39,14.181818181818182,50,18.181818181818183,15,5.454545454545454,2,0.7272727272727273,22,8
03W805,03,Pankow,805,W,038D,O,08,82,875,284,1,283,25,8.8339222614841,137,48.409893992932865,19,6.713780918727916,48,16.96113074204947,18,6.36042402826855,11,3.8869257950530036,25,8.8339222614841
03W806,03,Pankow,806,W,038E,O,08,82,1361,392,0,392,54,13.77551020408163,181,46.1734693877551,37,9.438775510204081,59,15.051020408163266,19,4.846938775510204,22,5.612244897959184,20,5.1020408163265305
03W807,03,Pankow,807,W,038D,O,08,82,1044,308,1,307,34,11.074918566775244,168,54.72312703583062,29,9.446254071661238,35,11.400651465798045,16,5.211726384364821,10,3.257328990228013,15,4.88599348534202
03W808,03,Pankow,808,W,038F,O,08,82,1170,387,2,385,51,13.246753246753245,168,43.63636363636363,35,9.090909090909092,70,18.181818181818183,29,7.532467532467532,16,4.1558441558441555,16,4.1558441558441555
03W809,03,Pankow,809,W,038F,O,08,82,1179,344,6,338,63,18.639053254437872,47,13.905325443786982,47,13.905325443786982,75,22.189349112426036,57,16.86390532544379,12,3.5502958579881656,37,10.946745562130179
03W810,03,Pankow,810,W,038G,O,08,82,1313,396,1,395,45,11.39240506329114,174,44.050632911392405,43,10.886075949367088,67,16.962025316455694,29,7.341772151898734,8,2.0253164556962027,29,7.341772151898734
03W811,03,Pankow,811,W,038H,O,08,75,992,302,4,298,39,13.087248322147651,118,39.59731543624161,19,6.375838926174497,55,18.456375838926174,19,6.375838926174497,7,2.348993288590604,41,13.758389261744966
03W812,03,Pankow,812,W,038H,O,08,75,872,257,3,254,28,11.023622047244094,105,41.338582677165356,28,11.023622047244094,42,16.535433070866144,16,6.299212598425196,7,2.7559055118110236,28,11.023622047244094
03W813,03,Pankow,813,W,038I,O,08,75,1087,333,6,327,46,14.067278287461773,141,43.11926605504588,34,10.397553516819572,51,15.59633027522936,20,6.116207951070336,8,2.4464831804281344,27,8.256880733944955
03W814,03,Pankow,814,W,038L,O,08,75,1015,330,2,328,41,12.5,137,41.76829268292683,26,7.926829268292683,56,17.073170731707318,22,6.707317073170732,15,4.573170731707317,31,9.451219512195122
03W815,03,Pankow,815,W,038M,O,08,75,975,294,2,292,34,11.643835616438356,132,45.20547945205479,20,6.8493150684931505,60,20.54794520547945,17,5.821917808219178,11,3.767123287671233,18,6.164383561643835
03W816,03,Pankow,816,W,038I,O,08,75,992,314,2,312,47,15.064102564102564,128,41.02564102564102,18,5.769230769230769,72,23.076923076923077,23,7.371794871794872,4,1.282051282051282,20,6.41025641025641
03W817,03,Pankow,817,W,038N,O,08,75,1274,306,3,303,34,11.221122112211221,129,42.57425742574257,31,10.231023102310232,56,18.48184818481848,21,6.9306930693069315,7,2.31023102310231,25,8.25082508250825
03W818,03,Pankow,818,W,038R,O,08,75,1291,329,1,328,32,9.75609756097561,145,44.207317073170735,34,10.365853658536585,61,18.597560975609756,24,7.317073170731707,12,3.6585365853658534,20,6.097560975609756
03W819,03,Pankow,819,W,038M,O,08,75,921,280,1,279,30,10.75268817204301,140,50.179211469534046,19,6.810035842293908,46,16.48745519713262,17,6.093189964157706,10,3.584229390681003,17,6.093189964157706
03W820,03,Pankow,820,W,038P,O,08,75,1126,330,0,330,48,14.545454545454545,141,42.72727272727273,31,9.393939393939393,53,16.060606060606062,23,6.969696969696971,9,2.727272727272727,25,7.575757575757576
03W821,03,Pankow,821,W,038P,O,08,75,1085,267,3,264,30,11.363636363636363,102,38.63636363636363,33,12.5,46,17.424242424242426,17,6.4393939393939394,9,3.4090909090909087,27,10.227272727272728
03W822,03,Pankow,822,W,038Q,O,08,75,836,246,2,244,30,12.295081967213115,99,40.57377049180328,36,14.754098360655737,40,16.39344262295082,19,7.786885245901639,12,4.918032786885246,8,3.278688524590164
03W823,03,Pankow,823,W,038K,O,08,75,1312,446,6,440,76,17.272727272727273,162,36.81818181818181,56,12.727272727272727,70,15.909090909090908,31,7.045454545454545,10,2.272727272727273,35,7.954545454545454
03W824,03,Pankow,824,W,038A,O,08,82,826,223,3,220,25,11.363636363636363,48,21.818181818181817,33,15,48,21.818181818181817,48,21.818181818181817,4,1.8181818181818181,14,6.363636363636363
03W825,03,Pankow,825,W,038L,O,08,75,1114,336,1,335,41,12.238805970149254,149,44.47761194029851,26,7.761194029850746,63,18.80597014925373,22,6.567164179104477,13,3.880597014925373,21,6.26865671641791
03W826,03,Pankow,826,W,038Q,O,08,75,1098,306,1,305,32,10.491803278688524,132,43.278688524590166,47,15.40983606557377,47,15.40983606557377,20,6.557377049180328,12,3.934426229508197,15,4.918032786885246
03W900,03,Pankow,900,W,039A,O,09,75,1279,555,14,541,121,22.36598890942699,151,27.911275415896487,57,10.536044362292053,80,14.78743068391867,44,8.133086876155268,39,7.208872458410351,49,9.057301293900185
03W901,03,Pankow,901,W,039B,O,09,75,1345,630,11,619,122,19.7092084006462,179,28.91760904684976,48,7.754442649434572,118,19.063004846526656,47,7.592891760904685,41,6.623586429725363,64,10.339256865912763
03W902,03,Pankow,902,W,039A,O,09,75,1403,656,29,627,168,26.794258373205743,69,11.004784688995215,65,10.36682615629984,94,14.992025518341306,110,17.543859649122805,32,5.103668261562999,89,14.19457735247209
03W903,03,Pankow,903,W,039C,O,09,75,1277,402,1,401,52,12.967581047381547,159,39.65087281795511,44,10.972568578553615,56,13.96508728179551,40,9.975062344139651,12,2.9925187032418954,38,9.476309226932669
03W904,03,Pankow,904,W,039D,O,09,75,1330,425,4,421,65,15.439429928741092,136,32.304038004750595,50,11.87648456057007,58,13.77672209026128,63,14.964370546318289,13,3.0878859857482186,36,8.551068883610451
03W905,03,Pankow,905,W,039E,O,09,82,1285,436,16,420,134,31.9047619047619,37,8.80952380952381,51,12.142857142857142,75,17.857142857142858,51,12.142857142857142,30,7.142857142857142,42,10
03W906,03,Pankow,906,W,039F,O,09,82,1061,404,22,382,111,29.05759162303665,36,9.424083769633508,51,13.350785340314136,57,14.921465968586386,56,14.659685863874344,20,5.2356020942408374,51,13.350785340314136
03W907,03,Pankow,907,W,039G,O,09,82,1061,247,5,242,40,16.528925619834713,13,5.371900826446281,35,14.46280991735537,36,14.87603305785124,88,36.36363636363637,3,1.2396694214876034,27,11.15702479338843
03W908,03,Pankow,908,W,039H,O,09,82,1443,366,4,362,76,20.994475138121548,43,11.878453038674033,49,13.535911602209943,48,13.259668508287293,98,27.071823204419886,4,1.1049723756906076,44,12.154696132596685
03W909,03,Pankow,909,W,039I,O,09,82,958,326,4,322,43,13.354037267080745,42,13.043478260869565,56,17.391304347826086,50,15.527950310559005,93,28.88198757763975,6,1.8633540372670807,32,9.937888198757763
03W910,03,Pankow,910,W,039I,O,09,82,800,289,7,282,59,20.921985815602838,35,12.411347517730496,31,10.99290780141844,58,20.56737588652482,39,13.829787234042554,19,6.73758865248227,41,14.539007092198581
