address,vote_type,district_id,district_name,electoral_district_id,electoral_district_type,electoral_district_berlin_election_id,electoral_district_federal_election_id,berlin_east_west,eligible_voters,eligible_voters_a1,eligible_voters_a2,eligible_voters_a3,voters,voters_b1,invalid_votes,valid_votes,vote_yes,vote_no
08W516,,08,Neukölln,516,,5,82,,1136,859,277,0,594,1,18,576,412,164
08W517,,08,Neukölln,517,,5,82,,1350,1080,270,0,697,1,17,680,474,206
08W518,,08,Neukölln,518,,5,82,,1232,862,370,0,576,2,17,559,422,137
08W519,,08,Neukölln,519,,5,82,,1033,714,319,0,504,2,14,490,357,133
08W520,,08,Neukölln,520,,5,82,,1386,1108,278,0,554,5,14,540,379,161
08W521,,08,Neukölln,521,,5,82,,1219,887,332,0,611,2,15,596,416,180
08W522,,08,Neukölln,522,,5,82,,1433,952,481,0,679,1,19,660,469,191
08W601,,08,Neukölln,601,,6,82,,1598,1301,297,0,732,3,16,716,528,188
08W602,,08,Neukölln,602,,6,82,,1709,1118,591,0,637,3,8,629,442,187
08W603,,08,Neukölln,603,,6,82,,1113,787,326,0,464,0,5,459,322,137
08W604,,08,Neukölln,604,,6,82,,1280,978,302,0,584,2,15,569,412,157
08W605,,08,Neukölln,605,,6,82,,1301,935,366,0,562,9,5,557,398,159
08W606,,08,Neukölln,606,,6,82,,1178,857,321,0,545,2,14,531,385,146
08W607,,08,Neukölln,607,,6,82,,1257,844,413,0,481,0,12,469,328,141
08W608,,08,Neukölln,608,,6,82,,1763,1308,455,0,749,2,32,717,507,210
08W609,,08,Neukölln,609,,6,82,,1558,1186,372,0,641,1,11,630,460,170
08W610,,08,Neukölln,610,,6,82,,1027,736,291,0,475,1,10,465,334,131
08W611,,08,Neukölln,611,,6,82,,1565,1222,343,0,594,1,15,579,446,133
08W612,,08,Neukölln,612,,6,82,,1243,1058,185,0,516,0,31,485,341,144
08W613,,08,Neukölln,613,,6,82,,1441,1156,285,0,706,0,20,686,493,193
08W614,,08,Neukölln,614,,6,82,,1016,773,243,0,395,3,5,390,297,93
08W615,,08,Neukölln,615,,6,82,,1652,1288,364,0,677,3,17,660,458,202
08W616,,08,Neukölln,616,,6,82,,1191,890,301,0,461,5,8,453,305,148
08W617,,08,Neukölln,617,,6,82,,1318,923,395,0,654,3,8,646,466,180
08W618,,08,Neukölln,618,,6,82,,1215,987,228,0,536,4,19,517,389,128
08W619,,08,Neukölln,619,,6,82,,1401,1152,249,0,625,4,21,604,458,146
08W620,,08,Neukölln,620,,6,82,,1566,1328,238,0,635,5,9,626,447,179
08W621,,08,Neukölln,621,,6,82,,864,722,142,0,405,2,6,399,296,103
08W622,,08,Neukölln,622,,6,82,,1325,1041,284,0,576,0,10,566,423,143
08W701,,08,Neukölln,701,,7,82,,1486,975,511,0,734,1,8,726,514,212
08W702,,08,Neukölln,702,,7,82,,1412,941,471,0,744,7,4,740,514,226
08W703,,08,Neukölln,703,,7,82,,1177,801,376,0,558,1,13,545,397,148
08W704,,08,Neukölln,704,,7,82,,1535,1102,433,0,801,4,11,790,563,227
08W705,,08,Neukölln,705,,7,82,,1268,871,397,0,710,3,16,694,484,210
08W706,,08,Neukölln,706,,7,82,,1549,1097,452,0,912,6,33,879,597,282
08W707,,08,Neukölln,707,,7,82,,1419,997,422,0,688,5,19,669,474,195
08W708,,08,Neukölln,708,,7,82,,1397,1025,372,0,713,4,12,701,504,197
08W709,,08,Neukölln,709,,7,82,,1474,1100,374,0,737,7,14,723,513,210
08W710,,08,Neukölln,710,,7,82,,1460,1037,423,0,805,1,23,782,576,206
08W711,,08,Neukölln,711,,7,82,,1505,1199,306,0,824,3,16,808,574,234
08W712,,08,Neukölln,712,,7,82,,1518,1161,357,0,796,0,15,781,561,220
08W713,,08,Neukölln,713,,7,82,,1470,1035,435,0,805,6,14,791,562,229
08W714,,08,Neukölln,714,,7,82,,1408,907,501,0,659,4,14,645,459,186
08W715,,08,Neukölln,715,,7,82,,1492,1020,472,0,817,4,23,794,522,272
08W716,,08,Neukölln,716,,7,82,,1640,1145,495,0,844,0,17,827,602,225
08W717,,08,Neukölln,717,,7,82,,1542,1216,326,0,881,6,18,863,618,245
08W718,,08,Neukölln,718,,7,82,,1673,1332,341,0,869,4,17,852,612,240
08W719,,08,Neukölln,719,,7,82,,1527,1106,421,0,733,5,15,718,500,218
09W101,,09,Treptow-Köpenick,101,,1,84,,1469,1077,392,0,818,12,30,788,315,473
09W102,,09,Treptow-Köpenick,102,,1,84,,1849,1249,600,0,884,13,29,855,397,458
09W103,,09,Treptow-Köpenick,103,,1,84,,1988,1465,523,0,1092,0,31,1061,416,645
09W104,,09,Treptow-Köpenick,104,,1,84,,1353,997,356,0,791,13,37,754,340,414
09W105,,09,Treptow-Köpenick,105,,1,84,,1296,917,379,0,632,14,15,617,272,345
09W106,,09,Treptow-Köpenick,106,,1,84,,1993,1216,777,0,939,18,27,912,348,564
09W107,,09,Treptow-Köpenick,107,,1,84,,2084,1557,527,0,1048,18,24,1024,518,506
09W108,,09,Treptow-Köpenick,108,,1,84,,2059,1524,535,0,980,5,22,958,450,508
09W109,,09,Treptow-Köpenick,109,,1,84,,1914,1461,453,0,952,3,27,925,429,496
09W110,,09,Treptow-Köpenick,110,,1,84,,2093,1559,534,0,903,5,16,887,470,417
09W111,,09,Treptow-Köpenick,111,,1,84,,1925,1441,484,0,952,12,19,933,499,434
09W112,,09,Treptow-Köpenick,112,,1,84,,1640,1263,377,0,945,2,28,917,448,469
09W113,,09,Treptow-Köpenick,113,,1,84,,1593,1164,429,0,846,11,28,818,413,405
09W114,,09,Treptow-Köpenick,114,,1,84,,2221,1633,588,0,992,8,23,969,434,535
09W115,,09,Treptow-Köpenick,115,,1,84,,1672,1267,405,0,852,3,17,835,472,363
09W116,,09,Treptow-Köpenick,116,,1,84,,2208,1591,617,0,1059,10,30,1029,533,496
09W117,,09,Treptow-Köpenick,117,,1,84,,1952,1313,639,0,942,1,16,926,514,412
09W118,,09,Treptow-Köpenick,118,,1,84,,1272,1004,268,0,650,6,15,635,372,263
09W119,,09,Treptow-Köpenick,119,,1,84,,1223,905,318,0,675,2,9,666,369,297
09W201,,09,Treptow-Köpenick,201,,2,84,,2118,1530,588,0,1119,11,21,1098,579,519
09W202,,09,Treptow-Köpenick,202,,2,84,,2038,1514,524,0,1120,4,25,1095,589,506
09W203,,09,Treptow-Köpenick,203,,2,84,,1945,1463,482,0,1071,12,23,1048,598,450
09W204,,09,Treptow-Köpenick,204,,2,84,,2177,1630,547,0,1161,5,27,1134,667,467
09W205,,09,Treptow-Köpenick,205,,2,84,,1512,1172,340,0,793,7,18,775,469,306
09W206,,09,Treptow-Köpenick,206,,2,84,,1712,1286,426,0,872,6,18,854,507,347
09W207,,09,Treptow-Köpenick,207,,2,84,,1489,1071,418,0,739,6,32,707,423,284
09W208,,09,Treptow-Köpenick,208,,2,84,,1395,929,466,0,749,6,12,737,418,319
09W209,,09,Treptow-Köpenick,209,,2,84,,1350,995,355,0,711,2,15,696,391,305
09W210,,09,Treptow-Köpenick,210,,2,84,,1771,1397,374,0,893,4,9,884,515,369
09W211,,09,Treptow-Köpenick,211,,2,84,,2277,1627,650,0,1089,8,16,1073,585,488
09W212,,09,Treptow-Köpenick,212,,2,84,,2130,1565,565,0,1051,4,26,1025,525,500
09W213,,09,Treptow-Köpenick,213,,2,84,,2286,1857,429,0,1169,6,42,1127,662,465
09W214,,09,Treptow-Köpenick,214,,2,84,,2268,1833,435,0,1025,1,30,995,572,423
09W215,,09,Treptow-Köpenick,215,,2,84,,1325,1061,264,0,687,0,16,671,388,283
09W216,,09,Treptow-Köpenick,216,,2,84,,1494,1200,293,1,852,8,25,827,432,395
09W217,,09,Treptow-Köpenick,217,,2,84,,2046,1575,471,0,1039,12,19,1020,540,480
09W218,,09,Treptow-Köpenick,218,,2,84,,1198,964,234,0,640,2,4,636,354,282
09W219,,09,Treptow-Köpenick,219,,2,84,,1271,1032,239,0,706,0,29,677,412,265
09W220,,09,Treptow-Köpenick,220,,2,84,,1758,1354,404,0,915,7,14,901,484,417
09W221,,09,Treptow-Köpenick,221,,2,84,,2067,1548,519,0,946,2,22,924,549,375
09W301,,09,Treptow-Köpenick,301,,3,84,,1747,1329,418,0,977,3,30,947,545,402
09W302,,09,Treptow-Köpenick,302,,3,84,,1894,1321,573,0,1007,4,34,973,529,444
09W303,,09,Treptow-Köpenick,303,,3,84,,2807,2043,764,0,1399,6,28,1371,777,594
09W304,,09,Treptow-Köpenick,304,,3,84,,1754,1403,351,0,1001,0,20,981,567,414
09W305,,09,Treptow-Köpenick,305,,3,84,,1941,1451,490,0,879,5,19,860,444,416
09W306,,09,Treptow-Köpenick,306,,3,84,,1907,1448,459,0,1030,9,22,1008,589,419
09W307,,09,Treptow-Köpenick,307,,3,84,,1621,1320,301,0,832,0,9,823,483,340
09W308,,09,Treptow-Köpenick,308,,3,84,,2047,1542,505,0,1138,14,27,1111,660,451
09W309,,09,Treptow-Köpenick,309,,3,84,,1351,984,367,0,726,8,8,718,431,287
09W310,,09,Treptow-Köpenick,310,,3,84,,1586,1123,463,0,938,6,23,915,570,345
09W311,,09,Treptow-Köpenick,311,,3,84,,1888,1364,524,0,1103,11,25,1078,624,454
09W312,,09,Treptow-Köpenick,312,,3,84,,1477,1154,323,0,905,3,12,893,539,354
09W313,,09,Treptow-Köpenick,313,,3,84,,1988,1628,360,0,1130,3,12,1118,706,412
09W314,,09,Treptow-Köpenick,314,,3,84,,1881,1526,355,0,932,3,32,900,593,307
09W315,,09,Treptow-Köpenick,315,,3,84,,1402,1011,391,0,784,6,16,768,463,305
09W316,,09,Treptow-Köpenick,316,,3,84,,1681,1272,409,0,945,7,11,934,563,371
09W317,,09,Treptow-Köpenick,317,,3,84,,1112,819,293,0,620,0,6,614,349,265
09W318,,09,Treptow-Köpenick,318,,3,84,,1839,1629,210,0,814,8,21,793,509,284
09W319,,09,Treptow-Köpenick,319,,3,84,,847,595,252,0,442,3,11,431,258,173
09W320,,09,Treptow-Köpenick,320,,3,84,,1950,1668,282,0,989,6,15,974,589,385
09W401,,09,Treptow-Köpenick,401,,4,84,,1995,1502,493,0,1105,4,5,1100,812,288
09W402,,09,Treptow-Köpenick,402,,4,84,,1704,1210,494,0,939,3,5,934,766,168
09W403,,09,Treptow-Köpenick,403,,4,84,,2173,1492,681,0,1108,9,12,1096,730,366
09W404,,09,Treptow-Köpenick,404,,4,84,,1574,1177,397,0,935,1,18,917,735,182
09W405,,09,Treptow-Köpenick,405,,4,84,,1865,1286,579,0,1013,1,15,998,865,133
09W406,,09,Treptow-Köpenick,406,,4,84,,1896,1462,434,0,984,0,24,960,567,393
09W407,,09,Treptow-Köpenick,407,,4,84,,1487,1162,325,0,806,7,22,784,432,352
09W408,,09,Treptow-Köpenick,408,,4,84,,1322,973,349,0,688,3,13,675,382,293
09W409,,09,Treptow-Köpenick,409,,4,84,,1694,1217,477,0,739,1,11,728,423,305
09W410,,09,Treptow-Köpenick,410,,4,84,,1536,1379,157,0,728,3,18,710,481,229
09W411,,09,Treptow-Köpenick,411,,4,84,,1326,983,343,0,741,5,17,724,428,296
09W412,,09,Treptow-Köpenick,412,,4,84,,2251,1702,549,0,1266,15,4,1262,789,473
09W413,,09,Treptow-Köpenick,413,,4,84,,1308,920,388,0,739,7,5,734,502,232
09W414,,09,Treptow-Köpenick,414,,4,84,,1483,1035,448,0,860,3,15,845,720,125
09W415,,09,Treptow-Köpenick,415,,4,84,,793,545,248,0,466,6,3,463,429,34
09W416,,09,Treptow-Köpenick,416,,4,84,,827,624,203,0,517,11,2,515,414,101
09W417,,09,Treptow-Köpenick,417,,4,84,,389,259,130,0,213,1,3,210,161,49
09W418,,09,Treptow-Köpenick,418,,4,84,,2455,1740,715,0,1308,8,23,1285,685,600
09W419,,09,Treptow-Köpenick,419,,4,84,,1537,1232,305,0,850,7,21,829,486,343
09W420,,09,Treptow-Köpenick,420,,4,84,,1153,863,290,0,570,3,10,560,352,208
09W421,,09,Treptow-Köpenick,421,,4,84,,1856,1456,400,0,1006,2,17,989,551,438
09W422,,09,Treptow-Köpenick,422,,4,84,,1774,1183,591,0,892,2,20,872,514,358
09W501,,09,Treptow-Köpenick,501,,5,84,,1521,1171,350,0,797,4,16,781,456,325
09W502,,09,Treptow-Köpenick,502,,5,84,,2113,1670,443,0,1084,5,17,1067,652,415
09W503,,09,Treptow-Köpenick,503,,5,84,,1228,921,307,0,666,1,7,659,384,275
09W504,,09,Treptow-Köpenick,504,,5,84,,1837,1390,447,0,1007,4,20,987,539,448
09W505,,09,Treptow-Köpenick,505,,5,84,,1201,908,293,0,716,2,16,700,406,294
09W506,,09,Treptow-Köpenick,506,,5,84,,1291,1018,273,0,665,0,17,648,422,226
09W507,,09,Treptow-Köpenick,507,,5,84,,885,720,165,0,470,0,16,454,287,167
09W508,,09,Treptow-Köpenick,508,,5,84,,1408,1126,282,0,677,0,16,661,443,218
09W509,,09,Treptow-Köpenick,509,,5,84,,1572,1252,320,0,822,2,26,796,518,278
09W510,,09,Treptow-Köpenick,510,,5,84,,1334,1108,226,0,639,3,10,629,403,226
09W511,,09,Treptow-Köpenick,511,,5,84,,1601,1164,437,0,918,3,11,907,581,326
09W512,,09,Treptow-Köpenick,512,,5,84,,2165,1588,577,0,1095,3,20,1075,694,381
09W513,,09,Treptow-Köpenick,513,,5,84,,2096,1489,607,0,1045,2,27,1018,642,376
09W514,,09,Treptow-Köpenick,514,,5,84,,2122,1627,495,0,1125,2,20,1105,667,438
09W515,,09,Treptow-Köpenick,515,,5,84,,1998,1374,624,0,1123,6,17,1106,703,403
09W516,,09,Treptow-Köpenick,516,,5,84,,1979,1437,542,0,1112,2,18,1094,921,173
09W517,,09,Treptow-Köpenick,517,,5,84,,1996,1496,500,0,1240,0,13,1227,1031,196
09W518,,09,Treptow-Köpenick,518,,5,84,,1567,1127,440,0,877,2,2,875,750,125
09W601,,09,Treptow-Köpenick,601,,6,84,,1992,1457,535,0,1044,7,38,1006,615,391
09W602,,09,Treptow-Köpenick,602,,6,84,,1495,1100,395,0,852,0,25,827,514,313
09W603,,09,Treptow-Köpenick,603,,6,84,,1497,1105,392,0,871,6,23,848,519,329
09W604,,09,Treptow-Köpenick,604,,6,84,,2026,1449,577,0,1201,0,30,1171,762,409
09W605,,09,Treptow-Köpenick,605,,6,84,,2160,1535,625,0,1175,12,22,1153,727,426
09W606,,09,Treptow-Köpenick,606,,6,84,,1952,1451,501,0,1119,10,19,1100,683,417
09W607,,09,Treptow-Köpenick,607,,6,84,,1615,1185,430,0,876,6,18,858,552,306
09W608,,09,Treptow-Köpenick,608,,6,84,,2289,1526,763,0,1122,10,35,1087,680,407
09W609,,09,Treptow-Köpenick,609,,6,84,,1618,1189,429,0,894,0,7,887,501,386
09W610,,09,Treptow-Köpenick,610,,6,84,,1365,1044,321,0,839,5,20,819,450,369
09W611,,09,Treptow-Köpenick,611,,6,84,,1711,1266,445,0,970,7,26,944,529,415
09W612,,09,Treptow-Köpenick,612,,6,84,,2144,1602,542,0,1267,3,53,1214,644,570
09W613,,09,Treptow-Köpenick,613,,6,84,,1303,987,316,0,641,0,22,619,335,284
09W614,,09,Treptow-Köpenick,614,,6,84,,2651,1938,713,0,1444,6,33,1411,805,606
09W615,,09,Treptow-Köpenick,615,,6,84,,1219,750,469,0,622,3,6,616,443,173
09W616,,09,Treptow-Köpenick,616,,6,84,,1558,1083,475,0,843,12,10,833,568,265
09W617,,09,Treptow-Köpenick,617,,6,84,,1893,1353,540,0,1110,6,17,1093,861,232
09W618,,09,Treptow-Köpenick,618,,6,84,,1491,1114,377,0,829,5,11,818,599,219
09W619,,09,Treptow-Köpenick,619,,6,84,,1379,1018,361,0,834,5,10,824,670,154
10W101,,10,Marzahn-Hellersdorf,101,,1,85,,1808,1594,214,0,805,1,14,791,461,330
10W102,,10,Marzahn-Hellersdorf,102,,1,85,,1067,871,196,0,549,1,16,533,283,250
10W103,,10,Marzahn-Hellersdorf,103,,1,85,,1235,1070,165,0,506,2,13,493,288,205
10W104,,10,Marzahn-Hellersdorf,104,,1,85,,1384,1210,174,0,698,1,16,682,369,313
10W105,,10,Marzahn-Hellersdorf,105,,1,85,,1316,1152,164,0,627,0,15,612,335,277
10W106,,10,Marzahn-Hellersdorf,106,,1,85,,1309,1173,136,0,632,0,14,618,388,230
10W107,,10,Marzahn-Hellersdorf,107,,1,85,,1656,1406,250,0,808,2,18,790,470,320
10W108,,10,Marzahn-Hellersdorf,108,,1,85,,1664,1480,184,0,701,0,20,681,412,269
10W109,,10,Marzahn-Hellersdorf,109,,1,85,,1674,1440,234,0,698,4,14,684,423,261
10W110,,10,Marzahn-Hellersdorf,110,,1,85,,1750,1557,193,0,822,2,16,806,481,325
10W111,,10,Marzahn-Hellersdorf,111,,1,85,,1979,1673,306,0,943,2,25,918,537,381
10W112,,10,Marzahn-Hellersdorf,112,,1,85,,1633,1422,211,0,795,1,18,777,484,293
10W113,,10,Marzahn-Hellersdorf,113,,1,85,,1737,1528,209,0,772,3,22,750,450,300
10W114,,10,Marzahn-Hellersdorf,114,,1,85,,1934,1587,347,0,876,0,25,851,439,412
10W115,,10,Marzahn-Hellersdorf,115,,1,85,,2106,1718,388,0,1152,5,19,1133,568,565
10W116,,10,Marzahn-Hellersdorf,116,,1,85,,1686,1407,279,0,717,2,19,698,424,274
10W117,,10,Marzahn-Hellersdorf,117,,1,85,,1826,1528,298,0,937,1,22,915,554,361
10W118,,10,Marzahn-Hellersdorf,118,,1,85,,1466,1289,177,0,676,2,12,664,405,259
10W119,,10,Marzahn-Hellersdorf,119,,1,85,,1565,1261,304,0,755,1,16,739,408,331
10W120,,10,Marzahn-Hellersdorf,120,,1,85,,1378,1138,240,0,607,0,18,589,357,232
10W201,,10,Marzahn-Hellersdorf,201,,2,85,,1839,1429,410,0,921,1,15,906,498,408
10W202,,10,Marzahn-Hellersdorf,202,,2,85,,1880,1590,290,0,848,0,4,844,472,372
10W203,,10,Marzahn-Hellersdorf,203,,2,85,,2004,1646,358,0,945,4,29,916,507,409
10W204,,10,Marzahn-Hellersdorf,204,,2,85,,2117,1642,475,0,1049,1,42,1007,509,498
10W205,,10,Marzahn-Hellersdorf,205,,2,85,,1952,1584,368,0,867,4,18,849,493,356
10W206,,10,Marzahn-Hellersdorf,206,,2,85,,1669,1275,394,0,720,0,12,708,408,300
10W207,,10,Marzahn-Hellersdorf,207,,2,85,,1703,1364,339,0,881,3,8,873,469,404
10W208,,10,Marzahn-Hellersdorf,208,,2,85,,1781,1462,319,0,885,2,16,869,481,388
10W209,,10,Marzahn-Hellersdorf,209,,2,85,,1690,1449,241,0,817,2,10,807,447,360
10W210,,10,Marzahn-Hellersdorf,210,,2,85,,1927,1577,350,0,901,3,22,879,471,408
10W211,,10,Marzahn-Hellersdorf,211,,2,85,,1418,1210,208,0,679,3,22,657,371,286
10W212,,10,Marzahn-Hellersdorf,212,,2,85,,1520,1154,366,0,770,0,16,754,346,408
10W213,,10,Marzahn-Hellersdorf,213,,2,85,,1849,1505,344,0,878,0,10,868,517,351
10W214,,10,Marzahn-Hellersdorf,214,,2,85,,1702,1293,409,0,930,1,21,909,434,475
10W215,,10,Marzahn-Hellersdorf,215,,2,85,,1635,1252,383,0,870,0,25,845,456,389
10W216,,10,Marzahn-Hellersdorf,216,,2,85,,1932,1475,457,0,1037,1,24,1013,505,508
10W217,,10,Marzahn-Hellersdorf,217,,2,85,,1597,1320,277,0,730,0,8,722,438,284
10W218,,10,Marzahn-Hellersdorf,218,,2,85,,1431,1102,329,0,751,2,22,729,376,353
10W219,,10,Marzahn-Hellersdorf,219,,2,85,,1283,1071,212,0,564,2,15,549,319,230
10W220,,10,Marzahn-Hellersdorf,220,,2,85,,1489,1202,287,0,779,2,28,751,406,345
10W301,,10,Marzahn-Hellersdorf,301,,3,85,,1924,1553,371,0,1094,2,30,1064,563,501
10W302,,10,Marzahn-Hellersdorf,302,,3,85,,1656,1492,164,0,720,5,17,703,433,270
10W303,,10,Marzahn-Hellersdorf,303,,3,85,,1291,1163,128,0,571,0,19,552,361,191
10W304,,10,Marzahn-Hellersdorf,304,,3,85,,1427,1262,165,0,574,0,6,568,351,217
10W305,,10,Marzahn-Hellersdorf,305,,3,85,,1706,1536,170,0,776,1,3,773,509,264
10W306,,10,Marzahn-Hellersdorf,306,,3,85,,2105,1849,256,0,1003,0,28,975,588,387
10W307,,10,Marzahn-Hellersdorf,307,,3,85,,1968,1698,270,0,924,2,24,900,571,329
10W308,,10,Marzahn-Hellersdorf,308,,3,85,,1435,1240,195,0,710,0,18,692,404,288
10W309,,10,Marzahn-Hellersdorf,309,,3,85,,2063,1723,340,0,933,1,11,922,562,360
10W310,,10,Marzahn-Hellersdorf,310,,3,85,,1472,1286,186,0,759,0,17,742,452,290
10W311,,10,Marzahn-Hellersdorf,311,,3,85,,1413,1219,194,0,648,0,13,635,493,142
10W312,,10,Marzahn-Hellersdorf,312,,3,85,,1044,892,152,0,454,2,13,441,290,151
10W313,,10,Marzahn-Hellersdorf,313,,3,85,,1483,1320,163,0,540,0,13,527,363,164
10W314,,10,Marzahn-Hellersdorf,314,,3,85,,1513,1317,196,0,730,1,20,710,407,303
10W315,,10,Marzahn-Hellersdorf,315,,3,85,,1921,1650,271,0,746,2,14,732,479,253
10W316,,10,Marzahn-Hellersdorf,316,,3,85,,1674,1435,239,0,765,2,9,756,430,326
10W317,,10,Marzahn-Hellersdorf,317,,3,85,,1821,1423,398,0,867,0,19,848,511,337
10W318,,10,Marzahn-Hellersdorf,318,,3,85,,1750,1441,309,0,827,0,12,815,506,309
10W319,,10,Marzahn-Hellersdorf,319,,3,85,,1966,1513,453,0,974,3,16,958,576,382
10W320,,10,Marzahn-Hellersdorf,320,,3,85,,1724,1406,318,0,902,2,19,883,549,334
10W401,,10,Marzahn-Hellersdorf,401,,4,85,,2006,1620,386,0,975,2,29,946,520,426
10W402,,10,Marzahn-Hellersdorf,402,,4,85,,1938,1607,331,0,1013,0,26,987,554,433
10W403,,10,Marzahn-Hellersdorf,403,,4,85,,1694,1365,329,0,817,3,14,803,428,375
10W404,,10,Marzahn-Hellersdorf,404,,4,85,,2125,1617,508,0,936,3,25,911,474,437
10W405,,10,Marzahn-Hellersdorf,405,,4,85,,1996,1570,426,0,1047,2,30,1017,577,440
10W406,,10,Marzahn-Hellersdorf,406,,4,85,,2050,1570,480,0,1028,0,38,990,506,484
10W407,,10,Marzahn-Hellersdorf,407,,4,85,,1921,1362,559,0,1040,8,30,1010,443,567
10W408,,10,Marzahn-Hellersdorf,408,,4,85,,1704,1180,524,0,903,5,18,885,405,480
10W409,,10,Marzahn-Hellersdorf,409,,4,85,,1762,1120,642,0,829,0,11,818,422,396
10W410,,10,Marzahn-Hellersdorf,410,,4,85,,1376,1140,236,0,602,3,24,578,327,251
10W411,,10,Marzahn-Hellersdorf,411,,4,85,,1396,1046,350,0,818,0,17,801,367,434
10W412,,10,Marzahn-Hellersdorf,412,,4,85,,1607,1339,268,0,750,0,25,725,401,324
10W413,,10,Marzahn-Hellersdorf,413,,4,85,,1840,1189,651,0,955,2,19,936,443,493
10W414,,10,Marzahn-Hellersdorf,414,,4,85,,1881,1249,632,0,1006,3,16,990,453,537
10W415,,10,Marzahn-Hellersdorf,415,,4,85,,2182,1580,602,0,1128,11,22,1106,545,561
10W416,,10,Marzahn-Hellersdorf,416,,4,85,,1734,1103,631,0,888,0,10,878,403,475
10W417,,10,Marzahn-Hellersdorf,417,,4,85,,1912,1392,520,0,1128,2,19,1109,553,556
10W418,,10,Marzahn-Hellersdorf,418,,4,85,,1242,968,274,0,772,7,18,754,368,386
10W419,,10,Marzahn-Hellersdorf,419,,4,85,,1585,1281,304,0,912,0,16,896,436,460
10W501,,10,Marzahn-Hellersdorf,501,,5,85,,1979,1378,601,0,1105,4,33,1072,543,529
10W502,,10,Marzahn-Hellersdorf,502,,5,85,,2075,1379,696,0,1115,0,20,1095,580,515
10W503,,10,Marzahn-Hellersdorf,503,,5,85,,2077,1533,544,0,1249,3,20,1229,588,641
10W504,,10,Marzahn-Hellersdorf,504,,5,85,,2152,1522,630,0,1230,4,21,1209,615,594
10W505,,10,Marzahn-Hellersdorf,505,,5,85,,1975,1395,580,0,1059,6,19,1040,573,467
10W506,,10,Marzahn-Hellersdorf,506,,5,85,,1874,1292,582,0,1084,11,12,1072,571,501
10W507,,10,Marzahn-Hellersdorf,507,,5,85,,1768,1301,467,0,1072,10,30,1042,504,538
10W508,,10,Marzahn-Hellersdorf,508,,5,85,,1671,1194,477,0,941,3,11,930,450,480
10W509,,10,Marzahn-Hellersdorf,509,,5,85,,1647,1133,514,0,907,8,14,893,422,471
10W510,,10,Marzahn-Hellersdorf,510,,5,85,,2051,1451,600,0,1173,10,18,1155,551,604
10W511,,10,Marzahn-Hellersdorf,511,,5,85,,2068,1411,657,0,1108,3,30,1078,492,586
10W512,,10,Marzahn-Hellersdorf,512,,5,85,,1746,1295,451,0,1007,0,27,980,472,508
10W513,,10,Marzahn-Hellersdorf,513,,5,85,,1677,1202,475,0,957,3,15,942,420,522
10W514,,10,Marzahn-Hellersdorf,514,,5,85,,2112,1547,565,0,1232,5,19,1213,553,660
10W515,,10,Marzahn-Hellersdorf,515,,5,85,,2007,1389,618,0,1102,1,11,1091,490,601
10W516,,10,Marzahn-Hellersdorf,516,,5,85,,2104,1537,567,0,1293,12,15,1278,572,706
10W517,,10,Marzahn-Hellersdorf,517,,5,85,,2083,1389,694,0,1111,6,23,1088,464,624
10W601,,10,Marzahn-Hellersdorf,601,,6,85,,1679,1477,202,0,811,3,16,795,505,290
10W602,,10,Marzahn-Hellersdorf,602,,6,85,,1959,1671,288,0,914,0,16,898,569,329
10W603,,10,Marzahn-Hellersdorf,603,,6,85,,1937,1591,346,0,953,4,17,936,585,351
10W604,,10,Marzahn-Hellersdorf,604,,6,85,,1547,1280,267,0,839,1,12,827,463,364
10W605,,10,Marzahn-Hellersdorf,605,,6,85,,1185,1004,181,0,578,0,21,557,316,241
10W606,,10,Marzahn-Hellersdorf,606,,6,85,,2001,1614,387,0,1033,1,19,1014,554,460
10W607,,10,Marzahn-Hellersdorf,607,,6,85,,2065,1694,371,0,1007,1,24,983,590,393
10W608,,10,Marzahn-Hellersdorf,608,,6,85,,1666,1367,299,0,773,1,20,753,451,302
10W609,,10,Marzahn-Hellersdorf,609,,6,85,,1609,1295,314,0,840,1,20,820,456,364
10W610,,10,Marzahn-Hellersdorf,610,,6,85,,1914,1469,445,0,1031,8,23,1008,540,468
10W611,,10,Marzahn-Hellersdorf,611,,6,85,,1865,1539,326,0,911,0,16,895,486,409
10W612,,10,Marzahn-Hellersdorf,612,,6,85,,1851,1363,488,0,1048,1,17,1031,535,496
10W613,,10,Marzahn-Hellersdorf,613,,6,85,,1875,1479,396,0,985,3,21,964,495,469
10W614,,10,Marzahn-Hellersdorf,614,,6,85,,2009,1377,632,0,1116,0,18,1098,515,583
10W615,,10,Marzahn-Hellersdorf,615,,6,85,,1898,1650,248,0,939,3,14,925,581,344
10W616,,10,Marzahn-Hellersdorf,616,,6,85,,1918,1584,334,0,909,0,28,881,534,347
10W617,,10,Marzahn-Hellersdorf,617,,6,85,,1864,1632,232,0,797,0,18,779,479,300
10W618,,10,Marzahn-Hellersdorf,618,,6,85,,1855,1554,301,0,790,2,23,767,472,295
11W101,,11,Lichtenberg,101,,1,86,,1079,853,226,0,571,1,10,561,198,363
11W102,,11,Lichtenberg,102,,1,86,,1034,768,266,0,618,1,7,611,108,503
11W103,,11,Lichtenberg,103,,1,86,,1059,852,207,0,637,2,4,633,183,450
11W104,,11,Lichtenberg,104,,1,86,,1167,970,197,0,615,1,13,602,244,358
